pmi10	raw_co10	pmi4	raw_co4	raw_freq	cw
0.24644063	1	1.1549599	1.0	613	179/num
0.81956863	2	1.7303923	2.0	691	17de-eeuwse/adj
-1.3672664	1	-0.45451894	1.0	3071	17de/num
1.264175	1			221	18,2/num
0.22624953	1			627	18,5/num
0.72271544	1	1.6377834	1.0	380	18-22/noun
6.648441	1	7.5690336	1.0	1	18-24/31-42/52-56/71-71/83-85/num
-0.2745233	4	-0.060851175	2.0	4170	18-jarige/adj
0.017955266	1			763	18./noun
-0.51387924	1			1313	18.00/noun
-0.4355761	1			1247	18.30/num
4.3866777	1	5.291766	1.0	10	18.36/num
-0.7410306	17	-2.6693401	1.0	28146	18/noun
-1.2820352	16	-2.0458133	3.0	45254	18/num
-0.34292012	1			1107	180.000/num
-1.4308984	2	-1.2138646	1.0	6553	180/num
2.5709033	1			59	1807/noun
5.5498285	1			3	1808-1889/num
2.0264134	1			104	1809/noun
1.8007166	1	2.715052	1.0	129	1810/noun
1.9756119	1			107	1811/noun
3.9403906	1	4.8609834	1.0	15	1811/num
1.5097054	1			172	1814/noun
4.0834913	1			13	1817/num
6.648441	1			1	183-185/name
1.3656601	3			594	1830/noun
6.648441	1			1	1836-1854/noun
2.3383129	2	2.5609014	1.0	150	1836/noun
-0.03172361	1			810	184/num
1.6807129	1			145	1842/noun
1.2508438	2			445	1848/noun
3.5129466	2	3.7268965	1.0	47	1848/num
1.5782795	1			160	1849/noun
1.5268606	1			169	1858/noun
6.648441	1			1	1860-1865/num
5.5498285	1			3	1860-1870/num
2.053321	2			200	1862/noun
1.303717	1	2.218954	1.0	211	1864/noun
2.0009298	2			210	1866/noun
2.0040498	2			210	1868/noun
0.8589394	1			330	1871/noun
6.648441	1			1	1872-1873/noun
1.610839	2			310	1873/noun
1.144533	1			248	1874/noun
3.3324382	1	4.2457976	1.0	28	1878/num
0.28360394	1	1.1967808	1.0	587	1880/noun
1.0003471	1	1.9191793	1.0	285	1881/noun
0.94983834	1	1.865251	1.0	301	1882/noun
3.489315	1			24	1882/num
0.758317	1			365	1883/noun
0.7645614	1			362	1887/noun
6.648441	1			1	1890-1903/noun
5.9552937	1			2	1892-1981/num
1.4737045	2			359	1892/noun
1.4422387	2			368	1894/noun
0.2935491	1			579	1895/noun
0.52277315	1	1.4380788	1.0	461	1897/noun
0.29259354	1			581	1898/noun
5.9552937	1			2	1899-1990/num
1.2579241	3			666	1899/noun
1.1839736	2			477	18de-eeuwse/adj
2.6622384	1			57	19,80/num
0.61403644	1	1.5125422	1.0	437	19,95/num
-0.6158345	3	-0.11419755	2.0	4392	19-jarige/adj
0.20200689	1			631	19./noun
-0.2523403	1			1017	19.00/noun
0.8239167	1			348	19.25/num
6.648441	1			1	19.29-24/noun
-0.6442708	1	0.2731288	1.0	1477	19.45/num
1.8169321	1	2.719937	1.0	130	19.50/noun
-1.4371384	7	-1.783582	2.0	23205	19/noun
-0.8905269	17	-1.4272006	4.0	32622	19/num
-0.02830681	3	-0.21429472	1.0	2411	1900/noun
0.7704249	2			725	1900/num
5.5498285	1	6.4704213	1.0	3	1901-1973/num
-0.010404359	1			786	1901/noun
1.2462139	3	1.0602643	1.0	674	1902/noun
1.2825232	4	1.4949814	2.0	872	1903/noun
0.8360281	2	1.0565455	1.0	675	1906/noun
6.648441	1	7.5690336	1.0	1	1907-1986/noun
1.1744908	3	0.99099827	1.0	720	1908/noun
2.352517	1	3.2548842	1.0	75	1908/num
0.252595	1	1.166909	1.0	606	1909/noun
0.0010766753	1	0.9084583	1.0	788	191/num
0.89618564	3	1.4045352	2.0	955	1910/noun
1.0296717	3			836	1911/noun
0.36837268	2	0.59000456	1.0	1078	1912/noun
0.5014158	2			941	1913/noun
3.6039183	1			21	1914-18/noun
5.2621465	1			4	1914-1999/num
1.5103574	9	1.3261619	3.0	1547	1914/noun
0.62796366	2			830	1915/noun
6.648441	1			1	1916-1940/noun
-0.042587854	1			811	1916/noun
6.648441	1			1	1918-1946/noun
0.5566785	3	1.0664308	2.0	1337	1918/noun
1.7866923	1			131	1918/num
-0.28998923	1			1040	1919/noun
2.1987555	1			88	1919/num
0.65342003	4	0.18310489	1.0	1617	1920/noun
5.9552937	1			2	1921-1945/noun
0.8644617	3			982	1921/noun
0.8185642	3			1028	1922/noun
0.6986232	3			1160	1923/noun
0.2818844	2			1178	1924/noun
0.28300175	2			1173	1925/noun
0.2953759	2			1161	1926/noun
1.8672186	1	2.7753112	1.0	122	1926/num
0.12513544	2			1377	1927/noun
1.096192	6	0.2192401	1.0	1561	1928/noun
1.7450196	1			138	1928/num
5.673881	1			3	1929-2000/num
1.0046737	6			1716	1929/noun
1.7732434	1			133	1929/num
0.22349069	1			627	193/num
1.2559502	8	0.78401095	2.0	1772	1930/noun
0.92665464	1			315	1930/num
0.27772674	2			1183	1931/noun
0.49741164	3	0.31018126	1.0	1428	1932/noun
6.648441	1			1	1933-2004/num
-0.2534222	2	-0.032868497	1.0	2008	1933/noun
0.32402205	3	0.8323631	2.0	1693	1934/noun
-0.7140776	1	0.2002207	1.0	1594	1935/noun
0.65300906	5	-0.04293257	1.0	2030	1936/noun
1.0735474	7	0.7357324	2.0	1863	1937/noun
0.94608784	7	-0.08505425	1.0	2115	1938/noun
1.2899694	1			215	1938/num
5.9552937	1			2	1939-1958/noun
0.43235874	4			2018	1939/noun
1.2514099	1			224	1939/num
6.648441	1			1	1940/1945/noun
1.2495543	15	-0.54420596	1.0	3349	1940/noun
0.7972445	1			350	1940/num
4.042054	1	4.957127	1.0	14	1941-1945/num
1.2304311	10	-0.15850165	1.0	2276	1941/noun
0.75691164	6	0.57240915	2.0	2192	1942/noun
0.35126236	4	0.57075214	2.0	2201	1943/noun
1.456194	18	0.8664207	4.0	3268	1944/noun
5.5666356	2			6	1945-1949/name
0.942837	16	0.18318239	3.0	4856	1945/noun
0.80582845	7	-0.22681881	1.0	2444	1946/noun
0.90273464	9	0.31145793	2.0	2850	1947/noun
1.0343703	12	1.0728242	5.0	3325	1948/noun
1.8438734	3			371	1948/num
0.41701487	5	-0.2780941	1.0	2565	1949/noun
0.96719825	11	0.17611659	2.0	3260	1950/noun
5.2621465	1			4	1951-1952/noun
0.70642906	6	0.52021277	2.0	2312	1951/noun
1.1440853	10	0.447882	2.0	2487	1952/noun
1.0007879	10	0.710556	3.0	2868	1953/noun
0.73919386	7			2612	1954/noun
0.013829285	3	-0.17097855	1.0	2309	1955/noun
1.4539919	16	1.2043258	5.0	2919	1956/noun
0.6116643	6	0.83102906	3.0	2543	1957/noun
0.8155324	1			346	1957/num
4.8566813	1			6	1958-1963/noun
0.4011396	6			3143	1958/noun
1.2802476	2	1.496277	1.0	436	1958/num
0.3383952	5	0.33467594	2.0	2786	1959/noun
4.8566813	1	5.777274	1.0	6	1960-1961/num
0.9413416	15	-0.16064692	2.0	4570	1960/noun
0.8288772	2			683	1960/num
0.23634337	5	-0.46052152	1.0	3082	1961/noun
1.4236354	2			377	1961/num
5.9552937	1	6.8758864	1.0	2	1962-1964/num
4.881999	1			6	1962-1966/num
5.2621465	1	6.1827393	1.0	4	1962-65/noun
0.76718175	10	0.47542122	3.0	3629	1962/noun
0.6481404	1			408	1962/num
4.451216	1	5.371809	1.0	9	1963-'64/num
1.1502339	14	1.0338647	5.0	3456	1963/noun
6.648441	1			1	1964/65/noun
1.0632974	13	0.1053836	2.0	3496	1964/noun
1.1528106	2	1.366498	1.0	496	1964/num
4.1677094	1			12	1965-'66/num
2.5253468	1			62	1965/name
0.38899586	7			3701	1965/noun
0.4426716	1			503	1965/num
5.73215	2			5	1966-1976/num
6.648441	1	7.5690336	1.0	1	1966./num
1.4810866	21	1.1418036	6.0	3726	1966/noun
5.9552937	1	6.8758864	1.0	2	1967-1970/num
0.89139134	15	-0.20941354	2.0	4799	1967/noun
1.6911184	4	1.2166219	1.0	576	1967/num
