_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.8349910431271591	0.30508510497557906	1	FOC	352	294	stof	NA	NA	nobound	352	lex	3_3	selection	all	4_4	0.15101508750044176	BOW
stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.1646850323583537	-0.32770319365030154	1	5000	5000	309	stof	NA	NA	nobound	484	lex	3_3	no	nav	4_4	0.16470622656266184	BOW
stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.4771033484725683	-2.199625277719953	1	5000	5000	309	stof	NA	NA	nobound	484	lex	3_3	no	all	4_4	0.21299405603159285	BOW
stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.2452343579648195	0.3814369289913362	1	FOC	363	309	stof	NA	NA	nobound	484	lex	3_3	no	nav	4_4	0.15141749838732418	BOW
stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.2182720255041963	0.35886885750685094	1	FOC	484	309	stof	NA	NA	nobound	484	lex	3_3	no	all	4_4	0.14717225607151369	BOW
stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.012418589031712867	0.14054355828899026	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	weight	nav	4_4	0.1349591723278803	BOW
stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.472545016851375	-0.5957604678307576	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	weight	all	4_4	0.1878814622553074	BOW
stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7423663502551153	0.5998237884961045	1	FOC	269	313	stof	NA	NA	nobound	434	all	3_3	weight	nav	4_4	0.1339908390929426	BOW
stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6496609833716975	0.5462795953612556	1	FOC	434	313	stof	NA	NA	nobound	434	all	3_3	weight	all	4_4	0.13549481884921197	BOW
stof.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.7333761274307347	0.31968850373876323	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	selection	nav	4_4	0.2483554245492801	BOW
stof.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	2.0445387397775803	0.10710796117521351	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	selection	all	4_4	0.22439898229159178	BOW
stof.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.28595761938695574	0.4501694071688918	1	FOC	269	313	stof	NA	NA	nobound	434	all	3_3	selection	nav	4_4	0.19098088650127656	BOW
stof.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.21681114614106134	0.3823739741572349	1	FOC	434	313	stof	NA	NA	nobound	434	all	3_3	selection	all	4_4	0.20118315003239312	BOW
stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.7595866302979838	0.19545436413715042	1	5000	5000	313	stof	NA	NA	nobound	628	all	3_3	no	nav	4_4	0.259888976442255	BOW
stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	2.3079709271573634	-0.09100912787300654	1	5000	5000	313	stof	NA	NA	nobound	628	all	3_3	no	all	4_4	0.23177148672329576	BOW
stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.27875819450394523	0.3462271797255484	1	FOC	363	313	stof	NA	NA	nobound	628	all	3_3	no	nav	4_4	0.16864521557472872	BOW
stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.18116567325945332	0.2357633475448509	1	FOC	628	313	stof	NA	NA	nobound	628	all	3_3	no	all	4_4	0.1763097854694346	BOW
stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.061933119192248684	0.7439034933834138	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	weight	nav	4_4	0.1426561176366028	LEMMAPATH
stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.65924091612079	-0.17504011876177622	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	weight	all	4_4	0.18161171389418151	LEMMAPATH
stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6659007009200172	0.9210339847398253	1	FOC	254	313	stof	selection2	NA	bound	399	NA	NA	weight	nav	4_4	0.14610755040135678	LEMMAPATH
stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.6095969233666797	0.8809313241928033	1	FOC	399	313	stof	selection2	NA	bound	399	NA	NA	weight	all	4_4	0.13723937577328407	LEMMAPATH
stof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.7665311123169964	0.7735202196122801	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	selection	nav	4_4	0.24508957897365985	LEMMAPATH
stof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	1.9651710291216629	0.5237777400414999	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	selection	all	4_4	0.21990476961730068	LEMMAPATH
stof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.17773570899794533	0.8320587824759755	1	FOC	254	313	stof	selection2	NA	bound	399	NA	NA	selection	nav	4_4	0.19896855610122013	LEMMAPATH
stof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	-0.14495429819377917	0.7800518659319339	1	FOC	399	313	stof	selection2	NA	bound	399	NA	NA	selection	all	4_4	0.18563287151282531	LEMMAPATH
stof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.7985299745900831	0.7193794795680906	1	5000	5000	313	stof	selection2	NA	bound	563	NA	NA	no	nav	4_4	0.24338159582039368	LEMMAPATH
stof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	2.1230769783839976	0.4542411346031896	1	5000	5000	313	stof	selection2	NA	bound	563	NA	NA	no	all	4_4	0.22586807595378	LEMMAPATH
stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	-0.12161744952318884	0.7830238196464647	1	FOC	342	313	stof	selection2	NA	bound	563	NA	NA	no	nav	4_4	0.1819480219007829	LEMMAPATH
stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	-0.06548084996725377	0.7537791088953893	1	FOC	563	313	stof	selection2	NA	bound	563	NA	NA	no	all	4_4	0.17430947465513985	LEMMAPATH
stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.11303900994321435	0.1654123528036802	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	weight	nav	4_4	0.1415973169642185	LEMMAPATH
stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	1.3485639869361075	-0.7770497540151747	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	weight	all	4_4	0.18492181828207785	LEMMAPATH
stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7315342552854021	0.5720753035579238	1	FOC	346	313	stof	selection3	NA	bound	534	NA	NA	weight	nav	4_4	0.13594802347136245	LEMMAPATH
stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.6551758158113794	0.5232804199505139	1	FOC	534	313	stof	selection3	NA	bound	534	NA	NA	weight	all	4_4	0.12708194584631644	LEMMAPATH
stof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.8589519695270108	0.3822984536092595	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	selection	nav	4_4	0.24694554080495978	LEMMAPATH
stof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	2.2754347947668356	0.04706019035537941	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	selection	all	4_4	0.2208966093194606	LEMMAPATH
stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.22415810173653666	0.43897567770706475	1	FOC	346	313	stof	selection3	NA	bound	534	NA	NA	selection	nav	4_4	0.1846669115795079	LEMMAPATH
stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.14393777119652	0.3603521003951109	1	FOC	534	313	stof	selection3	NA	bound	534	NA	NA	selection	all	4_4	0.18322284247169635	LEMMAPATH
stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.9397144571472099	0.26349981004598555	1	5000	5000	313	stof	selection3	NA	bound	849	NA	NA	no	nav	4_4	0.24665093536709753	LEMMAPATH
stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	2.5555299386616332	-0.20913819397071345	1	5000	5000	313	stof	selection3	NA	bound	849	NA	NA	no	all	4_4	0.21318750398391698	LEMMAPATH
stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.0663340843670002	0.30381256460063766	1	FOC	526	313	stof	selection3	NA	bound	849	NA	NA	no	nav	4_4	0.16509950147353344	LEMMAPATH
stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.049207465387638497	0.1804028204034809	1	FOC	849	313	stof	selection3	NA	bound	849	NA	NA	no	all	4_4	0.1716890535652632	LEMMAPATH
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.7724332959507367	0.7052385909565115	1	5000	5000	313	stof	weight	NA	bound	534	NA	NA	selection	nav	4_4	0.2390184775028433	LEMMAPATH
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	1.945951413155676	0.5313184461096886	1	5000	5000	313	stof	weight	NA	bound	534	NA	NA	selection	all	4_4	0.22706140813411557	LEMMAPATH
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.05473243690127173	0.5831487101641654	1	FOC	346	313	stof	weight	NA	bound	534	NA	NA	selection	nav	4_4	0.19329001210686314	LEMMAPATH
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.016759259085812227	0.5527242220827522	1	FOC	534	313	stof	weight	NA	bound	534	NA	NA	selection	all	4_4	0.19477787881623587	LEMMAPATH
stof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.8057011960598036	0.649553598572524	1	5000	5000	313	stof	weight	NA	bound	849	NA	NA	no	nav	4_4	0.2433980530531753	LEMMAPATH
stof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	2.10339607072898	0.4545015611366749	1	5000	5000	313	stof	weight	NA	bound	849	NA	NA	no	all	4_4	0.22501365351089728	LEMMAPATH
stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.05770024181425974	0.5263255155017967	1	FOC	526	313	stof	weight	NA	bound	849	NA	NA	no	nav	4_4	0.17848217897536311	LEMMAPATH
stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.11393005293354172	0.4952836896784083	1	FOC	849	313	stof	weight	NA	bound	849	NA	NA	no	all	4_4	0.1820188382407891	LEMMAPATH
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.4594875975937396	1.1569221681143715	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	weight	nav	4_4	0.18197463967568592	LEMMAREL
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	1.6795531023918633	1.106259653358357	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	weight	all	4_4	0.19545450189667804	LEMMAREL
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18274449229591072	1.4043150830344446	1	FOC	112	298	stof	NA	group1	bound	176	NA	NA	weight	nav	4_4	0.21092198670110612	LEMMAREL
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.1085393949505371	1.354891031163216	1	FOC	176	298	stof	NA	group1	bound	176	NA	NA	weight	all	4_4	0.22381987116569338	LEMMAREL
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.7795952190469368	1.1582566598846862	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	selection	nav	4_4	0.198196667654457	LEMMAREL
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	1.7184934678478234	1.2116859480466993	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	selection	all	4_4	0.2273480475518692	LEMMAREL
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.18266052631461463	1.2658905468961155	1	FOC	112	298	stof	NA	group1	bound	176	NA	NA	selection	nav	4_4	0.21809388543741662	LEMMAREL
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.2413380142078083	1.2037792550796504	1	FOC	176	298	stof	NA	group1	bound	176	NA	NA	selection	all	4_4	0.2171651804354802	LEMMAREL
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.8079694109785898	1.2036034213455016	1	5000	5000	300	stof	NA	group1	bound	200	NA	NA	no	nav	4_4	0.19583641361351872	LEMMAREL
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	1.8062500575438682	1.2488425862842956	1	5000	5000	300	stof	NA	group1	bound	200	NA	NA	no	all	4_4	0.22105792319390893	LEMMAREL
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.16689933303747753	1.3121782795589185	1	FOC	125	300	stof	NA	group1	bound	200	NA	NA	no	nav	4_4	0.2156017125553564	LEMMAREL
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.252708257916216	1.2223320422306425	1	FOC	200	300	stof	NA	group1	bound	200	NA	NA	no	all	4_4	0.2168632027470213	LEMMAREL
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.004523990892669787	1.1819414946564528	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	weight	nav	4_4	0.15938268481926238	LEMMAREL
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	1.7513807467902438	1.0532049921688065	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	weight	all	4_4	0.19307433779764172	LEMMAREL
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5451268140989834	1.1729305082341868	1	FOC	193	309	stof	NA	group2	bound	278	NA	NA	weight	nav	4_4	0.1898048480151188	LEMMAREL
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.4845948298642936	1.1544079527130797	1	FOC	278	309	stof	NA	group2	bound	278	NA	NA	weight	all	4_4	0.18444074347097264	LEMMAREL
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.702570406365154	1.1033262314316024	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	selection	nav	4_4	0.21128809839430032	LEMMAREL
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	1.9152756607888732	1.1141283755446656	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	selection	all	4_4	0.21924580692238585	LEMMAREL
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06877856020181308	1.095171636126412	1	FOC	193	309	stof	NA	group2	bound	278	NA	NA	selection	nav	4_4	0.2268372795735951	LEMMAREL
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.003522005784541093	1.061706491513249	1	FOC	278	309	stof	NA	group2	bound	278	NA	NA	selection	all	4_4	0.22411636559591247	LEMMAREL
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.7264638047463194	1.1315084218354992	1	5000	5000	311	stof	NA	group2	bound	339	NA	NA	no	nav	4_4	0.210684081338336	LEMMAREL
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	2.01288263157214	1.102604173171124	1	5000	5000	311	stof	NA	group2	bound	339	NA	NA	no	all	4_4	0.20449341282142788	LEMMAREL
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.016533931573137504	1.1049075590510584	1	FOC	232	311	stof	NA	group2	bound	339	NA	NA	no	nav	4_4	0.20658195179509653	LEMMAREL
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.0516905092538419	1.062718876298084	1	FOC	339	311	stof	NA	group2	bound	339	NA	NA	no	all	4_4	0.19736656024952434	LEMMAREL
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-0.0632110890651585	1.1533305115983674	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	weight	nav	4_4	0.15788400271524475	LEMMAREL
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	1.7787680167158495	0.9363018953787293	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	weight	all	4_4	0.1939523346450454	LEMMAREL
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5752766812661664	1.1213042452370101	1	FOC	208	311	stof	NA	group3	bound	318	NA	NA	weight	nav	4_4	0.17723427820634133	LEMMAREL
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.5147604972093306	1.09998451275763	1	FOC	318	311	stof	NA	group3	bound	318	NA	NA	weight	all	4_4	0.17849104799266335	LEMMAREL
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.7519773634154094	1.0736848071419631	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	selection	nav	4_4	0.2308013740565084	LEMMAREL
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	2.01261043319281	1.0180522164937056	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	selection	all	4_4	0.21012249446826217	LEMMAREL
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07315381756092547	1.0581611801659214	1	FOC	208	311	stof	NA	group3	bound	318	NA	NA	selection	nav	4_4	0.2331543259022698	LEMMAREL
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-0.00895041599180493	1.0118862512584723	1	FOC	318	311	stof	NA	group3	bound	318	NA	NA	selection	all	4_4	0.22426774661669005	LEMMAREL
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.8094061675829142	1.0693795142047413	1	5000	5000	312	stof	NA	group3	bound	433	NA	NA	no	nav	4_4	0.2364462885035501	LEMMAREL
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	2.215635956531147	0.9722450244400019	1	5000	5000	312	stof	NA	group3	bound	433	NA	NA	no	all	4_4	0.2113292787744974	LEMMAREL
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.03832565083883452	1.0337117126199007	1	FOC	267	312	stof	NA	group3	bound	433	NA	NA	no	nav	4_4	0.20466846717393455	LEMMAREL
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.08534359601817021	0.9949244814357482	1	FOC	433	312	stof	NA	group3	bound	433	NA	NA	no	all	4_4	0.2007254151966733	LEMMAREL
