_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7583955356934541	-0.026707616741444288	1	FOC	279	238	blik	NA	NA	nobound	279	lex	3_3	selection	all	4_4	0.2580905989606125	BOW
blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.7351459189319303	-0.36273088548640764	1	5000	5000	260	blik	NA	NA	nobound	402	lex	3_3	no	nav	4_4	0.23182181629085777	BOW
blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.47620534974055	-1.595294672417584	1	5000	5000	260	blik	NA	NA	nobound	402	lex	3_3	no	all	4_4	0.2112710350912633	BOW
blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.5320072845662316	-0.08060016401910829	1	FOC	289	260	blik	NA	NA	nobound	402	lex	3_3	no	nav	4_4	0.25510714994352224	BOW
blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.520085315140482	-0.12544996595015928	1	FOC	402	260	blik	NA	NA	nobound	402	lex	3_3	no	all	4_4	0.25237009323443915	BOW
blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.40417091761951196	-0.7102945751260148	1	5000	5000	276	blik	NA	NA	nobound	365	all	3_3	weight	nav	4_4	0.19009705502003932	BOW
blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.7910322336293875	-1.1182195737374077	1	5000	5000	276	blik	NA	NA	nobound	365	all	3_3	weight	all	4_4	0.19507476202847507	BOW
blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.03436320018614497	-0.4952036348763868	1	FOC	193	276	blik	NA	NA	nobound	365	all	3_3	weight	nav	4_4	0.2395482704524252	BOW
blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.01359497119722553	-0.5221077166797844	1	FOC	365	276	blik	NA	NA	nobound	365	all	3_3	weight	all	4_4	0.22051637074555666	BOW
blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.8918048477086843	0.23087551909258391	1	5000	5000	276	blik	NA	NA	nobound	365	all	3_3	selection	nav	4_4	0.20239632414929581	BOW
blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	1.4227810807743537	0.2814897531222499	1	5000	5000	276	blik	NA	NA	nobound	365	all	3_3	selection	all	4_4	0.19370904869280245	BOW
blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.2660195116826826	0.10133053068824328	1	FOC	193	276	blik	NA	NA	nobound	365	all	3_3	selection	nav	4_4	0.22779729432313123	BOW
blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.2804415662170137	0.08882424550625094	1	FOC	365	276	blik	NA	NA	nobound	365	all	3_3	selection	all	4_4	0.21608464802802949	BOW
blik.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.8723305845138969	0.4667410005089952	1	5000	5000	276	blik	NA	NA	nobound	543	all	3_3	no	nav	4_4	0.22380243753870754	BOW
blik.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	1.4262587510231324	0.557806007136633	1	5000	5000	276	blik	NA	NA	nobound	543	all	3_3	no	all	4_4	0.2093504176719195	BOW
blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.198080695791146	0.4423292378203587	1	FOC	289	276	blik	NA	NA	nobound	543	all	3_3	no	nav	4_4	0.24931246800609555	BOW
blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.1889031795361652	0.41883887761101435	1	FOC	543	276	blik	NA	NA	nobound	543	all	3_3	no	all	4_4	0.22612015663602053	BOW
blik.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.6433901949372243	-0.5286584719347933	1	5000	5000	276	blik	selection2	NA	bound	331	NA	NA	weight	nav	4_4	0.19428346499578505	LEMMAPATH
blik.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.0168784102120363	-0.9625749032783946	1	5000	5000	276	blik	selection2	NA	bound	331	NA	NA	weight	all	4_4	0.19400580084307079	LEMMAPATH
blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.26811897327385453	-0.47177971873989144	1	FOC	186	276	blik	selection2	NA	bound	331	NA	NA	weight	nav	4_4	0.23369955488400282	LEMMAPATH
blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.2889981308555588	-0.45263132313259463	1	FOC	331	276	blik	selection2	NA	bound	331	NA	NA	weight	all	4_4	0.22045587535001612	LEMMAPATH
blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.9987509754066045	0.003934831321432831	1	5000	5000	276	blik	selection2	NA	bound	331	NA	NA	selection	nav	4_4	0.19722383325846177	LEMMAPATH
blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	1.5059619862843852	-0.051049056043562344	1	5000	5000	276	blik	selection2	NA	bound	331	NA	NA	selection	all	4_4	0.18947163383823276	LEMMAPATH
blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.5398776637031373	-0.02006356701320866	1	FOC	186	276	blik	selection2	NA	bound	331	NA	NA	selection	nav	4_4	0.2301861601963929	LEMMAPATH
blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.5345257520794503	-0.037071561161503536	1	FOC	331	276	blik	selection2	NA	bound	331	NA	NA	selection	all	4_4	0.2329889164933776	LEMMAPATH
blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.9934735335673318	0.14895122705836422	1	5000	5000	276	blik	selection2	NA	bound	558	NA	NA	no	nav	4_4	0.18693705374045677	LEMMAPATH
blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	1.607550558777508	0.13208854776569184	1	5000	5000	276	blik	selection2	NA	bound	558	NA	NA	no	all	4_4	0.21502557666451125	LEMMAPATH
blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.5442005100697433	0.24139476307346938	1	FOC	318	276	blik	selection2	NA	bound	558	NA	NA	no	nav	4_4	0.23471261215391698	LEMMAPATH
blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.5513358782958876	0.19353218285587406	1	FOC	558	276	blik	selection2	NA	bound	558	NA	NA	no	all	4_4	0.23633497870680947	LEMMAPATH
blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.44419694754268113	-0.4188107084792171	1	5000	5000	276	blik	selection3	NA	bound	454	NA	NA	weight	nav	4_4	0.19204626148704784	LEMMAPATH
blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.8038695432513898	-0.8952398571618908	1	5000	5000	276	blik	selection3	NA	bound	454	NA	NA	weight	all	4_4	0.19825053257540884	LEMMAPATH
blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.05408371127123629	-0.23179589643505455	1	FOC	256	276	blik	selection3	NA	bound	454	NA	NA	weight	nav	4_4	0.21868908085686975	LEMMAPATH
blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.08643911743097502	-0.26545124655979185	1	FOC	454	276	blik	selection3	NA	bound	454	NA	NA	weight	all	4_4	0.20743510595506312	LEMMAPATH
blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.8762000422931258	0.3340777262805018	1	5000	5000	276	blik	selection3	NA	bound	454	NA	NA	selection	nav	4_4	0.20531270071481422	LEMMAPATH
blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	1.51971941142246	0.41931045034590586	1	5000	5000	276	blik	selection3	NA	bound	454	NA	NA	selection	all	4_4	0.2121772820018395	LEMMAPATH
blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.38718081967566864	0.31275702773884634	1	FOC	256	276	blik	selection3	NA	bound	454	NA	NA	selection	nav	4_4	0.22506352491462359	LEMMAPATH
blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.3888294161502399	0.28100023537731533	1	FOC	454	276	blik	selection3	NA	bound	454	NA	NA	selection	all	4_4	0.22159431299203672	LEMMAPATH
blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.8490282850190057	0.6803514062339444	1	5000	5000	276	blik	selection3	NA	bound	836	NA	NA	no	nav	4_4	0.22038818941758082	LEMMAPATH
blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	1.5891736156074592	0.8879968167789782	1	5000	5000	276	blik	selection3	NA	bound	836	NA	NA	no	all	4_4	0.2340789702245796	LEMMAPATH
blik.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.34831337372038146	0.7420953080081634	1	FOC	469	276	blik	selection3	NA	bound	836	NA	NA	no	nav	4_4	0.25264521680922936	LEMMAPATH
blik.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.33642899546357874	0.7836483159118791	1	FOC	836	276	blik	selection3	NA	bound	836	NA	NA	no	all	4_4	0.23683012374661946	LEMMAPATH
blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	1.0302451594190698	0.039520775260954946	1	5000	5000	276	blik	weight	NA	bound	454	NA	NA	selection	nav	4_4	0.18796118409675172	LEMMAPATH
blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	1.481472754234049	0.019754351322714876	1	5000	5000	276	blik	weight	NA	bound	454	NA	NA	selection	all	4_4	0.20529835203798966	LEMMAPATH
blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.5948232065457184	0.0433370342753169	1	FOC	256	276	blik	weight	NA	bound	454	NA	NA	selection	nav	4_4	0.23143459534097693	LEMMAPATH
blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.5954203192904084	0.023341360268706694	1	FOC	454	276	blik	weight	NA	bound	454	NA	NA	selection	all	4_4	0.23287361849744956	LEMMAPATH
blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	1.02021756033991	0.16614266999120186	1	5000	5000	276	blik	weight	NA	bound	836	NA	NA	no	nav	4_4	0.1816892174761888	LEMMAPATH
blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	1.5434726019944995	0.1812740081174671	1	5000	5000	276	blik	weight	NA	bound	836	NA	NA	no	all	4_4	0.22892758050056342	LEMMAPATH
blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.6096076683512514	0.20370886194162693	1	FOC	469	276	blik	weight	NA	bound	836	NA	NA	no	nav	4_4	0.22995394168334257	LEMMAPATH
blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.6080236875045306	0.1892144258823506	1	FOC	836	276	blik	weight	NA	bound	836	NA	NA	no	all	4_4	0.2328562285685216	LEMMAPATH
blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	1.130669606079676	-0.669108482240809	1	5000	5000	266	blik	NA	group1	bound	150	NA	NA	weight	nav	4_4	0.18688110538588562	LEMMAREL
blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	1.502705825243252	-0.9364454369793108	1	5000	5000	266	blik	NA	group1	bound	150	NA	NA	weight	all	4_4	0.19662801290462237	LEMMAREL
blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.9935272251468605	-0.8918717136675196	1	FOC	81	266	blik	NA	group1	bound	150	NA	NA	weight	nav	4_4	0.23969552090779173	LEMMAREL
blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	1.0160685787746486	-0.8077032010442616	1	FOC	150	266	blik	NA	group1	bound	150	NA	NA	weight	all	4_4	0.22193205612403968	LEMMAREL
blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	1.187069519225687	-0.2748839604040132	1	5000	5000	266	blik	NA	group1	bound	150	NA	NA	selection	nav	4_4	0.14947061003291487	LEMMAREL
blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	1.5869029953434788	-0.43710409786624993	1	5000	5000	266	blik	NA	group1	bound	150	NA	NA	selection	all	4_4	0.2007911212072677	LEMMAREL
blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	1.1135817278186797	-0.5522807140823593	1	FOC	81	266	blik	NA	group1	bound	150	NA	NA	selection	nav	4_4	0.21926963812285324	LEMMAREL
blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1.0655299755535443	-0.4710847665968144	1	FOC	150	266	blik	NA	group1	bound	150	NA	NA	selection	all	4_4	0.1935328257565519	LEMMAREL
blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	1.2930194877070553	-0.2909835264323631	1	5000	5000	270	blik	NA	group1	bound	196	NA	NA	no	nav	4_4	0.15254924720710702	LEMMAREL
blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	1.7122114953069174	-0.43409837894435005	1	5000	5000	270	blik	NA	group1	bound	196	NA	NA	no	all	4_4	0.20556784441189696	LEMMAREL
blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	1.1898892580049778	-0.6201203645340284	1	FOC	106	270	blik	NA	group1	bound	196	NA	NA	no	nav	4_4	0.2206261593565992	LEMMAREL
blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	1.160549501122721	-0.514093251837614	1	FOC	196	270	blik	NA	group1	bound	196	NA	NA	no	all	4_4	0.20889428120025696	LEMMAREL
blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.8331869318132803	-0.655912648221438	1	5000	5000	274	blik	NA	group2	bound	242	NA	NA	weight	nav	4_4	0.19481103730977292	LEMMAREL
blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	1.1909233987148027	-1.033703238898977	1	5000	5000	274	blik	NA	group2	bound	242	NA	NA	weight	all	4_4	0.20439699308716658	LEMMAREL
blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.4920105747264978	-0.6844605235119257	1	FOC	142	274	blik	NA	group2	bound	242	NA	NA	weight	nav	4_4	0.2409498065499993	LEMMAREL
blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.5344776412214607	-0.6604463198034827	1	FOC	242	274	blik	NA	group2	bound	242	NA	NA	weight	all	4_4	0.22121681936816495	LEMMAREL
blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	1.0817290162591588	-0.24010879417419112	1	5000	5000	274	blik	NA	group2	bound	242	NA	NA	selection	nav	4_4	0.1481252175871136	LEMMAREL
blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	1.5236872341673802	-0.42184175549614633	1	5000	5000	274	blik	NA	group2	bound	242	NA	NA	selection	all	4_4	0.20552116210501098	LEMMAREL
blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.759779388926454	-0.30344486902345114	1	FOC	142	274	blik	NA	group2	bound	242	NA	NA	selection	nav	4_4	0.2154746676345363	LEMMAREL
blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.7683788202953481	-0.29399855496613914	1	FOC	242	274	blik	NA	group2	bound	242	NA	NA	selection	all	4_4	0.20650162764621835	LEMMAREL
blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	1.1834237273330905	-0.19066576419378006	1	5000	5000	276	blik	NA	group2	bound	353	NA	NA	no	nav	4_4	0.1513298693286715	LEMMAREL
blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	1.693203563306506	-0.36783788757359803	1	5000	5000	276	blik	NA	group2	bound	353	NA	NA	no	all	4_4	0.20453247285095905	LEMMAREL
blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.86230844201277	-0.23296758848564972	1	FOC	222	276	blik	NA	group2	bound	353	NA	NA	no	nav	4_4	0.21516478529413374	LEMMAREL
blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.8538472067379559	-0.2361505353296199	1	FOC	353	276	blik	NA	group2	bound	353	NA	NA	no	all	4_4	0.20350741902619782	LEMMAREL
blik.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.8192472907272753	-0.6507771263266905	1	5000	5000	275	blik	NA	group3	bound	276	NA	NA	weight	nav	4_4	0.19025460496764685	LEMMAREL
blik.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	1.198519430103066	-1.03596589119957	1	5000	5000	275	blik	NA	group3	bound	276	NA	NA	weight	all	4_4	0.2050003228553157	LEMMAREL
blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.44363391517174255	-0.6308306061023443	1	FOC	157	275	blik	NA	group3	bound	276	NA	NA	weight	nav	4_4	0.23969407688833516	LEMMAREL
blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.47067842982570673	-0.6206135663572212	1	FOC	276	275	blik	NA	group3	bound	276	NA	NA	weight	all	4_4	0.22714299814572173	LEMMAREL
blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	1.0894858450499432	-0.21077258319555847	1	5000	5000	275	blik	NA	group3	bound	276	NA	NA	selection	nav	4_4	0.15996607883668965	LEMMAREL
blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	1.553873761043915	-0.38047367554534917	1	5000	5000	275	blik	NA	group3	bound	276	NA	NA	selection	all	4_4	0.21001303686812636	LEMMAREL
blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.7040286558130643	-0.24090559322057728	1	FOC	157	275	blik	NA	group3	bound	276	NA	NA	selection	nav	4_4	0.22983337078139285	LEMMAREL
blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.7069329448955757	-0.2375749464281817	1	FOC	276	275	blik	NA	group3	bound	276	NA	NA	selection	all	4_4	0.21903145941910881	LEMMAREL
blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	1.185648913285909	-0.12065161814357209	1	5000	5000	276	blik	NA	group3	bound	443	NA	NA	no	nav	4_4	0.16171591817989145	LEMMAREL
blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	1.733578121886227	-0.2662853327132153	1	5000	5000	276	blik	NA	group3	bound	443	NA	NA	no	all	4_4	0.18980667275823834	LEMMAREL
blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.7977105300335471	-0.10613593986829056	1	FOC	260	276	blik	NA	group3	bound	443	NA	NA	no	nav	4_4	0.21027243311210062	LEMMAREL
blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.8048559515747213	-0.12975848106723337	1	FOC	443	276	blik	NA	group3	bound	443	NA	NA	no	all	4_4	0.19920395746503178	LEMMAREL
