_model	model.x	model.y	foc_minimum_features	soc_vector	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_win	stress	pam_cluster	is_medoid
spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22417553470257237	-0.23869321696557336	1	all_5000	5000	193	spot	NA	NA	BOW	nobound	240	lex	3_3	weight	4_4	0.2949212755881502	c2	0
spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.22565077007337117	0.022489136209638275	1	nav_FOC	183	193	spot	NA	NA	BOW	nobound	240	lex	3_3	weight	4_4	0.28925885507258864	c6	0
spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2161438801848438	0.03516208495556144	1	all_FOC	240	193	spot	NA	NA	BOW	nobound	240	lex	3_3	weight	4_4	0.28255825473801915	c6	0
spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.23090045600004727	-0.06499427026751212	1	nav_5000	5000	193	spot	NA	NA	BOW	nobound	240	lex	3_3	selection	4_4	0.2588453266810882	c6	0
spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2161463213833457	-0.2714365235962489	1	all_5000	5000	193	spot	NA	NA	BOW	nobound	240	lex	3_3	selection	4_4	0.2842243629968947	c2	0
spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.20988171277987194	0.011741040104748789	1	nav_FOC	183	193	spot	NA	NA	BOW	nobound	240	lex	3_3	selection	4_4	0.2885185691318551	c6	0
spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.19716028611223288	0.018538772910555154	1	all_FOC	240	193	spot	NA	NA	BOW	nobound	240	lex	3_3	selection	4_4	0.2827723536916432	c6	0
spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2623172764043422	-0.06218790779463526	1	nav_5000	5000	202	spot	NA	NA	BOW	nobound	312	lex	3_3	no	4_4	0.2562771434221203	c6	0
spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2725281406080353	-0.27633208704817347	1	all_5000	5000	202	spot	NA	NA	BOW	nobound	312	lex	3_3	no	4_4	0.2809269245945662	c2	0
spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.24536128458783027	0.02263902129873299	1	nav_FOC	243	202	spot	NA	NA	BOW	nobound	312	lex	3_3	no	4_4	0.28543783205811196	c6	0
spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.24147083654329216	0.018293706367553175	1	all_FOC	312	202	spot	NA	NA	BOW	nobound	312	lex	3_3	no	4_4	0.2841288002851002	c6	0
spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.004455511121305188	-0.09949299232049202	1	nav_5000	5000	218	spot	NA	NA	BOW	nobound	330	all	3_3	weight	4_4	0.2342573606487135	c1	0
spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.03429893401810139	-0.2093112284920628	1	all_5000	5000	218	spot	NA	NA	BOW	nobound	330	all	3_3	weight	4_4	0.27676571237599196	c1	0
spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.06999531104450775	0.02966449322152779	1	nav_FOC	183	218	spot	NA	NA	BOW	nobound	330	all	3_3	weight	4_4	0.25541965400034555	c6	0
spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.04341830041803341	0.007520920869189173	1	all_FOC	330	218	spot	NA	NA	BOW	nobound	330	all	3_3	weight	4_4	0.21899432599225854	c6	0
spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.14372110352764475	-0.013582068132320652	1	nav_5000	5000	218	spot	NA	NA	BOW	nobound	330	all	3_3	selection	4_4	0.2008542710559751	c7	0
spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.1458125685093958	-0.1255733885409935	1	all_5000	5000	218	spot	NA	NA	BOW	nobound	330	all	3_3	selection	4_4	0.23292541945423706	c5	0
spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.009029809752062003	0.078168118540352	1	nav_FOC	183	218	spot	NA	NA	BOW	nobound	330	all	3_3	selection	4_4	0.22998178484051635	c4	0
spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.018993072163460325	0.04870632980190808	1	all_FOC	330	218	spot	NA	NA	BOW	nobound	330	all	3_3	selection	4_4	0.19613238289414445	c7	0
spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.12911307848650277	0.011404304676617115	1	nav_5000	5000	219	spot	NA	NA	BOW	nobound	443	all	3_3	no	4_4	0.20287199686190124	c7	0
spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.12788431280614196	-0.1481230251723338	1	all_5000	5000	219	spot	NA	NA	BOW	nobound	443	all	3_3	no	4_4	0.23884572002039228	c5	0
spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.007995336394790291	0.11326394473885301	1	nav_FOC	243	219	spot	NA	NA	BOW	nobound	443	all	3_3	no	4_4	0.21805897945386138	c4	0
spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.020781398762727468	0.10867632163294623	1	all_FOC	443	219	spot	NA	NA	BOW	nobound	443	all	3_3	no	4_4	0.1893284080755168	c4	0
spot.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.0896139427987263	-0.06128930845774559	1	nav_5000	5000	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	weight	4_4	0.22126718781109617	c1	0
spot.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.09167719411222634	-0.1476923904271454	1	all_5000	5000	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	weight	4_4	0.2694200209761204	c1	0
spot.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.02637901197999284	0.006028424880927783	1	nav_FOC	140	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	weight	4_4	0.24164810167046685	c7	0
spot.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.036465998328058816	-0.0033661322909435787	1	all_FOC	232	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	weight	4_4	0.2093370566909727	c7	0
spot.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.26236731848452477	0.010199860560756944	1	nav_5000	5000	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	selection	4_4	0.21240844723020444	c7	0
spot.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.24501955132196165	-0.0973933417943326	1	all_5000	5000	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	selection	4_4	0.23785375942477516	c5	0
spot.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.12953567896941323	0.08627783144570694	1	nav_FOC	140	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	selection	4_4	0.23481392335089973	c7	0
spot.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.13510805109226215	0.06570980584040757	1	all_FOC	232	215	spot	selection2	NA	LEMMAPATH	bound	232	NA	NA	selection	4_4	0.2104827496614532	c7	0
spot.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.22798935902367132	0.019296180755573634	1	nav_5000	5000	215	spot	selection2	NA	LEMMAPATH	bound	342	NA	NA	no	4_4	0.21942990985167463	c7	0
spot.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.21756649876773468	-0.09698090251845101	1	all_5000	5000	215	spot	selection2	NA	LEMMAPATH	bound	342	NA	NA	no	4_4	0.24340610900980403	c5	0
spot.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.10676567531408013	0.09174754367674588	1	nav_FOC	200	215	spot	selection2	NA	LEMMAPATH	bound	342	NA	NA	no	4_4	0.22790741890261507	c7	0
spot.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.10984294701436151	0.08679810806709354	1	all_FOC	342	215	spot	selection2	NA	LEMMAPATH	bound	342	NA	NA	no	4_4	0.21031755007430677	c7	0
spot.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.008606466815876736	-0.06386257421827794	1	nav_5000	5000	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	weight	4_4	0.21428945842333025	c1	0
spot.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.030197472114811736	-0.1418023557353349	1	all_5000	5000	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	weight	4_4	0.2703549485053067	c1	0
spot.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.056223804059320245	0.012932272708913041	1	nav_FOC	214	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	weight	4_4	0.2258433466202936	c1	0
spot.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.04206145284537167	-0.0020688103861566153	1	all_FOC	353	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	weight	4_4	0.19344072919741181	c1	0
spot.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.13116620840806537	0.026357468655906595	1	nav_5000	5000	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.2077485312546816	c7	0
spot.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.17166929020526348	-0.1176155022802293	1	all_5000	5000	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.2311324164772247	c5	0
spot.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.015912726088870375	0.09814638548184483	1	nav_FOC	214	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.21831267341224775	c7	0
spot.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.018234997825949225	0.061606806998031546	1	all_FOC	353	215	spot	selection3	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.19626355470495566	c7	0
spot.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.1076647125914785	0.1057406155455382	1	nav_5000	5000	215	spot	selection3	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.20358802772794282	c7	0
spot.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.14069966454900248	-0.1333973211383817	1	all_5000	5000	215	spot	selection3	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.23330407059585648	c5	0
spot.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.01867467595060433	0.15126971036952058	1	nav_FOC	351	215	spot	selection3	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.2087143777559082	c4	0
spot.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.02248076596924968	0.15228486616852005	1	all_FOC	586	215	spot	selection3	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.18088266525970706	c4	0
spot.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.23330952381682463	-0.0030215495442159996	1	nav_5000	5000	215	spot	weight	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.2030391889106721	c7	0
spot.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.21743973407038694	-0.10009741692825419	1	all_5000	5000	215	spot	weight	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.22977850621829138	c5	0
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.09268655317512182	0.05133831697076596	1	nav_FOC	214	215	spot	weight	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.21354150624686571	c7	0
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.08679443878749621	0.03454799559509699	1	all_FOC	353	215	spot	weight	NA	LEMMAPATH	bound	353	NA	NA	selection	4_4	0.19936446738198083	c7	1
spot.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.20905885239073163	0.007029633658783182	1	nav_5000	5000	215	spot	weight	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.2065288669816458	c7	0
spot.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.18324971439433052	-0.09691617047531179	1	all_5000	5000	215	spot	weight	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.23351497497894416	c5	0
spot.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.08642887387471927	0.06231865455987675	1	nav_FOC	351	215	spot	weight	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.211678237319954	c7	0
spot.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.08503769126268478	0.05394602102229991	1	all_FOC	586	215	spot	weight	NA	LEMMAPATH	bound	586	NA	NA	no	4_4	0.19697534685840437	c7	0
spot.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.309256445572418	-0.040030658377232776	1	nav_5000	5000	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	weight	4_4	0.2207558858378387	c8	0
spot.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.24631906703724918	-0.15587721786508754	1	all_5000	5000	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	weight	4_4	0.2302262951596827	c8	0
spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.3198050495328183	-0.1348049055819138	1	nav_FOC	43	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	weight	4_4	0.22809603335779483	c8	0
spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.3791167720216956	0.030631977944390015	1	all_FOC	78	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	weight	4_4	0.22171906483829076	c8	0
spot.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.40428601768995837	-0.026425495591120736	1	nav_5000	5000	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	selection	4_4	0.19388952524958264	c8	0
spot.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.29748249707410684	-0.10587847942206338	1	all_5000	5000	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	selection	4_4	0.21734519188362036	c8	0
spot.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.45618606446330157	0.001181058626432245	1	nav_FOC	43	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	selection	4_4	0.23222139461253907	c8	0
spot.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.4170325569746647	-0.0053303842439672835	1	all_FOC	78	195	spot	NA	group1	LEMMAREL	bound	78	NA	NA	selection	4_4	0.21141359526054754	c8	0
spot.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.3873325579001115	-0.0166504095351537	1	nav_5000	5000	198	spot	NA	group1	LEMMAREL	bound	103	NA	NA	no	4_4	0.2030676842116436	c8	0
spot.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.2856685023535961	-0.10874980483146349	1	all_5000	5000	198	spot	NA	group1	LEMMAREL	bound	103	NA	NA	no	4_4	0.22572574212748134	c8	0
spot.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.38556585837519064	-0.020843905525145187	1	nav_FOC	57	198	spot	NA	group1	LEMMAREL	bound	103	NA	NA	no	4_4	0.2422400295630992	c8	0
spot.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.37979196813588845	0.004692408967333135	1	all_FOC	103	198	spot	NA	group1	LEMMAREL	bound	103	NA	NA	no	4_4	0.22619803684905437	c8	0
spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.22812585413526204	-0.023946230656080775	1	nav_5000	5000	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	weight	4_4	0.22724750623799866	c8	0
spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.2195568957296894	-0.17728084906676797	1	all_5000	5000	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	weight	4_4	0.2652687467138303	c8	0
spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.19773770769739038	0.14009539635072618	1	nav_FOC	107	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	weight	4_4	0.2460703566200547	c8	0
spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.2075254660023579	0.11030877657349925	1	all_FOC	162	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	weight	4_4	0.2300575184494915	c8	0
spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.3905993912735586	0.00518919579178481	1	nav_5000	5000	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	selection	4_4	0.2128586651636085	c8	0
spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.32408812883137883	-0.09941883061447948	1	all_5000	5000	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	selection	4_4	0.2301109794001968	c8	0
spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.270989030601761	0.08771499171320567	1	nav_FOC	107	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	selection	4_4	0.24605473985859744	c8	0
spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.27269060125707045	0.061901287176029614	1	all_FOC	162	209	spot	NA	group2	LEMMAREL	bound	162	NA	NA	selection	4_4	0.22319915616420857	c8	1
spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.365910090902862	0.013462788795982289	1	nav_5000	5000	212	spot	NA	group2	LEMMAREL	bound	209	NA	NA	no	4_4	0.21969774163427097	c8	0
spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.309265787794519	-0.10362294985796427	1	all_5000	5000	212	spot	NA	group2	LEMMAREL	bound	209	NA	NA	no	4_4	0.2365748743324609	c8	0
spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.2540617055613656	0.0946037955178898	1	nav_FOC	141	212	spot	NA	group2	LEMMAREL	bound	209	NA	NA	no	4_4	0.24301277070990168	c8	0
spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.23915895812121776	0.06639401887107235	1	all_FOC	209	212	spot	NA	group2	LEMMAREL	bound	209	NA	NA	no	4_4	0.2312300946471797	c8	0
spot.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.23629922954331514	-0.01340242210767973	1	nav_5000	5000	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	weight	4_4	0.23045713820841296	c8	0
spot.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.2241703066102828	-0.1701155061825647	1	all_5000	5000	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	weight	4_4	0.2648526241063422	c8	0
spot.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.1865257440077387	0.13360093693012698	1	nav_FOC	123	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	weight	4_4	0.24911617432567387	c8	0
spot.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.19697499571165575	0.12117735369947102	1	all_FOC	197	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	weight	4_4	0.22291781297226082	c8	0
spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.3894110960601605	0.03413801107590839	1	nav_5000	5000	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	selection	4_4	0.21711107248357991	c8	0
spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.34169434001569865	-0.07933225923887287	1	all_5000	5000	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	selection	4_4	0.2372588387826736	c8	0
spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.2726970677532977	0.1074632485439141	1	nav_FOC	123	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	selection	4_4	0.24038555836512415	c8	0
spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.2782227437177656	0.09751272250189186	1	all_FOC	197	212	spot	NA	group3	LEMMAREL	bound	197	NA	NA	selection	4_4	0.21971026315869838	c8	0
spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.34659634367387127	0.03164678139014257	1	nav_5000	5000	213	spot	NA	group3	LEMMAREL	bound	278	NA	NA	no	4_4	0.22458250777847924	c8	0
spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.3217615296999917	-0.08038129667124176	1	all_5000	5000	213	spot	NA	group3	LEMMAREL	bound	278	NA	NA	no	4_4	0.23309190227156387	c8	0
spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.2252879161466503	0.10650358863507715	1	nav_FOC	165	213	spot	NA	group3	LEMMAREL	bound	278	NA	NA	no	4_4	0.2364987262436294	c8	0
spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.21746488330704306	0.09275192763804593	1	all_FOC	278	213	spot	NA	group3	LEMMAREL	bound	278	NA	NA	no	4_4	0.2214992232192544	c8	0
