_model	model.x	model.y	foc_minimum_features	soc_vector	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_win	stress	pam_cluster	is_medoid
staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.04887072116310552	-0.2678871740497532	1	all_5000	5000	296	staal	NA	NA	BOW	nobound	337	lex	3_3	weight	4_4	0.29426795108986015	c2	0
staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17108884197362992	0.058550642303550685	1	nav_FOC	263	296	staal	NA	NA	BOW	nobound	337	lex	3_3	weight	4_4	0.23273631885232043	c6	0
staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.17518451289744372	0.05440493503353894	1	all_FOC	337	296	staal	NA	NA	BOW	nobound	337	lex	3_3	weight	4_4	0.23415956262988843	c6	0
staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.12766350988518696	-0.013124349079197123	1	nav_5000	5000	296	staal	NA	NA	BOW	nobound	337	lex	3_3	selection	4_4	0.22938769795289707	c6	0
staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.08960772809779396	-0.29711530594631097	1	all_5000	5000	296	staal	NA	NA	BOW	nobound	337	lex	3_3	selection	4_4	0.28526724476894116	c2	0
staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.14865821595588588	0.03626386495529329	1	nav_FOC	263	296	staal	NA	NA	BOW	nobound	337	lex	3_3	selection	4_4	0.23024346789929848	c6	0
staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.15450120076042537	0.03210794894978043	1	all_FOC	337	296	staal	NA	NA	BOW	nobound	337	lex	3_3	selection	4_4	0.22952695148329247	c6	0
staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.13733343253964247	-0.03815806656143518	1	nav_5000	5000	304	staal	NA	NA	BOW	nobound	438	lex	3_3	no	4_4	0.23061573267154975	c6	0
staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.09945269119494925	-0.3398460180471537	1	all_5000	5000	304	staal	NA	NA	BOW	nobound	438	lex	3_3	no	4_4	0.28203713372081424	c2	0
staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1666238462082137	0.03318906401985627	1	nav_FOC	340	304	staal	NA	NA	BOW	nobound	438	lex	3_3	no	4_4	0.22675899654130605	c6	0
staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.17522173612974395	0.0332705883768941	1	all_FOC	438	304	staal	NA	NA	BOW	nobound	438	lex	3_3	no	4_4	0.22243190910614546	c6	0
staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.08406795623250365	0.09052750447820557	1	nav_5000	5000	309	staal	NA	NA	BOW	nobound	439	all	3_3	weight	4_4	0.22862793260522454	c6	0
staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.2046488363549131	-0.1002946939077717	1	all_5000	5000	309	staal	NA	NA	BOW	nobound	439	all	3_3	weight	4_4	0.2770890126878885	c4	0
staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12397571859466382	0.07680842214545215	1	nav_FOC	263	309	staal	NA	NA	BOW	nobound	439	all	3_3	weight	4_4	0.23046086657522968	c6	0
staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.11365329992300177	0.06418005412070217	1	all_FOC	439	309	staal	NA	NA	BOW	nobound	439	all	3_3	weight	4_4	0.22814052796541093	c6	0
staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.08796982891460615	0.06894173822603096	1	nav_5000	5000	309	staal	NA	NA	BOW	nobound	439	all	3_3	selection	4_4	0.24175175582373562	c7	0
staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.4212877599302624	-0.033884705616122855	1	all_5000	5000	309	staal	NA	NA	BOW	nobound	439	all	3_3	selection	4_4	0.23350928813380173	c5	0
staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06604253319832784	0.04760834161468181	1	nav_FOC	263	309	staal	NA	NA	BOW	nobound	439	all	3_3	selection	4_4	0.23904605992517258	c6	0
staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.043969670895384005	0.032109736155816665	1	all_FOC	439	309	staal	NA	NA	BOW	nobound	439	all	3_3	selection	4_4	0.2393457930024993	c6	0
staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.06370326773486337	0.05408744885011674	1	nav_5000	5000	311	staal	NA	NA	BOW	nobound	579	all	3_3	no	4_4	0.21732825103717734	c7	0
staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.38546157392325453	-0.10417991829273146	1	all_5000	5000	311	staal	NA	NA	BOW	nobound	579	all	3_3	no	4_4	0.2361588175175166	c5	0
staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.07498023674888024	0.04390080928862032	1	nav_FOC	340	311	staal	NA	NA	BOW	nobound	579	all	3_3	no	4_4	0.20454887744258551	c3	0
staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.05326702186464033	0.02129581762494929	1	all_FOC	579	311	staal	NA	NA	BOW	nobound	579	all	3_3	no	4_4	0.21516455595507328	c3	0
staal.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.03945051712917168	0.17206800649153484	1	nav_5000	5000	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	weight	4_4	0.23274649422803284	c7	0
staal.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.25703752737744523	0.024620097801993784	1	all_5000	5000	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	weight	4_4	0.2794452665031159	c4	0
staal.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09754935613469674	0.1455624029747108	1	nav_FOC	206	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	weight	4_4	0.23323621532749322	c7	0
staal.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.09477085451834255	0.14394016774655283	1	all_FOC	310	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	weight	4_4	0.23455852495820043	c7	0
staal.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.10876969113921382	0.1761852255813864	1	nav_5000	5000	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	selection	4_4	0.24409762475179816	c7	0
staal.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.4409781000341503	0.0899727277819274	1	all_5000	5000	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	selection	4_4	0.23525717294051232	c5	0
staal.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.02613176907906637	0.1248032922013669	1	nav_FOC	206	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	selection	4_4	0.23258598206172518	c7	0
staal.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	-0.01618171833943182	0.12136421179632545	1	all_FOC	310	309	staal	selection2	NA	LEMMAPATH	bound	310	NA	NA	selection	4_4	0.2331978485513983	c7	0
staal.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.08066352444763426	0.15854389187859347	1	nav_5000	5000	311	staal	selection2	NA	LEMMAPATH	bound	438	NA	NA	no	4_4	0.23662753455570765	c7	0
staal.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.42716542371839344	0.055868416063682126	1	all_5000	5000	311	staal	selection2	NA	LEMMAPATH	bound	438	NA	NA	no	4_4	0.23829544247778223	c5	0
staal.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	-0.0348450607092953	0.11577684611155066	1	nav_FOC	277	311	staal	selection2	NA	LEMMAPATH	bound	438	NA	NA	no	4_4	0.23048343266469973	c7	0
staal.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	-0.025005667906747436	0.11045041175884401	1	all_FOC	438	311	staal	selection2	NA	LEMMAPATH	bound	438	NA	NA	no	4_4	0.22848171468844686	c7	0
staal.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.07185401700869605	0.13803000345228644	1	nav_5000	5000	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	weight	4_4	0.2280983176764861	c7	0
staal.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.2233076506368269	-0.07873080717416646	1	all_5000	5000	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	weight	4_4	0.27281105468431255	c4	0
staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11480593504088234	0.09409394648256612	1	nav_FOC	301	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	weight	4_4	0.22944140956982578	c7	0
staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.10734004043022291	0.08598344429253472	1	all_FOC	476	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	weight	4_4	0.22695262514932366	c7	0
staal.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.08301847880326244	0.09396425345987168	1	nav_5000	5000	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.2565694825131734	c7	0
staal.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.42961237331406626	-0.0461578313406235	1	all_5000	5000	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.2383303312422592	c5	0
staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.04614583561731304	0.06180366340386377	1	nav_FOC	301	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.2327623348999047	c7	0
staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.03709943976295009	0.05664380261476082	1	all_FOC	476	310	staal	selection3	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.23152456444237168	c7	0
staal.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.0628860158679492	0.07597271533046154	1	nav_5000	5000	311	staal	selection3	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.23529850045862452	c7	0
staal.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.39712372152453923	-0.09367039911351162	1	all_5000	5000	311	staal	selection3	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.24241838056374013	c5	0
staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.053086832147400335	0.05965018677563532	1	nav_FOC	431	311	staal	selection3	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.21865171027686237	c7	0
staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.03954665093262202	0.049761155055934744	1	all_FOC	709	311	staal	selection3	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.22635397511000518	c7	0
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.12446178305185929	0.16799808507568117	1	nav_5000	5000	310	staal	weight	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.2491274749170714	c7	0
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.38909541812573784	0.07791659505312058	1	all_5000	5000	310	staal	weight	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.2277033989661109	c5	0
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0018933458975862124	0.10644764528542787	1	nav_FOC	301	310	staal	weight	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.22968381225520884	c7	0
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.01120200702834844	0.10641970945222409	1	all_FOC	476	310	staal	weight	NA	LEMMAPATH	bound	476	NA	NA	selection	4_4	0.22963812225904662	c7	0
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.097969154076878	0.15096396422653402	1	nav_5000	5000	311	staal	weight	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.23077378058129527	c7	0
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.370029136106271	0.049414321072760725	1	all_5000	5000	311	staal	weight	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.23084535157281388	c5	0
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.0091362674934518991	0.10013265484016977	1	nav_FOC	431	311	staal	weight	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.21515550757303256	c7	1
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.003748704289999184	0.09706486858587725	1	all_FOC	709	311	staal	weight	NA	LEMMAPATH	bound	709	NA	NA	no	4_4	0.21566307447381577	c7	0
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.15349106127188691	0.2929625792475921	1	nav_5000	5000	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	weight	4_4	0.21194223063459333	c8	0
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.298579142679422	0.22752012356365747	1	all_5000	5000	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	weight	4_4	0.22298002737698863	c8	0
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.19788854439905817	0.40066735072115195	1	nav_FOC	54	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	weight	4_4	0.25340757200441355	c8	0
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.18999632819160703	0.4002036121029323	1	all_FOC	96	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	weight	4_4	0.2573371013530046	c8	0
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.2451501821896433	0.29097058240352175	1	nav_5000	5000	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	selection	4_4	0.22911165654561427	c8	1
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.43380125854769863	0.26763792980609935	1	all_5000	5000	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	selection	4_4	0.22788957355610676	c8	0
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.22822155927517881	0.37249522356787074	1	nav_FOC	54	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	selection	4_4	0.24952515848900256	c8	0
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.20587649134011565	0.32881874709536757	1	all_FOC	96	226	staal	NA	group1	LEMMAREL	bound	96	NA	NA	selection	4_4	0.25723834523950206	c8	0
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.2459394207720914	0.29235894500863174	1	nav_5000	5000	236	staal	NA	group1	LEMMAREL	bound	128	NA	NA	no	4_4	0.2315848401715	c8	0
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.43284337337414613	0.25800256418506606	1	all_5000	5000	236	staal	NA	group1	LEMMAREL	bound	128	NA	NA	no	4_4	0.23219279157146017	c8	0
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.23895356823167319	0.36628275542900535	1	nav_FOC	69	236	staal	NA	group1	LEMMAREL	bound	128	NA	NA	no	4_4	0.26375023541552955	c8	0
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.21694842988063187	0.3200760926776605	1	all_FOC	128	236	staal	NA	group1	LEMMAREL	bound	128	NA	NA	no	4_4	0.256458231884013	c8	0
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.04269362883642152	0.17489573899873453	1	nav_5000	5000	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	weight	4_4	0.22285861988148387	c7	0
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.2483228496956754	0.08088349659419569	1	all_5000	5000	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	weight	4_4	0.2758169382345643	c4	0
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09366584548708116	0.1541090121512264	1	nav_FOC	174	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	weight	4_4	0.24495772460908988	c7	0
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.08948692144189385	0.15578200817528162	1	all_FOC	247	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	weight	4_4	0.24763684187509646	c7	0
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.10457901238460723	0.19244917977635762	1	nav_5000	5000	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	selection	4_4	0.2346550206209565	c8	0
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.4430445354186304	0.16803620901819774	1	all_5000	5000	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	selection	4_4	0.2371969086768291	c8	0
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.020352493855209937	0.1521512290883836	1	nav_FOC	174	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	selection	4_4	0.2389010552978453	c7	0
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.015497172165364437	0.15499093337237982	1	all_FOC	247	296	staal	NA	group2	LEMMAREL	bound	247	NA	NA	selection	4_4	0.2430782950508977	c7	0
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.09307744363378363	0.18879175745759638	1	nav_5000	5000	303	staal	NA	group2	LEMMAREL	bound	321	NA	NA	no	4_4	0.2338356355855345	c8	0
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.4467859311633383	0.14907341991738796	1	all_5000	5000	303	staal	NA	group2	LEMMAREL	bound	321	NA	NA	no	4_4	0.23348365187167686	c8	0
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.0251157323183571	0.15160345098522865	1	nav_FOC	221	303	staal	NA	group2	LEMMAREL	bound	321	NA	NA	no	4_4	0.23430373810753646	c7	0
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.020336614539040166	0.1543209428246706	1	all_FOC	321	303	staal	NA	group2	LEMMAREL	bound	321	NA	NA	no	4_4	0.2381994322127308	c7	0
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-0.04704306801058387	0.16814229774501846	1	nav_5000	5000	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	weight	4_4	0.2257571274619356	c7	0
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.24600743823434115	0.08121709896049965	1	all_5000	5000	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	weight	4_4	0.2755953007430671	c4	0
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08763464321808827	0.14838587466323117	1	nav_FOC	183	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	weight	4_4	0.23820741427171885	c7	0
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.09311585493834017	0.14747735407398607	1	all_FOC	264	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	weight	4_4	0.240054535910136	c7	0
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.10076917417399199	0.18922617523537918	1	nav_5000	5000	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	selection	4_4	0.23746883798583854	c8	0
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.45892716471206063	0.1644565420605371	1	all_5000	5000	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	selection	4_4	0.23751744105015873	c8	0
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.02417147464325243	0.1407617006344366	1	nav_FOC	183	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	selection	4_4	0.23346559157669466	c7	0
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-0.021551876866692563	0.13966261245584183	1	all_FOC	264	297	staal	NA	group3	LEMMAREL	bound	264	NA	NA	selection	4_4	0.2387819151293177	c7	0
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.08678295761176001	0.1824432689192316	1	nav_5000	5000	303	staal	NA	group3	LEMMAREL	bound	359	NA	NA	no	4_4	0.2331110508113534	c8	0
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.46941326915676684	0.13711981042900043	1	all_5000	5000	303	staal	NA	group3	LEMMAREL	bound	359	NA	NA	no	4_4	0.23454794790908873	c8	0
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	-0.03208699855678558	0.1363148830138984	1	nav_FOC	235	303	staal	NA	group3	LEMMAREL	bound	359	NA	NA	no	4_4	0.23323121411807687	c7	0
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	-0.02975361560802709	0.1367678033990473	1	all_FOC	359	303	staal	NA	group3	LEMMAREL	bound	359	NA	NA	no	4_4	0.23357761457315457	c7	0
