_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	soc_vector	pam_cluster	is_medoid
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.1622061258628344	0.1594685450748014	1	5000	5000	358	spoor	NA	NA	nobound	525	all	5_5	selection	all	4_4	0.2148263444197632	BOW	all_5000	c6	0
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.03053479701994095	0.026770788525332566	1	FOC	249	358	spoor	NA	NA	nobound	525	all	5_5	selection	nav	4_4	0.1938704436949191	BOW	nav_FOC	c5	0
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.027242542553896614	0.03674798455363633	1	FOC	525	358	spoor	NA	NA	nobound	525	all	5_5	selection	all	4_4	0.2086990493945588	BOW	all_FOC	c5	0
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.08455945866951882	0.10763358958779556	1	5000	5000	358	spoor	NA	NA	nobound	1002	all	5_5	no	nav	4_4	0.22715268237747474	BOW	nav_5000	c5	0
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.11208956182551995	0.31474971526739703	1	5000	5000	358	spoor	NA	NA	nobound	1002	all	5_5	no	all	4_4	0.24609210809398555	BOW	all_5000	c5	0
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.005517178161666033	0.07476410357234402	1	FOC	517	358	spoor	NA	NA	nobound	1002	all	5_5	no	nav	4_4	0.22031809315480297	BOW	nav_FOC	c5	0
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.01880921266693333	0.11051141362489582	1	FOC	1002	358	spoor	NA	NA	nobound	1002	all	5_5	no	all	4_4	0.20934632394218766	BOW	all_FOC	c5	0
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1942135824147597	-0.21836189035556788	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	weight	nav	4_4	0.22618718367664156	BOW	nav_5000	c7	0
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3003885432285456	-0.2867424267602984	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	weight	all	4_4	0.2346034803710471	BOW	all_5000	c2	0
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17244544075623863	-0.1523467489567347	1	FOC	176	305	spoor	NA	NA	nobound	236	lex	3_3	weight	nav	4_4	0.2398755834820284	BOW	nav_FOC	c7	0
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.194119717824202	-0.16188218124488313	1	FOC	236	305	spoor	NA	NA	nobound	236	lex	3_3	weight	all	4_4	0.2294723516780083	BOW	all_FOC	c7	0
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.21250095153183127	-0.2042549893295563	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	selection	nav	4_4	0.23613429416020307	BOW	nav_5000	c7	0
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.30945285341927226	-0.2226507573255382	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	selection	all	4_4	0.27082047944420456	BOW	all_5000	c2	0
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.18731009274802546	-0.14494266328059616	1	FOC	176	305	spoor	NA	NA	nobound	236	lex	3_3	selection	nav	4_4	0.24783799759583897	BOW	nav_FOC	c7	0
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.21072050998121397	-0.1560237009277278	1	FOC	236	305	spoor	NA	NA	nobound	236	lex	3_3	selection	all	4_4	0.23583536028729554	BOW	all_FOC	c7	0
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2684395002550715	-0.1882472076645761	1	5000	5000	340	spoor	NA	NA	nobound	391	lex	3_3	no	nav	4_4	0.23832626468407597	BOW	nav_5000	c7	0
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3915366532010905	-0.2476198114549353	1	5000	5000	340	spoor	NA	NA	nobound	391	lex	3_3	no	all	4_4	0.2345533135642117	BOW	all_5000	c2	0
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.25676189230102336	-0.16465305819221962	1	FOC	299	340	spoor	NA	NA	nobound	391	lex	3_3	no	nav	4_4	0.23382170402192212	BOW	nav_FOC	c7	0
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.29483152010846353	-0.1740296602602998	1	FOC	391	340	spoor	NA	NA	nobound	391	lex	3_3	no	all	4_4	0.21630980583120213	BOW	all_FOC	c7	0
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.13845908238477556	-0.07534560417975777	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	weight	nav	4_4	0.17443216502535325	BOW	nav_5000	c8	0
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.1345229168723511	-0.16020777254826796	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	weight	all	4_4	0.1896474495168793	BOW	all_5000	c6	0
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.08653760770036606	-0.0770221094253644	1	FOC	176	356	spoor	NA	NA	nobound	362	all	3_3	weight	nav	4_4	0.1793930577058427	BOW	nav_FOC	c4	0
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.08915813050231586	-0.0701833412409886	1	FOC	362	356	spoor	NA	NA	nobound	362	all	3_3	weight	all	4_4	0.20115604515674923	BOW	all_FOC	c4	0
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.18417582709036032	0.021305510542015765	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	selection	nav	4_4	0.1859110896342809	BOW	nav_5000	c8	0
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.23863665795444297	0.09034905686400342	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	selection	all	4_4	0.21565851947259396	BOW	all_5000	c6	0
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10220836477490398	-0.019431532764341806	1	FOC	176	356	spoor	NA	NA	nobound	362	all	3_3	selection	nav	4_4	0.17932763567272056	BOW	nav_FOC	c8	0
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.1021100723248588	-0.010801564101780164	1	FOC	362	356	spoor	NA	NA	nobound	362	all	3_3	selection	all	4_4	0.20801350209089997	BOW	all_FOC	c8	0
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.17099045753085923	0.03613900323202336	1	5000	5000	358	spoor	NA	NA	nobound	598	all	3_3	no	nav	4_4	0.20076466341279467	BOW	nav_5000	c8	0
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.24125140239299137	0.13532668147106416	1	5000	5000	358	spoor	NA	NA	nobound	598	all	3_3	no	all	4_4	0.23539752023530686	BOW	all_5000	c6	0
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.08452765514515766	0.0016160182953874598	1	FOC	299	358	spoor	NA	NA	nobound	598	all	3_3	no	nav	4_4	0.21599197951472313	BOW	nav_FOC	c5	0
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.08556207233699276	0.027055756867948894	1	FOC	598	358	spoor	NA	NA	nobound	598	all	3_3	no	all	4_4	0.21052317620648342	BOW	all_FOC	c5	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.16605513579758463	-0.05363007295783696	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	weight	nav	4_4	0.15917514495062507	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.19359905449718437	-0.12612452208826633	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	weight	all	4_4	0.19448960794607978	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.12619384792197424	-0.07293389586847611	1	FOC	158	356	spoor	selection2	NA	bound	286	NA	NA	weight	nav	4_4	0.17818294936016887	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.1209466899875723	-0.0629987412807863	1	FOC	286	356	spoor	selection2	NA	bound	286	NA	NA	weight	all	4_4	0.17954727114954636	LEMMAPATH	all_FOC	c8	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.20885117524166721	-0.002530085988515037	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	selection	nav	4_4	0.1642450721646848	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.27220138083614737	0.031884360187183165	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	selection	all	4_4	0.17823474045714574	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.15245850047536938	-0.020049812292892207	1	FOC	158	356	spoor	selection2	NA	bound	286	NA	NA	selection	nav	4_4	0.16311111578324047	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.15062262811736568	-0.017373337039171304	1	FOC	286	356	spoor	selection2	NA	bound	286	NA	NA	selection	all	4_4	0.17518472956600534	LEMMAPATH	all_FOC	c8	0
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.19918632212571644	0.0053386468320461644	1	5000	5000	357	spoor	selection2	NA	bound	487	NA	NA	no	nav	4_4	0.16468954898330698	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.273961395802955	0.057714436570431855	1	5000	5000	357	spoor	selection2	NA	bound	487	NA	NA	no	all	4_4	0.1683170898172126	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.14778613768027277	-0.006928351219439488	1	FOC	267	357	spoor	selection2	NA	bound	487	NA	NA	no	nav	4_4	0.17737764200229034	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.14680949394233272	-0.0019704995128277955	1	FOC	487	357	spoor	selection2	NA	bound	487	NA	NA	no	all	4_4	0.17771567016213083	LEMMAPATH	all_FOC	c8	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.10571941458818035	-0.03445580510332299	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	weight	nav	4_4	0.17628600619830967	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.08270805450974889	-0.1113028703010652	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	weight	all	4_4	0.20287405290570115	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.05094133043352537	-0.03639211147445105	1	FOC	227	357	spoor	selection3	NA	bound	417	NA	NA	weight	nav	4_4	0.1682588386586333	LEMMAPATH	nav_FOC	c4	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.05071151712827643	-0.03142674887706316	1	FOC	417	357	spoor	selection3	NA	bound	417	NA	NA	weight	all	4_4	0.1838164755376623	LEMMAPATH	all_FOC	c4	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.15016933445651504	0.032568348004075515	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	selection	nav	4_4	0.17393515411554653	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.17896740569871922	0.1023189459032329	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	selection	all	4_4	0.18344793711785193	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.08028449881733223	0.012480511546228052	1	FOC	227	357	spoor	selection3	NA	bound	417	NA	NA	selection	nav	4_4	0.17632290015968105	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.08419899292569724	0.01733921321086663	1	FOC	417	357	spoor	selection3	NA	bound	417	NA	NA	selection	all	4_4	0.1926996800698788	LEMMAPATH	all_FOC	c8	0
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.1168628072180915	0.05054768015421056	1	5000	5000	357	spoor	selection3	NA	bound	800	NA	NA	no	nav	4_4	0.19974462800661957	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.14436425527996452	0.15564378132051215	1	5000	5000	357	spoor	selection3	NA	bound	800	NA	NA	no	all	4_4	0.2281223979880213	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.06767953631496863	0.03763862671515857	1	FOC	434	357	spoor	selection3	NA	bound	800	NA	NA	no	nav	4_4	0.21032558014570574	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.0704959262547652	0.05938047039289211	1	FOC	800	357	spoor	selection3	NA	bound	800	NA	NA	no	all	4_4	0.20594221787966357	LEMMAPATH	all_FOC	c8	0
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.18978943844462048	-9.124335322059086e-4	1	5000	5000	357	spoor	weight	NA	bound	417	NA	NA	selection	nav	4_4	0.15473389559290962	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.22017260418012452	0.03662413357202226	1	5000	5000	357	spoor	weight	NA	bound	417	NA	NA	selection	all	4_4	0.17325486236436188	LEMMAPATH	all_5000	c6	1
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.13777469944859433	-0.008232324558611708	1	FOC	227	357	spoor	weight	NA	bound	417	NA	NA	selection	nav	4_4	0.15103941786412742	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.13971026173350173	-0.004318195861672266	1	FOC	417	357	spoor	weight	NA	bound	417	NA	NA	selection	all	4_4	0.16503290190250375	LEMMAPATH	all_FOC	c8	1
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.17789709096105574	0.005329844256301906	1	5000	5000	357	spoor	weight	NA	bound	800	NA	NA	no	nav	4_4	0.16044842375273824	LEMMAPATH	nav_5000	c8	0
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.2043629598888845	0.0562423224329807	1	5000	5000	357	spoor	weight	NA	bound	800	NA	NA	no	all	4_4	0.17725299170999617	LEMMAPATH	all_5000	c6	0
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.13425594339769625	0.0017152147783237037	1	FOC	434	357	spoor	weight	NA	bound	800	NA	NA	no	nav	4_4	0.16818687499796908	LEMMAPATH	nav_FOC	c8	0
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.13898295919202577	0.007728341052401611	1	FOC	800	357	spoor	weight	NA	bound	800	NA	NA	no	all	4_4	0.17349442441477245	LEMMAPATH	all_FOC	c8	0
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.21223075388247284	-0.05344027169170376	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	weight	nav	4_4	0.15226592462407015	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.2331773517486757	-0.07769002880831923	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	weight	all	4_4	0.1820514088044235	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.22192538445747892	-0.09159700507319946	1	FOC	60	354	spoor	NA	group1	bound	104	NA	NA	weight	nav	4_4	0.1661160203441133	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.23460118590463216	-0.09529595492139306	1	FOC	104	354	spoor	NA	group1	bound	104	NA	NA	weight	all	4_4	0.16759681818533498	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.22380335126683829	-0.02667629746909981	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	selection	nav	4_4	0.1561220253867994	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.2655454266064988	-0.034581771667284496	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	selection	all	4_4	0.19778515376969946	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.23329522496102986	-0.059659352875590745	1	FOC	60	354	spoor	NA	group1	bound	104	NA	NA	selection	nav	4_4	0.15811040935775553	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.24368414782464096	-0.07158658395770244	1	FOC	104	354	spoor	NA	group1	bound	104	NA	NA	selection	all	4_4	0.15413497918806887	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.21799646920962512	-0.02248033735899755	1	5000	5000	356	spoor	NA	group1	bound	139	NA	NA	no	nav	4_4	0.16871101620414217	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.2614756740147053	-0.025175167449082374	1	5000	5000	356	spoor	NA	group1	bound	139	NA	NA	no	all	4_4	0.19111594163400045	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.2406897475122043	-0.06026502079114484	1	FOC	73	356	spoor	NA	group1	bound	139	NA	NA	no	nav	4_4	0.1682938713457945	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.2464084123122907	-0.06851527976905512	1	FOC	139	356	spoor	NA	group1	bound	139	NA	NA	no	all	4_4	0.1607155641740844	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.1900605847458374	-0.05604823045768652	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	weight	nav	4_4	0.17542267689737193	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.20167879612008124	-0.10769632905463847	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	weight	all	4_4	0.21100452687199317	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.1692850410207506	-0.07922646156261365	1	FOC	128	355	spoor	NA	group2	bound	204	NA	NA	weight	nav	4_4	0.15934568379533298	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.16582492084907188	-0.0712678939512076	1	FOC	204	355	spoor	NA	group2	bound	204	NA	NA	weight	all	4_4	0.1617804935837155	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.2052785256534347	-0.022649751947998294	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	selection	nav	4_4	0.16552540857315587	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.25687709448085866	-0.033333060950255906	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	selection	all	4_4	0.201467821425601	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.18609018965484198	-0.04206166281626813	1	FOC	128	355	spoor	NA	group2	bound	204	NA	NA	selection	nav	4_4	0.14889510003585246	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.1823150222690258	-0.0370857246032633	1	FOC	204	355	spoor	NA	group2	bound	204	NA	NA	selection	all	4_4	0.1514537760227231	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.1946690503463259	-0.017912763381042137	1	5000	5000	356	spoor	NA	group2	bound	307	NA	NA	no	nav	4_4	0.17855945389081024	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.2551182123197524	-0.020525449973870957	1	5000	5000	356	spoor	NA	group2	bound	307	NA	NA	no	all	4_4	0.19665902783601436	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.1694404000786985	-0.02725286766692383	1	FOC	196	356	spoor	NA	group2	bound	307	NA	NA	no	nav	4_4	0.15962409928221902	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.16699904313863098	-0.027624755145291585	1	FOC	307	356	spoor	NA	group2	bound	307	NA	NA	no	all	4_4	0.16342799355084967	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.19706573717126866	-0.05709230245520001	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	weight	nav	4_4	0.18001732541984364	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.22379723943674376	-0.1121846510668151	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	weight	all	4_4	0.1890766274890588	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.16072345581870998	-0.0768666294681584	1	FOC	140	355	spoor	NA	group3	bound	247	NA	NA	weight	nav	4_4	0.17040702207974992	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.15565540287638335	-0.07099962302028154	1	FOC	247	355	spoor	NA	group3	bound	247	NA	NA	weight	all	4_4	0.17706888811586718	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.2313351417834863	-0.01080635436060372	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	selection	nav	4_4	0.1620883048571737	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.29758046199308774	0.009335305318537435	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	selection	all	4_4	0.1748473301289212	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.18196993472522768	-0.027056895799312804	1	FOC	140	355	spoor	NA	group3	bound	247	NA	NA	selection	nav	4_4	0.15905275719007242	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.18379689454971737	-0.027121344510796043	1	FOC	247	355	spoor	NA	group3	bound	247	NA	NA	selection	all	4_4	0.16558285187545982	LEMMAREL	all_FOC	c8	0
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.22328617330674602	-0.004224086785673923	1	5000	5000	356	spoor	NA	group3	bound	396	NA	NA	no	nav	4_4	0.15772372523183692	LEMMAREL	nav_5000	c8	0
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.29807332984743856	0.03062408043999961	1	5000	5000	356	spoor	NA	group3	bound	396	NA	NA	no	all	4_4	0.17067899081081161	LEMMAREL	all_5000	c6	0
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.17693727293285283	-0.016764953164926537	1	FOC	224	356	spoor	NA	group3	bound	396	NA	NA	no	nav	4_4	0.16411391076495388	LEMMAREL	nav_FOC	c8	0
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.1728763894446069	-0.01557615332962737	1	FOC	396	356	spoor	NA	group3	bound	396	NA	NA	no	all	4_4	0.17691904576725498	LEMMAREL	all_FOC	c8	0
