_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
herroepen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.4487520517578484	-0.1631442417512702	NA	NA	nobound	743	all	5_5	1	no	all_5000	5000	4_4	236	herroepen	0.2719935163532903	BOW	c2	0
herroepen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.024782643423443725	0.13027549305931602	NA	NA	nobound	743	all	5_5	1	no	nav_FOC	377	4_4	236	herroepen	0.26687620853925853	BOW	c7	0
herroepen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.035226787880927576	0.14078397050993166	NA	NA	nobound	743	all	5_5	1	no	all_FOC	743	4_4	236	herroepen	0.25398207968081915	BOW	c7	0
herroepen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.16083178231002207	-0.14482381682575332	NA	NA	nobound	270	lex	3_3	1	weight	nav_5000	5000	4_4	229	herroepen	0.25811569969146725	BOW	c6	0
herroepen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.04807759302260615	-0.201784585262445	NA	NA	nobound	270	lex	3_3	1	weight	all_5000	5000	4_4	229	herroepen	0.27438340324649446	BOW	c2	0
herroepen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1596155009040132	-0.08661336908516924	NA	NA	nobound	270	lex	3_3	1	weight	nav_FOC	191	4_4	229	herroepen	0.2788304163721569	BOW	c6	0
herroepen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.15633450369927201	-0.09039241193926872	NA	NA	nobound	270	lex	3_3	1	weight	all_FOC	270	4_4	229	herroepen	0.27879565390526206	BOW	c6	0
herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.09446257533385091	-0.1457442382562712	NA	NA	nobound	270	lex	3_3	1	selection	nav_5000	5000	4_4	229	herroepen	0.25937326104787795	BOW	c6	0
herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.00862252421192064	-0.2317729393545495	NA	NA	nobound	270	lex	3_3	1	selection	all_5000	5000	4_4	229	herroepen	0.27345076855172973	BOW	c2	0
herroepen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.11967577082138217	-0.08541029918371575	NA	NA	nobound	270	lex	3_3	1	selection	nav_FOC	191	4_4	229	herroepen	0.27312343043224635	BOW	c6	0
herroepen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.11685029760651654	-0.09095528426043308	NA	NA	nobound	270	lex	3_3	1	selection	all_FOC	270	4_4	229	herroepen	0.27552962836736433	BOW	c6	0
herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.10596251321122191	-0.18794472507855248	NA	NA	nobound	314	lex	3_3	1	no	nav_5000	5000	4_4	233	herroepen	0.27151108842315924	BOW	c6	0
herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.03211709360273388	-0.2617305350630236	NA	NA	nobound	314	lex	3_3	1	no	all_5000	5000	4_4	233	herroepen	0.2751809434416773	BOW	c2	0
herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.15105400139526387	-0.09812140506219742	NA	NA	nobound	314	lex	3_3	1	no	nav_FOC	222	4_4	233	herroepen	0.2770326793619494	BOW	c6	0
herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.16407557364197897	-0.1065806461212707	NA	NA	nobound	314	lex	3_3	1	no	all_FOC	314	4_4	233	herroepen	0.27186954369648453	BOW	c6	0
herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.14171479563742162	-0.11609290570887931	NA	NA	nobound	368	all	3_3	1	weight	nav_5000	5000	4_4	236	herroepen	0.2632381590532439	BOW	c6	0
herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.03436098988312261	-0.21146361580787265	NA	NA	nobound	368	all	3_3	1	weight	all_5000	5000	4_4	236	herroepen	0.2771080986812531	BOW	c2	0
herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17066308609457817	-0.05815397173716402	NA	NA	nobound	368	all	3_3	1	weight	nav_FOC	191	4_4	236	herroepen	0.27655011904118265	BOW	c6	0
herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.17616874822957088	-0.06650037885648151	NA	NA	nobound	368	all	3_3	1	weight	all_FOC	368	4_4	236	herroepen	0.26894040878366987	BOW	c6	0
herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.2307388806712464	0.06560010506910588	NA	NA	nobound	368	all	3_3	1	selection	nav_5000	5000	4_4	236	herroepen	0.2422216003885486	BOW	c7	0
herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.24166817682501887	-0.2379924861531808	NA	NA	nobound	368	all	3_3	1	selection	all_5000	5000	4_4	236	herroepen	0.2693623987510555	BOW	c7	0
herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.05093768526080056	0.021460563374893313	NA	NA	nobound	368	all	3_3	1	selection	nav_FOC	191	4_4	236	herroepen	0.26114969312525804	BOW	c7	0
herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.0513805948391743	0.003724763121783354	NA	NA	nobound	368	all	3_3	1	selection	all_FOC	368	4_4	236	herroepen	0.25528205348855276	BOW	c7	0
herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.2650201767139988	0.10303048398442195	NA	NA	nobound	451	all	3_3	1	no	nav_5000	5000	4_4	236	herroepen	0.25124915761473715	BOW	c7	0
herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.32652144056109217	-0.2206144226910534	NA	NA	nobound	451	all	3_3	1	no	all_5000	5000	4_4	236	herroepen	0.2775294300225218	BOW	c7	0
herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.07160051086514299	0.055305358195417355	NA	NA	nobound	451	all	3_3	1	no	nav_FOC	222	4_4	236	herroepen	0.2611374319002897	BOW	c7	1
herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.07928857386167519	0.042411275108612895	NA	NA	nobound	451	all	3_3	1	no	all_FOC	451	4_4	236	herroepen	0.25029618811498616	BOW	c7	0
herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.16586858492460854	0.013148609962393353	NA	group1	bound	173	NA	NA	1	weight	nav_5000	5000	4_4	205	herroepen	0.23092083117438936	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.01454121379139975	-0.11870514317616822	NA	group1	bound	173	NA	NA	1	weight	all_5000	5000	4_4	205	herroepen	0.2557258640157103	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2171926137186764	0.04870484333492315	NA	group1	bound	173	NA	NA	1	weight	nav_FOC	83	4_4	205	herroepen	0.2571542864522385	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.2060425635714954	0.03488544299393841	NA	group1	bound	173	NA	NA	1	weight	all_FOC	173	4_4	205	herroepen	0.24420860410597428	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.07312178456957363	0.07283038281496994	NA	group1	bound	173	NA	NA	1	selection	nav_5000	5000	4_4	205	herroepen	0.2309789193631351	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.056776969966763645	-0.12104891087914327	NA	group1	bound	173	NA	NA	1	selection	all_5000	5000	4_4	205	herroepen	0.2574537271072211	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1856775997236612	0.07484097835724385	NA	group1	bound	173	NA	NA	1	selection	nav_FOC	83	4_4	205	herroepen	0.25703198299974495	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.16248733506460145	0.06953637127699563	NA	group1	bound	173	NA	NA	1	selection	all_FOC	173	4_4	205	herroepen	0.243865191202822	LEMMAREL	c8	1
herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.06066261492833812	0.15151539446647602	NA	group1	bound	236	NA	NA	1	no	nav_5000	5000	4_4	224	herroepen	0.23598887099860488	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.13846707643477107	-0.24321826452315742	NA	group1	bound	236	NA	NA	1	no	all_5000	5000	4_4	224	herroepen	0.2595484377095691	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.19338468865321937	0.11603505123819623	NA	group1	bound	236	NA	NA	1	no	nav_FOC	101	4_4	224	herroepen	0.26223125504307526	LEMMAREL	c8	0
herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.15499438534625112	0.12329460796270593	NA	group1	bound	236	NA	NA	1	no	all_FOC	236	4_4	224	herroepen	0.2593094024996885	LEMMAREL	c8	0
herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.16277491940697464	-0.0052818700660156575	NA	group2	bound	231	NA	NA	1	weight	nav_5000	5000	4_4	230	herroepen	0.2323278695422062	LEMMAREL	c1	0
herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.012335560406852217	-0.18681308380876122	NA	group2	bound	231	NA	NA	1	weight	all_5000	5000	4_4	230	herroepen	0.26337180716029196	LEMMAREL	c1	0
herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.21218767786455608	0.05121779403543924	NA	group2	bound	231	NA	NA	1	weight	nav_FOC	126	4_4	230	herroepen	0.23653704461416256	LEMMAREL	c8	0
herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.2086076561272515	0.029838679520977348	NA	group2	bound	231	NA	NA	1	weight	all_FOC	231	4_4	230	herroepen	0.2355993966109058	LEMMAREL	c8	0
herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.10131908946581235	0.03584636093891052	NA	group2	bound	231	NA	NA	1	selection	nav_5000	5000	4_4	230	herroepen	0.23272245984196716	LEMMAREL	c4	0
herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.05857656814493438	-0.19334042942443086	NA	group2	bound	231	NA	NA	1	selection	all_5000	5000	4_4	230	herroepen	0.2620069021838575	LEMMAREL	c2	0
herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.11443438263456343	0.0872830034402602	NA	group2	bound	231	NA	NA	1	selection	nav_FOC	126	4_4	230	herroepen	0.2504081932398981	LEMMAREL	c8	0
herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.09584502570839477	0.07472546834458185	NA	group2	bound	231	NA	NA	1	selection	all_FOC	231	4_4	230	herroepen	0.24538996836539925	LEMMAREL	c8	0
herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.13278764004410282	0.07025317139719743	NA	group2	bound	329	NA	NA	1	no	nav_5000	5000	4_4	232	herroepen	0.24234243731203317	LEMMAREL	c4	0
herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.10046324980084008	-0.20891305590114811	NA	group2	bound	329	NA	NA	1	no	all_5000	5000	4_4	232	herroepen	0.255388858360586	LEMMAREL	c2	0
herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.07877756602692422	0.11714785611527827	NA	group2	bound	329	NA	NA	1	no	nav_FOC	170	4_4	232	herroepen	0.25504434801190357	LEMMAREL	c8	0
herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.06858455261190882	0.10613868830880925	NA	group2	bound	329	NA	NA	1	no	all_FOC	329	4_4	232	herroepen	0.2508103157818181	LEMMAREL	c8	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.042318872003462786	-0.012675379957283234	selection2	NA	bound	290	NA	NA	1	weight	nav_5000	5000	4_4	236	herroepen	0.2311932516860682	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.00588254645839243	-0.13912858580050827	selection2	NA	bound	290	NA	NA	1	weight	all_5000	5000	4_4	236	herroepen	0.25665438449893024	LEMMAPATH	c2	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11279601361402475	0.04032378799454976	selection2	NA	bound	290	NA	NA	1	weight	nav_FOC	161	4_4	236	herroepen	0.24191331960720422	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.11538972572687889	0.030210723572824963	selection2	NA	bound	290	NA	NA	1	weight	all_FOC	290	4_4	236	herroepen	0.23092385702008078	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.16035134586708266	0.05858238230980551	selection2	NA	bound	290	NA	NA	1	selection	nav_5000	5000	4_4	236	herroepen	0.2579381436356264	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.14496618325598912	-0.11002176764125414	selection2	NA	bound	290	NA	NA	1	selection	all_5000	5000	4_4	236	herroepen	0.26584788882682747	LEMMAPATH	c2	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0013744516163536214	0.04741139187479726	selection2	NA	bound	290	NA	NA	1	selection	nav_FOC	161	4_4	236	herroepen	0.253130544918482	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.0071360299556481105	0.0389151061533927	selection2	NA	bound	290	NA	NA	1	selection	all_FOC	290	4_4	236	herroepen	0.24379535026012233	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.2278155672227668	0.13751253905918842	selection2	NA	bound	451	NA	NA	1	no	nav_5000	5000	4_4	236	herroepen	0.24688682036756146	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.23802497147743626	-0.08319583557331912	selection2	NA	bound	451	NA	NA	1	no	all_5000	5000	4_4	236	herroepen	0.26775696551243494	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.02678625739232695	0.07988080317030405	selection2	NA	bound	451	NA	NA	1	no	nav_FOC	239	4_4	236	herroepen	0.2544020153424562	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.03402275057476027	0.08120183143431207	selection2	NA	bound	451	NA	NA	1	no	all_FOC	451	4_4	236	herroepen	0.24852842955265375	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.04627260971888412	0.009671537231498948	selection3	NA	bound	383	NA	NA	1	weight	nav_5000	5000	4_4	236	herroepen	0.2332085534243191	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.014307273978684702	-0.11591598987287267	selection3	NA	bound	383	NA	NA	1	weight	all_5000	5000	4_4	236	herroepen	0.25439540893068346	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11490893413500337	0.045942853874038396	selection3	NA	bound	383	NA	NA	1	weight	nav_FOC	214	4_4	236	herroepen	0.24274663093574614	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.12588934614527092	0.039115076268927074	selection3	NA	bound	383	NA	NA	1	weight	all_FOC	383	4_4	236	herroepen	0.2360354606822169	LEMMAPATH	c1	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.16341338509836462	0.12330740563974699	selection3	NA	bound	383	NA	NA	1	selection	nav_5000	5000	4_4	236	herroepen	0.2448204996680381	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.18538491334652507	-0.061114977538479234	selection3	NA	bound	383	NA	NA	1	selection	all_5000	5000	4_4	236	herroepen	0.2654896289869898	LEMMAPATH	c2	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.01105416418111327	0.0884831357191676	selection3	NA	bound	383	NA	NA	1	selection	nav_FOC	214	4_4	236	herroepen	0.25397866050460133	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.019332556445117565	0.07197043982598049	selection3	NA	bound	383	NA	NA	1	selection	all_FOC	383	4_4	236	herroepen	0.25219168227848043	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.21564862545086486	0.21059512041298206	selection3	NA	bound	681	NA	NA	1	no	nav_5000	5000	4_4	236	herroepen	0.23791420014654113	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.34376197347292115	0.014490387179338836	selection3	NA	bound	681	NA	NA	1	no	all_5000	5000	4_4	236	herroepen	0.2593634020523871	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.05085252926101609	0.17559498006835422	selection3	NA	bound	681	NA	NA	1	no	nav_FOC	360	4_4	236	herroepen	0.25203150335174523	LEMMAPATH	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.05044334832243127	0.16150531337207383	selection3	NA	bound	681	NA	NA	1	no	all_FOC	681	4_4	236	herroepen	0.24646323777381363	LEMMAPATH	c4	0
herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.04627260971888412	0.009671537231498948	weight	NA	bound	383	NA	NA	1	weight	nav_5000	5000	4_4	236	herroepen	0.2332085534243191	LEMMAPATH	c1	1
herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	0.014307273978684702	-0.11591598987287267	weight	NA	bound	383	NA	NA	1	weight	all_5000	5000	4_4	236	herroepen	0.25439540893068346	LEMMAPATH	c1	0
herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11490893413500337	0.045942853874038396	weight	NA	bound	383	NA	NA	1	weight	nav_FOC	214	4_4	236	herroepen	0.24274663093574614	LEMMAPATH	c1	0
herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.12588934614527092	0.039115076268927074	weight	NA	bound	383	NA	NA	1	weight	all_FOC	383	4_4	236	herroepen	0.2360354606822169	LEMMAPATH	c1	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.15314550623812756	0.06256578254548953	weight	NA	bound	383	NA	NA	1	selection	nav_5000	5000	4_4	236	herroepen	0.2426899259655316	LEMMAPATH	c4	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.1421443809002784	-0.10827594095450788	weight	NA	bound	383	NA	NA	1	selection	all_5000	5000	4_4	236	herroepen	0.2620682540405762	LEMMAPATH	c2	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.008987916459320363	0.04095944149248155	weight	NA	bound	383	NA	NA	1	selection	nav_FOC	214	4_4	236	herroepen	0.2505715332576274	LEMMAPATH	c4	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.012374424992874559	0.03463456936626383	weight	NA	bound	383	NA	NA	1	selection	all_FOC	383	4_4	236	herroepen	0.24575800684964125	LEMMAPATH	c4	0
herroepen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.2050864948769833	0.13132189935015773	weight	NA	bound	681	NA	NA	1	no	nav_5000	5000	4_4	236	herroepen	0.23894659369742696	LEMMAPATH	c4	0
herroepen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.22193523574197385	-0.08263514853590827	weight	NA	bound	681	NA	NA	1	no	all_5000	5000	4_4	236	herroepen	0.25577253992365717	LEMMAPATH	c4	0
herroepen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.038573489588242985	0.08963244826005094	weight	NA	bound	681	NA	NA	1	no	nav_FOC	360	4_4	236	herroepen	0.25239308208299943	LEMMAPATH	c4	1
herroepen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.041023212269933856	0.08005629416388249	weight	NA	bound	681	NA	NA	1	no	all_FOC	681	4_4	236	herroepen	0.24729037608773638	LEMMAPATH	c4	0
