cw	ppmi
considerable/J	0.0
consist/V	0.0546941
consolation/N	1.5370032
console/V	2.4847925
conspicuous/J	1.0689393
conspicuously/R	2.0023663
constant/J	0.59298664
constantinople/N	2.6591458
constantly/R	0.46869022
constitution/N	0.0
constitutional/J	0.48982012
constitutionalism/N	4.787378
constitutionality/N	2.2379324
construct/N	3.5064437
construct/V	0.8900622
construction/N	0.70315075
consult/V	0.19915015
consultation/N	0.885001
consume/V	0.48710346
consumer/N	0.0
contact/N	0.08962824
conte/N	1.9541643
contemporary/J	0.15206626
contend/V	0.03984018
content/N	0.0
continue/J	0.0
continue/V	0.0
continuous/J	0.9791608
contract/N	0.0
contradiction/N	1.7193247
contrary/I	1.0322423
contribute/V	1.4473467
contribution/N	0.9851695
contributor/N	1.644951
contrived/J	3.0295198
control/N	0.42738745
control/V	0.0
controversy/N	1.2580802
convalescence/N	2.6881335
convalescent/J	3.1009786
conveniently/R	2.1773078
convention/N	0.0
conventional/J	0.037068654
conversion/N	1.9093034
convert/J	2.6832435
convert/N	2.0981705
convert/V	1.1915276
convict/V	0.8254222
conviction/N	0.6674736
convince/J	0.0
convince/V	0.0
convocation/N	2.7858975
cook/N	0.0
cook/V	0.5861237
cool/J	0.0
cooperate/n	1.7239866
cooperation/N	1.0581563
cooperative/J	1.2268999
copresident/N	6.3968153
copse/N	3.5064437
corner/N	0.03558213
cornerstone/N	2.5111365
corporate/J	0.5123795
corporation/N	0.6993027
correct/V	1.1842376
corrupt/J	2.1435697
corruption/N	0.53631425
cosi/F	4.6050563
cost/N	0.0
cost/V	0.0
costume/N	0.28313333
cottonwood/N	2.1773078
coughing/N	2.733254
could/M	0.0
council/N	3.1769044
counseling/N	1.7524246
count/V	0.0
counter-reformation/n	5.010521
counterpart/N	1.046855
countless/J	1.0123204
country/N	0.19905768
county/N	0.1888293
couple/N	0.0
course/N	0.0
course/R	0.0
court/N	0.0
court/V	2.240279
courtroom/N	0.7450283
cousin/N	0.0
cove/N	2.0443892
covenant/N	2.707936
covent/N	2.900308
cover/N	0.0
cover/V	0.0
coverage/N	0.9762805
coverly/R	2.2696812
covey/N	2.0660822
crack/V	0.00741413
cradle/N	1.1791661
craft/N	0.0
cranbrook/N	5.703668
crash/N	0.1838087
crass/J	2.9310796
craw/N	3.9989202
crawl/J	2.5466678
crawl/V	0.0
crazy/J	0.0
cream-colored/n	2.9725528
create/V	0.0
creation/N	0.0
creature/N	0.0
credit/N	0.0
creed/N	2.2170582
creek/N	1.6303772
creep/J	2.3363726
cremation/N	2.2071607
crew/N	0.0
crime/N	0.0
criminal/J	0.3091321
cripple/N	1.885956
crisis/N	1.1094147
critic/N	0.0
critical/J	1.0078579
criticism/N	0.14221777
criticize/V	0.6360228
croce/N	4.199591
crook/V	3.9119089
crosby/N	1.8652918
cross/N	0.056368034
cross/V	0.1390713
crowd/N	0.52076185
crowd/V	1.5637133
crowded/J	1.6678802
crown/V	1.5216182
cruiser/N	1.2969491
crumble/V	1.6346415
crusade/N	1.2728516
cry/N	0.0
cry/V	0.0
cuba/N	0.0
cuban/J	0.0
cuckoo/N	2.6591458
cultural/J	0.45440993
culture/N	0.0
cupola/N	3.352293
curate/N	2.9628284
curb/N	0.9466358
curia/N	3.7577581
curiosity/N	0.08508071
curious/J	0.0
current/J	0.0
current/N	0.5134931
curse/V	0.3198616
curtail/V	1.6518834
curtain/N	0.6541329
curvilinear/J	5.010521
custom/N	1.1414057
customary/J	1.4487652
cut/N	0.0
cut/V	0.0
cynically/R	2.7592294
cyprus/N	0.5761393
czar/N	0.2571465
czechoslovakia/N	1.195009
czestochowa/N	5.010521
d.-/N	0.0
da/N	2.3673058
dad/N	0.0
daddy/N	0.0
dag/V	1.4768345
dak/N	5.010521
dale/N	0.79285336
dallas/N	0.41111755
dalmatian/J	4.6050563
damage/N	0.90457743
damage/V	1.5124996
damaged/J	2.0968127
dame/N	0.45270467
damn/V	0.0
damned/J	0.4435722
damp/J	1.1955599
dance/N	0.0
dancing/N	0.19428
danger/N	0.0
dangerous/J	0.0
dangerously/R	1.3533905
daniel/N	0.12450471
danish/J	2.7949474
danny/N	0.0
danowski/N	2.3714638
dante/N	2.1063561
dare/V	0.09814204
dark/J	0.29266024
dark/N	0.0
darkness/N	0.0
darling/N	0.0
date/N	0.048609365
date/V	0.38554835
daughter/N	0.0
dave/N	0.104320884
david/N	0.0
davis/N	0.0
dawn/N	0.0
day/N	0.0
de-segregation/n	6.3968153
de/J	2.3572793
de/N	0.0
deacon/N	3.5701597
deaconess/N	6.3968153
dead/J	0.0
dead/R	0.38310036
deadline/N	1.2094297
deaf/J	1.0757587
deal/N	0.0
deal/R	0.0
deal/V	0.14688854
dean/N	0.0
deane/N	2.343293
dear/J	0.82382536
debate/N	0.59057677
debtor/N	1.6432253
decade/N	0.13227504
deceased/N	4.0942307
decency/N	1.3469595
decide/V	0.0
decision/N	0.0
decisive/J	1.3456783
decisively/R	1.9424682
declaration/N	0.32630876
declare/V	0.3882071
decline/N	0.2610342
decline/V	0.0
decolonized/V	6.3968153
decor/N	2.9310796
decorate/V	2.1663387
decoration/N	1.0757587
decree/N	1.066031
dedicate/V	2.1014366
dedication/N	2.0465376
deduction/N	1.812869
deep-water/n	4.6050563
deep/J	0.6364277
deeper/J	0.76596224
deeply/R	0.5119159
deerhurst/N	6.3968153
deface/N	5.703668
defeat/V	0.47724986
defender/N	1.1476884
defense/N	0.0
defiance/N	1.2206658
define/V	1.0568764
defraud/V	3.0295198
defy/V	0.5631751
degree/N	0.0
dei/N	3.9989202
del/F	1.6899917
delay/V	0.70106524
delbert/N	1.7620865
delegate/N	0.0
delford/N	2.0660822
deliberate/J	0.64202315
deliberative/J	5.010521
delicate/J	0.0
delight/N	1.8455737
delighted/J	1.1035107
deliver/V	0.31269583
delmar/N	4.787378
demand/V	0.0
democrat/N	0.0
democratic/J	0.0
demolish/V	1.8903613
demolition/N	1.9194787
demonstrate/V	0.16988367
demonstration/N	0.5072453
den/N	1.0855819
denmark/N	1.6278273
denomination/N	3.9577346
denominational/J	3.5636022
denote/V	2.0660822
denounce/V	1.0532858
denunciation/N	2.4360023
denver/N	0.7638132
deny/V	0.003838108
depart/V	0.23181792
department/N	0.0
depend/V	0.02982974
deplore/V	1.1151358
depository/J	3.9119089
depress/V	1.6093237
deride/V	2.4152665
dering/V	5.2982035
derive/V	0.5664004
derring-do/n	4.6050563
descend/V	0.0
descendant/N	1.046855
describe/V	0.0
description/N	0.6227299
desegregate/V	2.05301
desert/V	0.46589747
design/N	0.0
design/V	0.6502929
designate/V	0.7269346
designation/N	2.0147889
desire/N	0.0
desire/V	0.0464535
desk/N	0.0
despite/I	0.13670838
destroy/V	1.1529015
destruction/N	0.01940853
detachment/N	1.4063829
detail/N	0.26724258
detect/V	0.07425028
determine/V	0.30786136
deterrent/N	1.1393201
detroit/N	1.1329602
develop/V	0.0
device/N	0.0077500385
devil/N	0.45231158
devise/V	0.37724954
devote/J	0.5503768
devote/V	1.1448911
devotee/N	3.6667864
devout/J	1.864216
di/N	1.5887045
dialogue/N	0.89311135
diary/N	1.3749106
die/V	0.0
diego/N	1.5193307
differ/V	0.80975413
difference/N	0.0
different/J	0.0
difficult/J	0.0
difficulty/N	0.0
diffident/J	2.6426165
dig/V	0.52742445
dignified/J	1.1625035
dignitary/N	3.4880946
dignity/N	0.0
dim/J	0.24195743
dimension/N	0.52104247
dine/V	1.6931584
dink/V	4.787378
dinner/N	0.8088181
diocesan/J	4.161439
diocese/N	3.0598605
direct/J	0.20903063
direct/V	0.593414
direction/N	0.0
directly/R	0.0
director/N	0.0
dirty/J	0.0
disagree/V	0.57525
disagreement/N	0.90953207
disappear/V	0.14658292
disappointment/N	0.42810795
disapprove/V	1.3795357
disbelief/N	1.4132088
discharge/V	1.4409884
disciple/N	2.7504957
discipline/N	1.4841607
discover/V	0.0
discrimination/N	0.15187222
discussion/N	0.0
disengagement/N	2.900308
disentangle/V	3.1779397
dismantle/J	4.4509053
dismay/V	2.46499
dismiss/V	0.65237105
dismount/V	1.5605336
disorder/N	0.76274043
dispense/V	2.055611
display/N	0.9487859
display/V	0.0
disposal/N	0.94491905
dispute/N	0.0
disrespect/N	2.8414674
dissension/N	2.445572
dissident/J	2.3277888
dissociate/V	3.6887653
dissolve/V	0.0
distant/J	0.9810485
distinct/J	0.29649657
distinction/N	0.4967812
distract/V	1.0738056
distribute/V	0.12601614
district/N	0.0
disturb/V	0.4545412
disunity/N	3.0753832
ditch/N	0.7910135
dive/V	0.84037364
divest/V	2.870455
divide/V	0.6000488
divided/J	2.192123
divine/J	1.1010013
divine/N	2.995618
divinity/N	1.7936473
division/N	0.0739511
divisional/J	3.5064437
divorce/N	0.22574142
divorce/V	0.71937704
dizzy/J	1.1983185
do/V	0.0
doc/N	0.0
doctor/N	0.0
doctrinal/J	3.722667
doctrine/N	2.2485354
document/N	0.0
doge/N	4.0942307
dogma/N	2.4208791
dogmatic/J	3.1009786
doing/N	1.9447966
dollar/N	0.0
dollinger/N	3.6242268
dome/N	1.0246283
domestic/J	0.0
domestically/R	3.4161968
dominant/J	0.47792166
domine/N	4.787378
don/N	0.29034957
donald/N	0.5785146
donation/N	1.7630578
door/N	0.21301308
doorbell/N	1.372935
dorrie/N	1.0960013
double-ring/n	6.3968153
double/V	0.13437009
doubt/N	0.377675
doubt/R	0.0
doubt/V	0.0
doubtful/J	0.57792026
douglas/N	0.0
douglass/N	2.707936
dow/N	2.46499
down/I	0.0
down/R	0.0
downstairs/R	0.22720478
downtown/J	1.8703278
dozen/N	0.0
dr.-i/N	0.9116805
dr/N	1.0116326
draft/V	1.2181267
drag/V	0.0
drainage/N	2.0023663
drama/N	0.0
dramatic/J	0.0
draw/V	0.19142982
dream/V	0.1448153
dreary/J	1.2510668
dress/N	0.11698163
dress/V	0.1534742
dressed-up/n	4.787378
drift/V	0.0
drink/N	0.0
drink/V	0.0
drive-in/n	3.2613213
drive/N	0.23286934
drive/V	0.37504408
drone/J	4.4509053
drop/V	0.0
drown/V	0.94857067
drs/N	2.7592294
drudge/N	4.787378
drum/V	1.9309074
dry/J	0.0
dryly/R	1.3996032
du/F	0.8246615
duck/N	0.14048983
duck/V	0.8765553
duckworth/N	2.2536807
due/I	0.0
due/J	0.0
due/R	3.7577581
duff/N	0.9885233
duke/N	0.0
duluth/N	3.2744505
duly/R	1.6908954
dumas/N	0.29425693
during/I	0.034329433
dust/N	0.0
dusty/J	1.2737448
dutch/J	1.8778259
duty/N	0.0
duvalier/N	2.4078314
dwell/V	0.8765553
dwindle/V	1.6261309
e./N	0.36934054
e/N	0.06418738
each/D	0.0
each/P	0.0
early/J	0.6638904
early/R	0.19865625
earnest/J	0.5892738
earth/N	0.0
easily/R	0.0
east/N	0.56126285
eastchester/N	5.2982035
easter/N	1.0796764
eastern/J	2.142235
easy/J	0.0
eat/V	0.0
ebenezer/N	5.5495176
ecclesia/N	4.787378
ecclesiastical/J	3.2104628
ecclesiological/J	6.3968153
echo/V	1.4216923
eclipse/V	2.9628284
economic/J	0.0
ecumenical/J	4.344525
ecumenicism/N	5.2982035
eddie/N	0.0
eden/N	0.37968323
editor/N	0.18991706
education/N	0.23548765
educational/J	0.7766562
edward/N	0.14606838
edwards/N	1.6632521
effect/N	0.0
effective/J	0.0
efficacy/N	2.900308
efficiency/N	0.12017203
efficient/J	0.05857486
effie/N	2.8414674
effort/N	0.045157228
egg/N	0.0
eight/C	0.0
eighteen/C	0.0
eighteenth-century/n	1.9779749
eighteenth/J	1.8797482
eighty-first/n	4.355595
eighty/C	1.3006144
eisenhower/N	0.0
either/D	0.41027975
either/R	0.071359485
el/N	0.23055768
elder/N	2.9291584
elderly/J	0.3865292
election/N	0.0
electrical/J	0.09621323
element/N	0.0
elementary/J	1.1854186
elevate/V	1.8016957
eleven/C	0.66347426
eleventh/J	1.5262089
elizabeth/N	0.17632475
elm/N	1.9309074
else/R	0.0
elsewhere/R	0.36193234
embarrass/V	1.0935106
embarrassed/J	0.3865292
emerge/V	0.9377408
emeritus/J	2.46499
emily/N	0.6576659
emmanuel/N	2.9342096
emotion/N	0.0
emotional/J	0.33512554
emphasis/N	0.5678699
emphasize/V	0.0
empire/N	0.2746517
employer/N	0.0
employment/N	0.4411077
empty/J	1.2891543
empty/V	0.70645607
encourage/V	0.13360775
encrust/V	3.2187617
end/N	0.0
end/V	0.0
endearing/J	2.995618
endless/J	0.12828758
endow/J	4.6218634
endow/V	1.9900963
endure/V	1.0506608
enemy/N	0.7133815
energetic/J	1.1289574
engender/V	2.2224283
engine/N	0.0
england/N	2.3398652
english-language/n	3.5064437
english/J	0.9852811
enjoin/V	2.192123
enjoy/V	0.0
enormous/J	0.6394923
enough/D	0.0
enough/R	0.0
enrollment/N	1.4023097
ensnare/V	4.0942307
entangle/V	2.707936
enter/V	0.6927206
entertainer/N	1.885956
entertainment/N	0.3909551
enthusiasm/N	0.0
entire/J	0.7493011
entrance/N	0.08635193
enunciate/V	2.707936
envy/V	1.0261775
epidemiology/N	5.703668
epilepsy/N	2.995618
epiphany/N	5.5007277
episco/N	7.0899625
episcopal/J	5.7167406
episcopalian/N	3.6887653
equal/J	0.0
equal/N	2.338098
equally/R	0.078388095
equipment/N	0.0
eradicate/V	2.445572
erection/N	2.9628284
ered/V	4.0942307
erik/N	3.6559756
ernest/N	1.0520918
ernesto/N	3.6242268
error/N	0.0
escaping/J	2.5466678
escondido/N	5.703668
especially/R	0.06684509
essential/J	0.0
essentially/R	0.76596224
est/J	2.0147889
establish/J	2.9310796
establish/V	0.78852475
establishment/N	0.4945921
estate/N	0.0
esteem/V	3.0295198
estimate/J	1.0917709
estimate/V	0.7980233
et/F	2.0927503
etc/R	0.3353586
eternal/J	0.4637749
eternity/N	1.2320296
ethan/N	1.7395273
ethical/J	1.8986739
eugene/N	0.77569026
eureka/U	4.1455235
euroamerican/J	5.2982035
europe/N	0.26462677
european/J	0.5609527
eusebius/N	6.3968153
eustachio/N	6.3968153
evacuation/N	2.3133633
evangelical/J	5.3407626
evangelize/J	5.2982035
evanston/N	2.3363726
eve/N	0.30788404
even/I	0.0
even/R	0.0
evening/N	0.5532184
event/N	0.0
eventual/J	1.1115834
ever/R	0.0
every/D	0.56883013
everybody/N	0.8021379
everyone/N	0.5886355
everything/N	0.0
everywhere-even/n	6.3968153
everywhere/R	0.034822434
evidence/N	0.0
evidently/R	0.6863885
evil/N	1.0875583
evolution/N	0.54835564
evolve/J	2.6591458
evolve/V	1.4009556
exacerbate/V	3.1779397
exact/J	0.027771067
exaggerate/N	5.703668
exam/N	1.4508965
example/N	0.0
example/R	0.6363377
exarch/N	6.3968153
exasperation/N	1.6518834
excellent/J	0.0
except/I	0.044186123
except/V	2.0401068
exception/N	0.35109955
exchange/N	0.0
exciting/J	0.2190789
exclusion/N	1.7524246
exclusively/R	0.9082911
excommunicate/V	3.473654
excommunication/N	4.4509053
executive/J	1.8016957
executive/N	0.3291773
exemption/N	2.0085583
exercise/N	0.0
exercise/V	1.0549599
exhaust/J	1.2610171
exhibition/N	0.616072
exhortation/N	2.6356153
exist/V	0.5238061
existence/N	0.862162
existing/J	0.4463032
expand/J	1.8355973
expansion/N	0.0
expect/V	0.0
expel/V	1.0068309
expense/N	0.15323131
experience/N	0.0
expert/N	0.0
explain/V	0.0
explore/V	1.2468048
express/V	0.0
expressly/R	2.2224283
exquisite/J	1.3030653
ext/N	1.3594733
extend/V	0.3838953
extension/N	0.9351046
exterminate/J	5.2982035
extinction/N	1.9779749
extra-long/n	6.3968153
extraordinary/J	0.7882599
extreme/J	0.0
eye/N	0.0
ezra/N	1.5749223
f/N	0.81356984
fable/N	1.811848
facade/N	1.3559744
face-saving/n	3.4010832
face/N	0.0
face/V	0.08642982
facility/N	0.19104637
fact/N	0.0
facto/J	3.1779397
factor/N	0.0
factory/N	0.0
faculty/N	0.0
fade/V	1.0593736
fail/V	0.0
failure/N	0.0
faintly/R	0.34237617
fair/J	0.0
fair/N	1.427697
fairvale/N	4.4509053
fairview/N	4.787378
faith-healing/n	6.3968153
faith/N	1.4278954
faithful/J	1.276728
faithfully/R	1.6562407
fall/J	0.8170857
fall/N	1.0490891
fall/V	0.0
false/J	0.0
famed/J	0.6732304
familiar/J	0.4387785
family/N	0.9031432
famous/J	0.44947702
far/I	0.058751617
far/J	0.0
far/R	0.0
fare/N	0.4873748
farm/N	0.0
farmer/N	0.0
fascism/N	2.4078314
fashionable/J	1.2066404
fast/N	3.0295198
fast/R	0.0
fat/J	0.0
father/N	0.5651593
fathom/V	2.7592294
faubus/N	0.7510153
fault/N	0.0
favor/N	0.0
favorite/N	0.5411707
favour/V	2.8414674
fear/N	0.0
fear/V	0.0
fearfully/R	2.0401068
feast/N	1.451964
feast/V	2.3894823
federal/J	0.08999293
federation/N	1.0476466
fee/N	0.0
feed/V	0.0
feel/N	0.0
feel/V	0.06467101
feeling/N	0.0
fellow/J	0.7503091
fellowship/N	2.6202304
felon/N	3.138719
fervent/J	2.0413895
fervor/N	1.7073042
festival/N	0.5115452
festive/J	2.1670663
festoon/V	2.6832435
feud/N	2.1846879
feud/V	3.1819477
few/N	0.0
fide/J	3.0295198
field/N	0.0
fiery/J	1.2206658
fifteen/C	0.0
fifteenth/J	1.4768345
fifth/J	0.0
fifth/N	2.1374273
fifty-five/n	2.2071607
fifty/C	0.0
fig/N	1.6720861
fight/N	0.2761665
fight/V	0.34417748
figure/N	0.0
figure/V	0.0
file/V	0.49856335
fill/J	2.6591458
fill/V	0.5827447
film/N	0.178149
final/J	0.0
finance/V	0.6485378
financial/J	0.39730012
find/V	0.0
fine/J	0.0
finger/N	0.0
finger/V	1.3928692
finish/V	0.0
finnish/J	1.9779749
fire/N	0.0
fireball/N	2.445572
firehouse/N	3.7577581
firm/J	0.49691817
firm/N	0.0
firm/V	3.138719
first/J	0.5702639
first/R	0.19705036
fish/N	0.0
fisher/N	1.1900654
fit/J	0.31231612
five/C	0.0
fix/J	0.07425028
fix/V	0.0
flag/N	0.0
flame/N	0.75751233
flank/V	1.3342205
flat/N	0.0
flatulent/J	5.2982035
fleck/V	2.995618
flee/V	0.40535098
flight/N	0.0
flinch/V	1.9541643
flirt/V	1.8970058
flock/V	2.7592294
flood/V	0.5620048
floor/N	0.0
flora/N	1.0520918
florence/N	1.1569221
flourish/V	1.698155
flow/V	0.0
flower/N	0.1366606
flowering/N	3.2187617
flute/N	1.5526284
fluted/J	3.305773
fly/J	0.2468526
fly/V	0.0
flynn/N	2.559516
focus/N	0.7584609
fold/V	0.017371178
folding/J	2.0023663
folk-song/n	3.2187617
folk/N	0.30829987
follow/I	3.352293
follow/V	0.0
following/J	0.0
folly/N	0.92749035
food/N	0.0
foolish/J	0.06745119
foot/N	0.0
footnote/N	1.1802506
footpad/N	4.787378
for/I	0.08600023
for/R	0.0444378
forage/V	2.7592294
forbid/V	1.4114981
force/J	1.2212309
force/N	0.0
force/V	0.0
fore/R	2.3714638
forefather/N	2.192123
forego/V	2.870455
foreign/J	0.0
forest/N	0.0
forever/R	0.0
forfeit/V	2.3714638
forgery/N	2.9660594
forget/V	0.120501034
forgive/V	0.0
form/N	0.0
form/V	0.082036346
formal/J	0.0
formally/R	1.8761145
former/N	0.25459892
formerly/R	0.36396915
formula/N	0.0
formulate/V	1.0449574
forsake/V	2.168523
fort/N	0.11193537
forth/R	0.2331499
forthwith/R	1.9779749
fortune/N	0.0
forty/C	0.0
forward/V	2.1483202
foster/V	1.4915408
found/V	2.1554887
foundation/N	0.5215103
founder/N	0.7584609
founding/N	2.445572
foundling/N	3.9119089
foundry/N	2.2552693
fountain/N	0.54461306
four/C	0.0
fourteenth-century/n	4.787378
fourteenth/J	1.0308396
fourth/J	0.27849808
fragrance/N	1.812869
frame/N	1.4200817
frame/V	0.6830827
france/N	0.0
francis/N	0.056456216
franciscan/J	3.7577581
francisco/N	0.0
franco/N	1.5094784
frank/N	0.8419902
frankfurt-am-main/n	6.3968153
frankley/N	6.3968153
fraternal/J	3.7941258
fraternity/N	0.91284883
free/J	0.0
freedom/N	0.03905991
freeholder/N	4.3173738
freely/R	0.27103862
french/J	0.0
frequency/N	0.57792026
frequent/J	1.1367193
frequently/R	0.69997376
fresco/N	2.0927503
fresh/J	0.0
frey/N	4.199591
friar/N	2.0401068
friday/N	0.0
friend/N	0.0
fringe/N	1.3380252
from/I	0.23564844
from/R	0.78259313
front-page/n	2.590153
front/I	1.1924883
front/J	0.0
front/N	0.65391916
frosty/J	2.4078314
frown/V	0.0
ft/N	0.9630935
fulfil/J	3.8318663
fulfill/V	1.3348536
full/J	0.0
fully/R	0.0
fun/J	0.36613026
function/N	0.7362189
function/V	1.1625035
functionary/N	2.8132966
fund-raising/n	1.9436316
fund/N	0.24834722
fundamental/J	0.0
fundamentalist/J	4.199591
fundamentally/R	1.3962306
funeral/N	1.5149881
fur/V	2.870455
furnish/V	0.8866178
furnishing/N	1.8324673
furniture/N	0.0
fury/N	0.3777358
fuse/V	1.4339709
fussin/N	5.703668
futile/J	1.049708
future/J	0.0
g/N	0.57199603
gab/N	3.305773
gaiety/N	1.6783166
gaine/N	3.1779397
galilee/N	2.870455
galileo/N	2.0927503
gallery/N	1.1847825
gallo/N	3.6887653
gambling/N	0.5544312
game/N	0.0
gang/N	0.056456216
gap/N	0.0
garage/N	0.18400905
garden/N	0.7346656
gardner/N	1.4937655
garfield/N	3.239815
garner/N	2.2859416
gary/N	1.1075389
gate/N	0.12819283
gather/V	1.3053546
gathering/N	2.3135319
gation/N	4.0942307
gay/J	0.159077
gelateria/N	6.3968153
gen/N	2.3260808
general/J	0.0
general/N	0.0
general/R	0.0
generally/R	0.0
generation/N	0.0
generous/J	0.24514721
generously/R	1.781695
geneva/N	0.56889987
gentle/J	0.3894776
gentleman/N	0.0
gently/R	0.0
geoffrey/N	2.507038
george/N	0.0
georgia/N	1.0801672
german/J	0.20016775
germany/N	0.0
gerontocracy/N	6.3968153
gertrudis/N	4.787378
gesture/N	0.0
get/V	0.0
ghirlandaio/N	1.9309074
ghost/N	0.8789611
gift/N	0.51446855
gilded/J	2.5923777
gilead/V	6.3968153
gimignano/N	6.3968153
giordano/N	4.787378
giorgio/N	3.4010832
girl/N	0.0
giuseppe/N	2.113229
give/V	0.0
giver/N	2.3949518
glad/J	0.0
glass/N	0.0
glenview/N	5.3469934
glimpse/N	1.1764597
glimpse/V	1.5685018
glitter/J	1.1202327
glitter/V	1.3342205
gloom/N	1.6055808
glorious/J	1.0275738
glory/N	0.7322938
glow/N	0.353233
glue/V	2.0048385
go/V	0.4686502
goal/N	0.0
god/N	0.9892099
godbolt/N	5.703668
goddamn/J	1.7239866
godforsaken/J	4.4509053
godfrey/N	1.3104545
gold/N	0.0
goldberg/N	1.1884229
golden/J	0.0
gomulka/N	1.9900963
good/J	0.0
good/N	0.0
goodale/N	5.703668
gore/N	1.6354966
gorge/N	1.372935
gorman/N	1.5927944
gospel/N	2.6473114
goth/N	3.5064437
gothic/J	3.270055
goveminent/N	5.010521
govern/J	1.7916453
govern/V	0.88985926
government/N	0.072618715
governmental/J	1.7156106
governor/N	0.0
gowan/N	1.215032
gown/N	0.89760023
grace/N	0.32823563
graceful/J	0.9245449
gracious/J	1.1550685
graciously/R	1.8599242
grade/N	0.36540937
gradually/R	1.1382791
graduate/N	0.0
graham/N	0.82980776
grand/J	0.0
grande/F	2.7858975
grandfather/N	0.4252986
grandiose/J	2.3768353
grandmother/N	0.68011683
grange/N	2.6832435
granite/N	0.8099415
grant/N	1.1627167
grant/V	0.50089866
grass/N	0.0
grateful/J	0.051354613
grave/J	0.21122436
grave/N	1.4719802
gravely/R	0.5388824
graveyard/N	2.6356153
gray/J	0.41666472
gray/N	0.89657825
great/J	0.0
great/N	1.7667089
great/R	0.37143275
greatest/J	0.0
greatly/R	0.4226243
greece/N	0.6213327
greek/J	2.4313247
greek/N	0.11454877
green/J	0.0
greenwood/N	5.091867
greet/V	0.0
grey/J	1.5136349
groan/N	1.3663776
groom/N	1.9791805
gross/J	0.38139033
gross/N	1.5709046
gross/V	2.1341357
groton/N	3.7400587
ground/N	0.0
group/N	0.8084826
group/V	2.3363726
grove/N	1.9883904
grow/J	0.337926
grow/V	0.17982844
growing/J	0.0
grown-up/n	1.7485858
growth/N	0.0
grumble/V	1.017379
guarantee/V	0.87455493
guard/N	0.0
guardian/N	2.0851219
guess/V	0.0
guidance/N	1.5526284
guild/N	1.3235185
guilty/J	0.7366367
gum/N	0.6602432
gun/N	0.0
gunner/N	2.3750417
gymnasium/N	1.8429387
gypsy/N	1.1187009
h/N	0.38886264
habit/N	0.29425693
hack/N	0.50021124
hack/V	0.9762805
hail/V	0.5596683
hair/N	0.0
haiti/N	1.7866578
hal/N	2.3363726
half-dozen/n	1.875027
half-empty/n	3.0295198
half-finished/n	3.5064437
half/P	0.0
halford/N	5.703668
halfway/R	1.4604249
hall/N	0.36436898
hallinan/N	3.6887653
hallway/N	0.5246977
hamamura/N	4.4509053
hammarskjold/N	0.6557373
hand/N	0.0
hand/V	0.0
handicap/N	0.7836874
handsome/J	0.7322071
handy/J	0.9824945
hang/V	0.0
hannah/N	0.64901614
happen/V	0.0
happy/J	0.0
harbor/N	0.02008857
harbor/V	2.1201494
hard/J	0.0
hardly/R	0.0
harfleur/N	3.593455
harlem/N	1.489321
harm/V	1.617692
harrow/N	3.4523766
harry/N	0.0
harsh/J	0.24047233
harshly/R	1.2320296
hash/N	3.1009786
hassler/N	5.2982035
hastily/R	0.34944335
hasty/J	1.5216182
hat/N	0.0
hate/N	0.6363377
hate/V	0.13341726
hatred/N	0.82276213
havana/N	0.631311
have/M	0.0
have/V	0.0
hazel/N	2.4303043
hazleton/N	3.662448
he/P	0.0
head/N	0.0
head/V	0.076137155
headline/N	0.42071846
headmistress/N	3.2187617
headquarters/N	0.55617386
heald/V	5.703668
healing/J	2.995618
healing/N	3.7112381
health/N	0.0
healthy/J	0.0
heap/N	0.7030834
hear/V	0.14348418
heart/N	0.0
hearth/N	1.4915408
heat/J	1.5765339
heather/N	3.305773
heaven/N	0.08200016
heavenly/J	1.601025
heavily/R	0.0
heavy/J	0.0
hebraic/N	3.6887653
hedonism/N	4.4509053
heed/V	1.555783
heel/N	0.0
heger/N	5.703668
height/N	0.14164145
helicopter/N	1.2496117
hell/N	0.0
help/N	0.0
help/V	0.0
hemisphere/N	0.69103503
henry/N	0.0
her/P	0.0
herald/V	2.7592294
here/R	0.0
hereby/R	2.0401068
heresy/N	1.8663689
heretic/N	2.7154644
herself/P	0.0
herzog/N	0.82656443
hesitate/V	0.14809589
hester/N	2.1876552
hetween/N	6.3968153
hide/V	0.0
hidebound/J	4.3299527
hierarchy/N	3.3640015
high-perched/n	6.3968153
high/J	0.0
high/R	0.0
highest-ranking/n	4.3173738
highly/R	0.0
hildegarde/N	5.703668
hill/N	0.4099239
him/P	0.0
himself/P	0.0
hiroshima/N	2.9790888
hirt/N	6.3968153
his/P	0.0
hiss/V	1.0689393
historian/N	0.51823974
historic/J	2.2355914
historically/R	1.6518834
history/N	1.0328509
hit/V	0.0
ho/U	1.1862371
hobo/N	3.2613213
hobson/N	2.995618
hold/N	0.0
hold/V	0.23837724
holder/N	1.0578362
holiday/N	0.0
holiness/N	1.9659988
holler/V	1.0355233
holloway/N	3.1009786
hollywood/N	0.0
holy/J	3.1684844
home/N	1.1434228
home/R	0.06621993
homestead/N	2.162709
honor/N	0.0
honor/V	1.0015984
honorable/J	1.0233907
hoof/V	3.8318663
hope/N	0.0
hope/V	0.0
hopeful/J	0.55937666
hopewell/N	4.787378
horn/N	0.0
horoscope/N	3.4010832
horror/N	0.0
horse/N	0.0
hospital/N	0.4048511
hostile/J	1.0018252
hostility/N	0.50793755
hot/J	0.0
