_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.9590270499633725	1.0587457454553242	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	selection	all	4_4	0.27082047944420456	BOW
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6754906271050333	0.6715943160899214	1	FOC	176	305	spoor	NA	NA	nobound	236	lex	3_3	selection	nav	4_4	0.24783799759583897	BOW
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6887024278704074	0.639777865890249	1	FOC	236	305	spoor	NA	NA	nobound	236	lex	3_3	selection	all	4_4	0.23583536028729554	BOW
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.5122796451872753	1.2975368153848066	1	5000	5000	340	spoor	NA	NA	nobound	391	lex	3_3	no	nav	4_4	0.23832626468407597	BOW
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.7413195127051855	1.6758907158949519	1	5000	5000	340	spoor	NA	NA	nobound	391	lex	3_3	no	all	4_4	0.2345533135642117	BOW
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.3083789264086743	1.3054788792970382	1	FOC	299	340	spoor	NA	NA	nobound	391	lex	3_3	no	nav	4_4	0.23382170402192212	BOW
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.3370822762885373	1.3163968991455357	1	FOC	391	340	spoor	NA	NA	nobound	391	lex	3_3	no	all	4_4	0.21630980583120213	BOW
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.7619028808285067	0.6134644214382157	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	weight	nav	4_4	0.17443216502535325	BOW
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.446730212299913	-0.15267311796781485	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	weight	all	4_4	0.1896474495168793	BOW
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.4522126239832714	0.7022324259796501	1	FOC	176	356	spoor	NA	NA	nobound	362	all	3_3	weight	nav	4_4	0.1793930577058427	BOW
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.4273644559483161	0.6405724152809429	1	FOC	362	356	spoor	NA	NA	nobound	362	all	3_3	weight	all	4_4	0.20115604515674923	BOW
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.9497028412434501	-0.0333080950025134	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	selection	nav	4_4	0.1859110896342809	BOW
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	1.4624609402724644	-0.46831174929216235	1	5000	5000	356	spoor	NA	NA	nobound	362	all	3_3	selection	all	4_4	0.21565851947259396	BOW
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.46552825596802083	0.40227759735491375	1	FOC	176	356	spoor	NA	NA	nobound	362	all	3_3	selection	nav	4_4	0.17932763567272056	BOW
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.45643895824958536	0.3216175864436586	1	FOC	362	356	spoor	NA	NA	nobound	362	all	3_3	selection	all	4_4	0.20801350209089997	BOW
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.9859237804634591	-0.23498980258136776	1	5000	5000	358	spoor	NA	NA	nobound	598	all	3_3	no	nav	4_4	0.20076466341279467	BOW
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	1.5840585087044783	-0.8271314059213092	1	5000	5000	358	spoor	NA	NA	nobound	598	all	3_3	no	all	4_4	0.23539752023530686	BOW
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.3868683598507475	0.5194270596926384	1	FOC	299	358	spoor	NA	NA	nobound	598	all	3_3	no	nav	4_4	0.21599197951472313	BOW
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.32320079225374054	0.5517311596120741	1	FOC	598	358	spoor	NA	NA	nobound	598	all	3_3	no	all	4_4	0.21052317620648342	BOW
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.8672830309548283	0.4055583718726351	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	weight	nav	4_4	0.15917514495062507	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.42396309117612	0.22318405098614835	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	weight	all	4_4	0.19448960794607978	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.5852376224262779	0.5916280434694603	1	FOC	158	356	spoor	selection2	NA	bound	286	NA	NA	weight	nav	4_4	0.17818294936016887	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.5974836669879398	0.5406382238614983	1	FOC	286	356	spoor	selection2	NA	bound	286	NA	NA	weight	all	4_4	0.17954727114954636	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.92223401947212	0.14883772362611786	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	selection	nav	4_4	0.1642450721646848	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	1.3316168740347822	-0.10277906045488455	1	5000	5000	356	spoor	selection2	NA	bound	286	NA	NA	selection	all	4_4	0.17823474045714574	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.6678118715875023	0.2829598138438857	1	FOC	158	356	spoor	selection2	NA	bound	286	NA	NA	selection	nav	4_4	0.16311111578324047	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.6700282983342122	0.24172106599590235	1	FOC	286	356	spoor	selection2	NA	bound	286	NA	NA	selection	all	4_4	0.17518472956600534	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.9371121661571268	0.1131093142325446	1	5000	5000	357	spoor	selection2	NA	bound	487	NA	NA	no	nav	4_4	0.16468954898330698	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	1.4563515382551202	-0.31259498990743706	1	5000	5000	357	spoor	selection2	NA	bound	487	NA	NA	no	all	4_4	0.1683170898172126	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.7108127142777706	0.25293142818429676	1	FOC	267	357	spoor	selection2	NA	bound	487	NA	NA	no	nav	4_4	0.17737764200229034	LEMMAPATH
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.6522722819084726	0.20347274201212703	1	FOC	487	357	spoor	selection2	NA	bound	487	NA	NA	no	all	4_4	0.17771567016213083	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.549443753704315	6.408469328711245e-4	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	weight	nav	4_4	0.17628600619830967	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.9386147020829191	-0.5216291553544806	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	weight	all	4_4	0.20287405290570115	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.23487976726993046	0.20792870530974863	1	FOC	227	357	spoor	selection3	NA	bound	417	NA	NA	weight	nav	4_4	0.1682588386586333	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.23396657814009653	0.16560380329179675	1	FOC	417	357	spoor	selection3	NA	bound	417	NA	NA	weight	all	4_4	0.1838164755376623	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.7211003608719158	-0.2215384290314164	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	selection	nav	4_4	0.17393515411554653	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	1.0615899831804925	-0.6383921317405065	1	5000	5000	357	spoor	selection3	NA	bound	417	NA	NA	selection	all	4_4	0.18344793711785193	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.3894715222285574	-0.03575098569377986	1	FOC	227	357	spoor	selection3	NA	bound	417	NA	NA	selection	nav	4_4	0.17632290015968105	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.3847697821668981	-0.0872976695577906	1	FOC	417	357	spoor	selection3	NA	bound	417	NA	NA	selection	all	4_4	0.1926996800698788	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.6992369818715913	-0.4442207642975398	1	5000	5000	357	spoor	selection3	NA	bound	800	NA	NA	no	nav	4_4	0.19974462800661957	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	1.0873364870759634	-1.0975858760963777	1	5000	5000	357	spoor	selection3	NA	bound	800	NA	NA	no	all	4_4	0.2281223979880213	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.41378702880434237	-0.27796602208373217	1	FOC	434	357	spoor	selection3	NA	bound	800	NA	NA	no	nav	4_4	0.21032558014570574	LEMMAPATH
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.37045505518612837	-0.3967081832642037	1	FOC	800	357	spoor	selection3	NA	bound	800	NA	NA	no	all	4_4	0.20594221787966357	LEMMAPATH
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.9466878267183526	0.02076423872533132	1	5000	5000	357	spoor	weight	NA	bound	417	NA	NA	selection	nav	4_4	0.15473389559290962	LEMMAPATH
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	1.2284639851125276	-0.21553307737696936	1	5000	5000	357	spoor	weight	NA	bound	417	NA	NA	selection	all	4_4	0.17325486236436188	LEMMAPATH
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.66077763993642	0.08798549589689689	1	FOC	227	357	spoor	weight	NA	bound	417	NA	NA	selection	nav	4_4	0.15103941786412742	LEMMAPATH
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.6693446669044801	0.06058977058694599	1	FOC	417	357	spoor	weight	NA	bound	417	NA	NA	selection	all	4_4	0.16503290190250375	LEMMAPATH
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.9386395660252708	-0.0750774694779347	1	5000	5000	357	spoor	weight	NA	bound	800	NA	NA	no	nav	4_4	0.16044842375273824	LEMMAPATH
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	1.2624686770714182	-0.4037777402394492	1	5000	5000	357	spoor	weight	NA	bound	800	NA	NA	no	all	4_4	0.17725299170999617	LEMMAPATH
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.7224199366718153	0.007935939743651189	1	FOC	434	357	spoor	weight	NA	bound	800	NA	NA	no	nav	4_4	0.16818687499796908	LEMMAPATH
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.7054282534174082	-0.04065915074563118	1	FOC	800	357	spoor	weight	NA	bound	800	NA	NA	no	all	4_4	0.17349442441477245	LEMMAPATH
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	1.408036579089536	0.4639054435515692	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	weight	nav	4_4	0.15226592462407015	LEMMAREL
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	1.730457746710628	0.29994151641677724	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	weight	all	4_4	0.1820514088044235	LEMMAREL
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	1.2185093702262375	0.8785729489198404	1	FOC	60	354	spoor	NA	group1	bound	104	NA	NA	weight	nav	4_4	0.1661160203441133	LEMMAREL
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	1.2762857524120068	0.8900248367034888	1	FOC	104	354	spoor	NA	group1	bound	104	NA	NA	weight	all	4_4	0.16759681818533498	LEMMAREL
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	1.3386279965890477	0.32044989047987166	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	selection	nav	4_4	0.1561220253867994	LEMMAREL
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	1.6905140301528585	0.20475088678620829	1	5000	5000	354	spoor	NA	group1	bound	104	NA	NA	selection	all	4_4	0.19778515376969946	LEMMAREL
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	1.2718784019154723	0.7693390424748769	1	FOC	60	354	spoor	NA	group1	bound	104	NA	NA	selection	nav	4_4	0.15811040935775553	LEMMAREL
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1.292195112210925	0.7072093348067822	1	FOC	104	354	spoor	NA	group1	bound	104	NA	NA	selection	all	4_4	0.15413497918806887	LEMMAREL
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	1.3572491959167972	0.2977783383888199	1	5000	5000	356	spoor	NA	group1	bound	139	NA	NA	no	nav	4_4	0.16871101620414217	LEMMAREL
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	1.715548308125869	0.16322443837502956	1	5000	5000	356	spoor	NA	group1	bound	139	NA	NA	no	all	4_4	0.19111594163400045	LEMMAREL
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	1.3092710876284372	0.7822318295923085	1	FOC	73	356	spoor	NA	group1	bound	139	NA	NA	no	nav	4_4	0.1682938713457945	LEMMAREL
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	1.3704491170581048	0.7020613095061755	1	FOC	139	356	spoor	NA	group1	bound	139	NA	NA	no	all	4_4	0.1607155641740844	LEMMAREL
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	1.1202673521223665	0.4697730178672846	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	weight	nav	4_4	0.17542267689737193	LEMMAREL
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	1.582829745643136	0.3544441092351383	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	weight	all	4_4	0.21100452687199317	LEMMAREL
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.8602962141358107	0.7563618823891393	1	FOC	128	355	spoor	NA	group2	bound	204	NA	NA	weight	nav	4_4	0.15934568379533298	LEMMAREL
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.8463704351832274	0.6860208099294969	1	FOC	204	355	spoor	NA	group2	bound	204	NA	NA	weight	all	4_4	0.1617804935837155	LEMMAREL
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	1.139971940000525	0.22700366073293948	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	selection	nav	4_4	0.16552540857315587	LEMMAREL
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	1.5445839997231647	0.11453562159242252	1	5000	5000	355	spoor	NA	group2	bound	204	NA	NA	selection	all	4_4	0.201467821425601	LEMMAREL
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.9540709300957048	0.505874319217621	1	FOC	128	355	spoor	NA	group2	bound	204	NA	NA	selection	nav	4_4	0.14889510003585246	LEMMAREL
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.9520510144478087	0.39823719056869883	1	FOC	204	355	spoor	NA	group2	bound	204	NA	NA	selection	all	4_4	0.1514537760227231	LEMMAREL
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	1.1618345974564341	0.2153481599883915	1	5000	5000	356	spoor	NA	group2	bound	307	NA	NA	no	nav	4_4	0.17855945389081024	LEMMAREL
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	1.6113510705820688	0.017965274612005613	1	5000	5000	356	spoor	NA	group2	bound	307	NA	NA	no	all	4_4	0.19665902783601436	LEMMAREL
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.9925718018576047	0.449484311512958	1	FOC	196	356	spoor	NA	group2	bound	307	NA	NA	no	nav	4_4	0.15962409928221902	LEMMAREL
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	1.0002766896431494	0.3974994817942071	1	FOC	307	356	spoor	NA	group2	bound	307	NA	NA	no	all	4_4	0.16342799355084967	LEMMAREL
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	1.0915700035319007	0.5360210449126043	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	weight	nav	4_4	0.18001732541984364	LEMMAREL
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	1.5291049588903045	0.4282099003970314	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	weight	all	4_4	0.1890766274890588	LEMMAREL
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.8099868284551376	0.7473591916820487	1	FOC	140	355	spoor	NA	group3	bound	247	NA	NA	weight	nav	4_4	0.17040702207974992	LEMMAREL
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.7747073986177301	0.7168179722866573	1	FOC	247	355	spoor	NA	group3	bound	247	NA	NA	weight	all	4_4	0.17706888811586718	LEMMAREL
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	1.1262644536076318	0.26832341477135857	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	selection	nav	4_4	0.1620883048571737	LEMMAREL
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	1.5340969594800256	0.09155314627592165	1	5000	5000	355	spoor	NA	group3	bound	247	NA	NA	selection	all	4_4	0.1748473301289212	LEMMAREL
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.8905012612204136	0.4352594975040622	1	FOC	140	355	spoor	NA	group3	bound	247	NA	NA	selection	nav	4_4	0.15905275719007242	LEMMAREL
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.8541762030480713	0.3613335747925049	1	FOC	247	355	spoor	NA	group3	bound	247	NA	NA	selection	all	4_4	0.16558285187545982	LEMMAREL
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	1.1626132241725655	0.27836418429042653	1	5000	5000	356	spoor	NA	group3	bound	396	NA	NA	no	nav	4_4	0.15772372523183692	LEMMAREL
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	1.6415940035927619	-0.053334180872093	1	5000	5000	356	spoor	NA	group3	bound	396	NA	NA	no	all	4_4	0.17067899081081161	LEMMAREL
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.9371294170862229	0.4283399533166103	1	FOC	224	356	spoor	NA	group3	bound	396	NA	NA	no	nav	4_4	0.16411391076495388	LEMMAREL
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.8951134621436061	0.3645166029122721	1	FOC	396	356	spoor	NA	group3	bound	396	NA	NA	no	all	4_4	0.17691904576725498	LEMMAREL
