_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
haken.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.24570367364710333	-0.3107587413993731	NA	NA	nobound	240	lex	3_3	1	weight	all_5000	5000	4_4	231	haken	0.2869666444609588	BOW	c2	0
haken.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18610225498282837	-0.06318763081047366	NA	NA	nobound	240	lex	3_3	1	weight	nav_FOC	160	4_4	231	haken	0.2937844064255531	BOW	c7	0
haken.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.18782294105662525	-0.07056936183013317	NA	NA	nobound	240	lex	3_3	1	weight	all_FOC	240	4_4	231	haken	0.2876338169420331	BOW	c7	0
haken.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.19698103830811475	-0.14589414102775472	NA	NA	nobound	240	lex	3_3	1	selection	nav_5000	5000	4_4	231	haken	0.26383417545151217	BOW	c7	0
haken.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2246200551577657	-0.2821458187386642	NA	NA	nobound	240	lex	3_3	1	selection	all_5000	5000	4_4	231	haken	0.27884801262369235	BOW	c2	0
haken.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.17476217190951773	-0.05235619452620905	NA	NA	nobound	240	lex	3_3	1	selection	nav_FOC	160	4_4	231	haken	0.2902632226388001	BOW	c7	0
haken.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.17754844037279163	-0.06025964789066262	NA	NA	nobound	240	lex	3_3	1	selection	all_FOC	240	4_4	231	haken	0.2796888125744122	BOW	c7	0
haken.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.22195340916914985	-0.1453342856747532	NA	NA	nobound	302	lex	3_3	1	no	nav_5000	5000	4_4	238	haken	0.25544668782637314	BOW	c7	0
haken.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2445149972564783	-0.25511207756293447	NA	NA	nobound	302	lex	3_3	1	no	all_5000	5000	4_4	238	haken	0.27142140596210024	BOW	c2	0
haken.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.20483914700389072	-0.030394363203092002	NA	NA	nobound	302	lex	3_3	1	no	nav_FOC	211	4_4	238	haken	0.27987768243067235	BOW	c7	0
haken.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2164399498244669	-0.04398158098572319	NA	NA	nobound	302	lex	3_3	1	no	all_FOC	302	4_4	238	haken	0.27150819371317014	BOW	c7	0
haken.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.004708481733068625	-0.15379196527013403	NA	NA	nobound	382	all	3_3	1	weight	nav_5000	5000	4_4	251	haken	0.26223276061322576	BOW	c6	0
haken.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.0332254940761572	-0.21274073837080446	NA	NA	nobound	382	all	3_3	1	weight	all_5000	5000	4_4	251	haken	0.26105009636904325	BOW	c6	0
haken.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05061392016819858	-0.04672102837549823	NA	NA	nobound	382	all	3_3	1	weight	nav_FOC	160	4_4	251	haken	0.25215609664588873	BOW	c6	0
haken.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.048864216565548846	-0.03458294444000406	NA	NA	nobound	382	all	3_3	1	weight	all_FOC	382	4_4	251	haken	0.23819154598929485	BOW	c6	0
haken.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.10098889060266233	-0.1724069017470498	NA	NA	nobound	382	all	3_3	1	selection	nav_5000	5000	4_4	251	haken	0.2661781281402036	BOW	c6	0
haken.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.2598219577890535	-0.27693824224605873	NA	NA	nobound	382	all	3_3	1	selection	all_5000	5000	4_4	251	haken	0.2517656364143653	BOW	c6	0
haken.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.02050704385865573	-0.019070859872672704	NA	NA	nobound	382	all	3_3	1	selection	nav_FOC	160	4_4	251	haken	0.24692979275371527	BOW	c6	0
haken.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.017075500810986653	-0.012443550934610342	NA	NA	nobound	382	all	3_3	1	selection	all_FOC	382	4_4	251	haken	0.23638973277905256	BOW	c6	1
haken.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.13247181154691842	-0.21056755746244527	NA	NA	nobound	486	all	3_3	1	no	nav_5000	5000	4_4	251	haken	0.26600138070314006	BOW	c6	0
haken.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.28494857373885457	-0.23766646628995025	NA	NA	nobound	486	all	3_3	1	no	all_5000	5000	4_4	251	haken	0.24883816835795378	BOW	c5	0
haken.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.01459299298315338	0.062165460250391325	NA	NA	nobound	486	all	3_3	1	no	nav_FOC	211	4_4	251	haken	0.2434449192130305	BOW	c6	0
haken.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.0013282005209764734	0.08572964478724145	NA	NA	nobound	486	all	3_3	1	no	all_FOC	486	4_4	251	haken	0.22434803423979008	BOW	c6	0
haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.5118645737001656	0.02698431982939748	NA	group1	bound	175	NA	NA	1	weight	nav_5000	5000	4_4	222	haken	0.2358004497865678	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.4953287816612318	0.0065054775212699985	NA	group1	bound	175	NA	NA	1	weight	all_5000	5000	4_4	222	haken	0.24930354204053687	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.4878216733041489	0.1410220566344994	NA	group1	bound	175	NA	NA	1	weight	nav_FOC	66	4_4	222	haken	0.2791794133421228	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.3746885878275325	0.17342520136661377	NA	group1	bound	175	NA	NA	1	weight	all_FOC	175	4_4	222	haken	0.26449575084501886	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.5558515817614815	-0.027723994684470486	NA	group1	bound	175	NA	NA	1	selection	nav_5000	5000	4_4	222	haken	0.22271217247551148	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.5939823636346415	-0.04343630814286032	NA	group1	bound	175	NA	NA	1	selection	all_5000	5000	4_4	222	haken	0.22931670744173452	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.4977248298553922	0.04545438028497493	NA	group1	bound	175	NA	NA	1	selection	nav_FOC	66	4_4	222	haken	0.255361587225129	LEMMAREL	c8	1
haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.4224194486849774	0.0840312996039159	NA	group1	bound	175	NA	NA	1	selection	all_FOC	175	4_4	222	haken	0.2433055586758869	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.5461542666064311	-0.022215521908684168	NA	group1	bound	247	NA	NA	1	no	nav_5000	5000	4_4	230	haken	0.22646551421572833	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.586263631437424	-0.03889510001801525	NA	group1	bound	247	NA	NA	1	no	all_5000	5000	4_4	230	haken	0.2313519712983218	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.4759399820372175	0.0857183763717361	NA	group1	bound	247	NA	NA	1	no	nav_FOC	92	4_4	230	haken	0.2684611948370955	LEMMAREL	c8	0
haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.3697427372021537	0.15260812164346443	NA	group1	bound	247	NA	NA	1	no	all_FOC	247	4_4	230	haken	0.2554416615167364	LEMMAREL	c8	0
haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.068104934306741	-0.10590682857176803	NA	group2	bound	266	NA	NA	1	weight	nav_5000	5000	4_4	243	haken	0.2401498581654123	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.143788189097277	-0.17894724889753424	NA	group2	bound	266	NA	NA	1	weight	all_5000	5000	4_4	243	haken	0.2464491593439595	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.03560790154269489	-0.009256775662894325	NA	group2	bound	266	NA	NA	1	weight	nav_FOC	124	4_4	243	haken	0.2439272398301144	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.03935888617175147	-0.03693937828214436	NA	group2	bound	266	NA	NA	1	weight	all_FOC	266	4_4	243	haken	0.2350198981964845	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.16197381914994402	-0.05134892276383623	NA	group2	bound	266	NA	NA	1	selection	nav_5000	5000	4_4	243	haken	0.23522737744216562	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.3601430006077768	-0.12991427895584332	NA	group2	bound	266	NA	NA	1	selection	all_5000	5000	4_4	243	haken	0.22406611765074344	LEMMAREL	c5	0
haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.09018123531309041	0.03919799895186504	NA	group2	bound	266	NA	NA	1	selection	nav_FOC	124	4_4	243	haken	0.23672384609802136	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.08553072446389179	0.02250017626398482	NA	group2	bound	266	NA	NA	1	selection	all_FOC	266	4_4	243	haken	0.23549500461478365	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.15437330684104417	-0.035815470624787196	NA	group2	bound	394	NA	NA	1	no	nav_5000	5000	4_4	246	haken	0.23299876537739592	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.3670999165523121	-0.12373117701827442	NA	group2	bound	394	NA	NA	1	no	all_5000	5000	4_4	246	haken	0.22379529926934044	LEMMAREL	c5	0
haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.0759007148014965	0.04460283541234519	NA	group2	bound	394	NA	NA	1	no	nav_FOC	190	4_4	246	haken	0.24949073603260713	LEMMAREL	c4	0
haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.07068067116982386	0.03809822163504588	NA	group2	bound	394	NA	NA	1	no	all_FOC	394	4_4	246	haken	0.23895585456585364	LEMMAREL	c4	0
haken.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.10497494846386271	-0.12308317807227184	selection2	NA	bound	342	NA	NA	1	weight	nav_5000	5000	4_4	245	haken	0.23720692246927083	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.151679972363516	-0.1640194389674282	selection2	NA	bound	342	NA	NA	1	weight	all_5000	5000	4_4	245	haken	0.2538888784349104	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.04367190230102893	-0.034519463014513155	selection2	NA	bound	342	NA	NA	1	weight	nav_FOC	147	4_4	245	haken	0.24205726091113544	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.03416442290325547	-0.026470022783815085	selection2	NA	bound	342	NA	NA	1	weight	all_FOC	342	4_4	245	haken	0.2264017945545054	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.17596843745561933	-0.05529699242141427	selection2	NA	bound	342	NA	NA	1	selection	nav_5000	5000	4_4	245	haken	0.24809959317326893	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.38864168245373615	-0.11547158041911638	selection2	NA	bound	342	NA	NA	1	selection	all_5000	5000	4_4	245	haken	0.230222037270242	LEMMAPATH	c5	0
haken.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.06539753978217822	0.01350991201110988	selection2	NA	bound	342	NA	NA	1	selection	nav_FOC	147	4_4	245	haken	0.24175070607135737	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.05000529801888335	0.012653986287157996	selection2	NA	bound	342	NA	NA	1	selection	all_FOC	342	4_4	245	haken	0.23139491923080854	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.16116158337651776	-0.03747174467313794	selection2	NA	bound	545	NA	NA	1	no	nav_5000	5000	4_4	247	haken	0.2519400496488303	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.3842300973614386	-0.0983898475665036	selection2	NA	bound	545	NA	NA	1	no	all_5000	5000	4_4	247	haken	0.24558367229663483	LEMMAPATH	c5	0
haken.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.048629806228955116	0.03376553279596336	selection2	NA	bound	545	NA	NA	1	no	nav_FOC	262	4_4	247	haken	0.2493378259082953	LEMMAPATH	c4	0
haken.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.0351128923790634	0.03906777715089141	selection2	NA	bound	545	NA	NA	1	no	all_FOC	545	4_4	247	haken	0.23090732686823703	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.06469099817955858	-0.06292942355440372	selection3	NA	bound	442	NA	NA	1	weight	nav_5000	5000	4_4	247	haken	0.23005351728243872	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.08876798627035765	-0.0957296290288943	selection3	NA	bound	442	NA	NA	1	weight	all_5000	5000	4_4	247	haken	0.24707757141231285	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.012562240451780166	0.026451477531806745	selection3	NA	bound	442	NA	NA	1	weight	nav_FOC	199	4_4	247	haken	0.22389425917186453	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.005453320663998483	0.027074457891802475	selection3	NA	bound	442	NA	NA	1	weight	all_FOC	442	4_4	247	haken	0.2135086846476063	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.13370711153206258	0.006354461945823091	selection3	NA	bound	442	NA	NA	1	selection	nav_5000	5000	4_4	247	haken	0.2462491156037435	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.3338809854249399	-0.02866545065307976	selection3	NA	bound	442	NA	NA	1	selection	all_5000	5000	4_4	247	haken	0.24346408400106676	LEMMAPATH	c5	0
haken.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.031212363932561205	0.05983695540193631	selection3	NA	bound	442	NA	NA	1	selection	nav_FOC	199	4_4	247	haken	0.2218615885800938	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.023930107311564613	0.06216713524615124	selection3	NA	bound	442	NA	NA	1	selection	all_FOC	442	4_4	247	haken	0.21432496220050035	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.108160480476394	0.10988698605270972	selection3	NA	bound	803	NA	NA	1	no	nav_5000	5000	4_4	247	haken	0.2339998967562955	LEMMAPATH	c4	0
haken.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.28788137262079666	0.1882540022409889	selection3	NA	bound	803	NA	NA	1	no	all_5000	5000	4_4	247	haken	0.24905314237211743	LEMMAPATH	c5	0
haken.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.00983116199995054	0.10856672880809398	selection3	NA	bound	803	NA	NA	1	no	nav_FOC	411	4_4	247	haken	0.21877361499076786	LEMMAPATH	c3	0
haken.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.010836299826788631	0.12139217263015058	selection3	NA	bound	803	NA	NA	1	no	all_FOC	803	4_4	247	haken	0.2077378563465681	LEMMAPATH	c3	0
haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	0.06469099817955867	-0.06292942355440237	weight	NA	bound	442	NA	NA	1	weight	nav_5000	5000	4_4	247	haken	0.23005351728243872	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	0.08876798627035946	-0.09572962902889207	weight	NA	bound	442	NA	NA	1	weight	all_5000	5000	4_4	247	haken	0.24707757141231285	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	0.012562240451784952	0.02645147753178958	weight	NA	bound	442	NA	NA	1	weight	nav_FOC	199	4_4	247	haken	0.22389425917186453	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	0.005453320664000687	0.02707445789182293	weight	NA	bound	442	NA	NA	1	weight	all_FOC	442	4_4	247	haken	0.2135086846476063	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.1558026392132145	-0.0466919120860976	weight	NA	bound	442	NA	NA	1	selection	nav_5000	5000	4_4	247	haken	0.24639155378610167	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.35133234694758264	-0.08422823621924606	weight	NA	bound	442	NA	NA	1	selection	all_5000	5000	4_4	247	haken	0.22971943552383825	LEMMAPATH	c5	0
haken.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.051699041775708963	0.019893517898987988	weight	NA	bound	442	NA	NA	1	selection	nav_FOC	199	4_4	247	haken	0.23093247699905192	LEMMAPATH	c4	1
haken.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.04187441799389677	0.0206458010036134	weight	NA	bound	442	NA	NA	1	selection	all_FOC	442	4_4	247	haken	0.22400048145494456	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.13443515679106025	-0.023024556722609186	weight	NA	bound	803	NA	NA	1	no	nav_5000	5000	4_4	247	haken	0.2374200025301709	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.33703031793386135	-0.04650033241790681	weight	NA	bound	803	NA	NA	1	no	all_5000	5000	4_4	247	haken	0.23776443190228538	LEMMAPATH	c5	1
haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.02495213033665125	0.02982165473608024	weight	NA	bound	803	NA	NA	1	no	nav_FOC	411	4_4	247	haken	0.23146813858767437	LEMMAPATH	c4	0
haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.017955147813673748	0.03901082344884525	weight	NA	bound	803	NA	NA	1	no	all_FOC	803	4_4	247	haken	0.21786739897025406	LEMMAPATH	c4	0
