cw	ppmi
britain/n	0.019229434
britten/n	0.21499753
bro/n	0.3042019
broad/j	1.7044567
broad/n	1.0800786
broadness/n	3.2067218
broadsheet/n	0.037036203
broadside/n	0.3877267
broadstone/n	2.3480601
broadwater/n	3.2067218
brocas/n	3.653009
brocklesby/n	2.92909
broderick/n	1.03197
brogue/n	0.4986716
broken-down/j	2.298463
broken-up/j	3.3810751
broker/v	0.2643903
brokerage/n	0.24558096
bromley/n	1.1750709
brompton/n	3.0837
bront/n	1.1838506
bronx/n	0.059127163
brookes/n	0.7836905
brooklyn/n	0.6959618
broomfield/n	1.6893991
broomhill/n	3.5923843
brothel/n	0.1862969
brother/n	0.033619218
brotherly/j	1.8577832
brothers-in-law/n	2.8146796
broughton/n	0.7020125
broun/n	2.6760936
browning/n	0.21499753
brownsville/n	3.4051728
bruges/n	1.0457003
brunelleschi/n	2.4553058
brunstad/n	6.4255977
brunswick/n	1.1655015
brutally/r	0.33146366
bryn/n	0.8402234
bsendorfer/n	4.633838
bst/r	0.41237158
buchanan/n	1.1798902
bucharest/n	0.27712932
buckhurst/n	3.4298654
bucking/j	3.2901034
buckinghamshire/n	0.4933524
buckland/n	1.1423938
buckley/n	0.31783262
bucks/n	0.46201828
buda/n	2.9412854
budapest/n	0.37881663
buddhism/n	0.09944814
buddhist/j	0.7151706
budweis/n	4.228373
buen/f	1.3257312
buffoon/n	0.18922801
bugger/v	0.7580182
build/v	1.5320506
builder/n	0.90261406
building/n	1.7622106
built-up/j	0.6954978
buit/n	2.8420787
bulbeck/n	3.7175474
buldings/n	4.346156
bulgarian/j	0.32192108
bulldoze/v	0.47495505
bulletin/n	0.94866925
bullfight/v	1.6381059
bulwark/n	1.6298071
bunch/v	1.3257312
bungay/n	3.2757146
bungee/n	0.5367197
bungling/j	1.6381059
bunkum/n	1.5056167
bunnymen/n	1.8717207
bunt/n	2.8702495
bur/f	2.604229
burbage/n	1.8104771
bureaucracy/n	0.17396902
bureaucrat/n	0.3354196
bures/n	2.7367182
burford/n	3.4051728
burgas/n	4.228373
burgh/n	1.3287846
burgon/n	3.3810751
burgos/n	0.74201787
burgundy/n	0.4986716
burial-ground/n	4.4796877
burial/n	2.3657022
buried/j	0.253897
buring/v	3.8606482
burk/n	2.2359428
burka/n	0.72515404
burley/n	0.6762046
burlingame/n	3.2475438
burmese/n	1.3951597
burn/v	1.4513402
burned/j	0.7118648
burnet/n	2.298463
burnham/n	0.030336011
burning/j	1.045086
burning/n	3.8866236
burnt-down/j	5.7324505
burren/n	0.34680924
burrow/v	0.52844375
burrows/n	0.5040192
burslem/n	2.1081095
burt/n	0.6890253
burundi/n	3.143747
burwood/n	4.1230125
bury/n	0.44671184
bury/v	1.8752911
burying/j	4.228373
bus/v	1.3778807
bushel/n	0.5367197
bushmills/n	0.7218151
busily/r	1.4557843
businesslike/j	0.6635462
businesspeople/n	1.283934
businesswoman/n	0.6635462
busk/v	0.85344356
busker/n	1.2927446
buss/v	0.85344356
bustling/j	0.9805859
busyness/n	1.194489
but/r	0.2670057
butch/j	1.2781031
bute/n	0.5478618
butler/n	0.6541565
buttonhole/v	3.5352259
buttress/n	1.3566934
buttress/v	0.9831799
by-and-large/v	3.8606482
by/i	0.30152905
bygone/j	0.020369152
bynum/n	2.0948644
byo/n	2.57545
bypassed/j	2.641408
byrnes/n	1.2052418
byron/n	0.85154426
bystander/n	0.32640037
bywaters/n	3.2901034
byway/n	1.0928788
byzantine-era/j	5.3269854
byzantine/j	3.4704506
byzantine/n	2.3065605
byzantinum/n	6.4255977
byzantium/n	1.4385722
c.c/n	2.6643975
c.o.i/n	6.4255977
c.o.r.e/n	5.0393033
c/n	0.22260213
c/o/i	1.2106619
c/z	0.2363965
c15/f	4.346156
c16/f	3.7175474
c21/f	3.0244002
c24/f	1.8104771
ca/n	0.11895742
cabal/j	3.2901034
cabalistic/j	3.5923843
cabbage/n	0.0782084
cabbie/n	1.2161114
cabby/n	1.3566934
cable/v	0.66669583
cabra/n	1.1891557
cackle/v	1.2438141
cadaques/n	4.8161597
cadence/n	0.025340164
cadillac/n	1.4947273
cadiz/n	0.7731084
caen/n	1.1577394
caernarfon/n	1.5504003
caerphilly/n	1.1629074
caesar/n	0.29818273
caesaria/n	5.0393033
cafe/n	0.35627222
cafeteria/n	0.9767074
cage/v	1.3504238
cahir/n	1.0184258
caiaphas/n	2.6760936
cairns/n	0.13959952
cairo/n	0.3512373
caistor/n	3.7175474
calary/j	6.4255977
caldbeck/n	3.4298654
caldwell/n	0.27499485
caledonia/n	1.4083178
caledonian/j	0.5013418
calendar/n	0.9502075
calender/n	1.2665423
california/n	0.15495294
californian/j	0.8981546
caliphate/n	0.18922801
calixtus/n	4.633838
call/v	0.38329268
callan/n	0.57915884
callanish/n	3.167501
calle/n	0.45689005
callie/n	1.9947808
calling/n	1.7055243
callum/n	0.24558096
calvary/n	2.7979288
calvin/n	1.2802857
calvinism/n	3.0177557
calvinist/j	3.6452267
calvinist/n	2.591536
calvinistic/j	3.810638
calvino/n	1.6215765
camberwell/n	2.2299006
cambium/n	3.940691
cambodian/j	0.46976024
cambourne/n	4.633838
cambrensis/n	2.1081095
camden/n	0.29165742
camelford/n	4.0277023
cameroun/n	4.346156
camillo/n	3.5923843
camillus/n	3.4811587
camouflage/n	1.7004247
camouflage/v	1.704127
campagna/n	4.346156
campaign/v	0.03607628
campaigner/n	0.029223666
campanile/n	3.1114116
campden/n	2.5969563
camper/n	0.7009238
camperdown/n	4.7208495
camping/n	0.15492429
campo/n	0.33882287
campolo/n	4.1230125
canada/n	0.79607695
canadian/j	0.06349832
canaletto/n	3.0583017
canard/n	0.9831799
canarian/j	1.9038091
canberra/n	2.0249946
candelabra/n	2.7880116
candidacy/n	0.043781593
candidly/r	0.5040192
candle/n	1.8365135
candlelight/n	0.4986716
candlelit/j	2.3523064
candlemas/n	3.0583017
canice/n	3.6375048
canin/n	3.2901034
canister/n	2.151249
canley/n	3.940691
cannister/n	3.4298654
cannon/n	0.58350354
canon/n	2.4816139
canongate/n	2.9190397
canonical/j	1.0699552
canonically/r	2.8702495
canonicity/n	2.2824628
canonise/v	3.2580152
canonist/n	3.940691
canonization/n	2.400246
canonize/v	3.4382336
canons/n	3.701018
canopy/n	0.20999001
cantankerous/j	1.435165
cantata/n	2.4366136
canterbury/n	3.1314716
canticle/n	2.3825464
cantonese/n	1.3257312
cantor/n	1.0006475
cantrell/n	2.8702495
canty/n	2.4182644
canvas/v	0.76263714
canvass/v	1.4283854
capacious/j	1.6634237
capitalise/v	0.15713283
capitol/n	0.2230621
capitoline/n	2.8146796
capitulate/v	0.9021387
cappa/n	2.3825464
cappadocia/n	2.0948644
cappella/n	1.4627529
captivity/n	0.9243394
capuchin/n	3.2901034
caput/n	3.2901034
car-park/n	1.5853553
carabinieri/n	2.6643975
carapace/n	1.5504003
caravaggio/n	2.3480601
caravan/n	0.07401406
carcassonne/n	1.5657852
card-carrying/j	1.8508866
cardan/n	2.006757
cardiff/n	0.50536054
cardigan/n	0.9508091
cardinal-designate/j	5.0393033
cardinal/j	1.2052418
cardinal/n	2.6842058
cardinalate/n	3.7865403
careerism/n	2.618935
careerist/n	0.84964854
caress/v	0.27926835
caretaker/n	0.77223164
carey/n	0.7580182
cari/j	4.5537953
caribbean/j	0.27865672
caricature/n	0.43330008
caricature/v	0.7151706
carillon/n	4.174306
carita/n	2.493772
carlisle/n	0.66511977
carlo/n	0.17048757
carload/n	2.8702495
carlow/n	0.13866885
carmarthen/n	2.1629176
carmel/n	1.9321574
carmelite/j	3.0756936
carmelite/n	2.9443576
carmen/n	0.35140166
carmine/j	2.5543966
carmo/n	4.5537953
carnality/n	2.9916103
carnation/n	1.5056167
carney/n	1.0864582
carnie/n	3.940691
carol/n	1.0914305
carolina/n	0.94849056
carolingian/j	3.1297607
caron/n	1.5657852
carp/n	0.0958767
carpeted/j	2.3825464
carran/n	4.1230125
carraro/n	6.4255977
carriage/n	0.027002675
carribean/n	2.1842709
carrickfergus/n	1.0928788
carrickmacross/n	2.0311484
carried/j	1.9369613
carriere/n	3.0244002
carrig/n	3.7175474
carrin/n	3.3810751
cart/v	0.09409576
carta/n	0.027002675
carte/r	2.5036242
carton/n	0.36530688
cartoon/n	0.07035838
cartoon/v	3.2475438
cartuja/n	4.4796877
cartulary/n	4.92152
carty/n	1.1733242
carve/v	0.41727594
carved/j	0.86363477
carving/n	1.8415582
cary/n	0.40944046
casablanca/n	0.3853429
cash-flow/n	1.3076038
cashel/n	2.3087802
casket/n	2.9190397
cason/n	4.8161597
casper/n	0.86491597
cassock/n	1.9712503
castelo/n	3.2475438
castigate/v	0.7118648
castigation/n	2.3147237
castle/n	1.567275
castlegar/n	4.633838
castleton/n	2.493772
castletown/n	2.8079457
castrate/v	0.92842937
castrati/n	3.2067218
castration/n	0.88042015
castro/n	0.63624924
casuist/n	4.1230125
catacomb/n	1.8304777
catalina/n	2.1420112
cataloguer/n	2.641408
catapult/n	1.1820885
catchin/n	4.0277023
catechesis/n	2.7181418
catechetical/j	3.1297607
catechetically/r	6.4255977
catechism/n	5.1275196
catechize/v	4.633838
catechumen/n	3.7514489
catechumenate/n	4.8161597
catechumenate/v	5.7324505
categorically/r	0.62046266
caterina/n	3.5078268
catesby/n	1.8304777
catfish/n	1.0977215
catford/n	1.7434664
cath/n	0.21700758
cathar/n	3.0291736
catharine/n	1.605316
cathechism/n	5.509307
cathedra/r	2.6643975
cathedral-like/j	3.3345551
cathedral/n	3.8510048
catherine/n	1.5253726
catherines/n	4.593016
catholic-orthodox/j	6.4255977
catholic/j	5.2374015
catholic/n	3.2656283
catholica/n	5.0393033
catholicism/n	2.706674
catholicity/n	4.9092503
catholick/n	4.5537953
catholicos/n	5.7324505
catskill/n	2.7367182
catton/n	2.92909
caucasian/j	0.83461064
causeway/n	0.8813972
caution/v	0.48148677
cautionary/j	0.7997767
cavalcade/n	1.1785735
cavalier/n	0.06775534
cavan/n	0.63156825
cavanaugh/n	2.5135746
cave/n	0.5109573
cavell/n	2.8420787
cavernous/j	0.5202358
caversham/n	4.210024
cavort/v	1.272306
cavour/n	3.1297607
cawthorne/n	2.7880116
cbd/n	0.43413305
cbf/n	3.1484528
cbh/n	3.3810751
ccb/n	2.8146796
ccc/n	2.0753198
cci/m	1.7621585
ccia/n	4.8161597
ccl/m	3.3498225
ccm/n	2.4366136
ccms/n	3.2901034
ccn/n	4.0277023
ccsu/n	5.3269854
cd/lp/n	5.7324505
cda/n	1.435165
cdf/n	2.230905
cdl/m	3.093393
ce/n	0.27020887
ce/v	1.8406302
cease/v	0.9289834
ceaselessly/r	1.5427957
cecil/n	0.5610199
cecila/n	5.7324505
cecile/n	2.1351383
cecilia/n	1.1681023
ceferino/n	4.4106946
ceilidh/n	0.9918756
ceiling/n	0.6556332
celam/n	4.228373
celebrant/n	2.260484
celebrate/v	1.3005005
celebrated/j	0.77818954
celebration/n	1.0757409
celebratory/j	0.8027842
celebrity-like/j	5.3269854
celeste/n	1.1838506
celestial/j	0.11567933
celibacy/n	3.3310647
celibate/j	1.6923274
celibate/n	4.174306
cellar/n	0.2696785
cellphone/v	2.4366136
celtic/j	1.6253786
cement/v	0.22053492
cemetery/n	2.6252294
cemetry/n	4.633838
cenchreae/n	5.4447684
cenotaph/n	1.8457452
censor/n	1.1750709
censure/n	0.4775626
censure/v	1.5972838
census/n	0.8385118
centenary/n	0.6487196
center/n	0.29050303
center/v	1.0608413
centra/n	1.6893991
central-casting/j	6.4255977
central/j	0.12412815
centralise/v	0.57915884
centralised/j	1.1606894
centralism/n	1.5972838
centrality/n	2.1390598
centralize/v	1.2665423
centralized/j	1.7812067
centrally/r	0.47599727
centreville/n	6.4255977
centric/j	0.4933524
centrifugal/j	1.8769978
centuries-long/j	2.9916103
centuries-old/j	2.3438318
century-old/j	2.1215324
century/n	1.540965
cenury/n	4.4796877
cephas/n	2.7367182
ceramics/n	0.42171055
ceremonial/n	1.0503192
ceremony/n	1.9963974
cerney/n	5.509307
certify/v	0.06386345
cess/n	2.0948644
cetera/r	2.0688887
cf/v	0.053985763
chaadaev/n	3.1484528
chabanel/n	5.7324505
chad/n	1.5599881
chadwick/n	0.57915884
chaff/n	0.45945087
chair/v	0.18226324
chairman/n	0.032504134
chairmanship/n	1.0296999
chairwoman/n	1.9482608
chalcedon/n	4.058474
chalcedonian/j	4.3887157
chaldean/j	5.395978
chaldean/n	3.8606482
chalfont/n	3.2067218
chalice/n	1.8858552
challenge/n	0.08600612
challenge/v	0.45133495
challoner/n	3.2475438
chamonix/n	0.8458678
champion/v	0.07715816
champs/n	0.06256951
chamula/j	6.4255977
chancel/n	4.3625946
chancellorship/n	2.8146796
chandelier/n	0.85154426
chandler/n	0.48542637
chandos/n	2.2359428
chanel/v	0.9162093
changer/n	0.7031024
changing/j	0.4296787
channel/v	0.0098462
chant/n	0.28485137
chanting/n	0.61146706
chapel/n	3.5307658
chaplain/n	2.386942
chaplaincy/n	1.1785735
chapman/n	0.22003026
char/v	1.0184258
characteristically/r	0.1602964
chardin/n	2.0948644
chardonnet/n	6.0201325
charge/i	0.65510505
chargeable/j	0.36764333
charged/j	0.14707619
charing/n	1.0503192
charism/n	2.9170418
charisma/n	0.487402
charismatic/j	1.5491958
charismatics/n	3.7175474
charitable/j	1.3136098
charitably/r	1.5504003
charity/n	0.8467283
charlemagne/n	1.8071822
charlene/n	3.2156503
charles/n	0.14370477
charleston/n	0.32977304
charlestown/n	2.356571
charleville/n	1.7957348
charlotte/n	3.027229
charlton/n	0.33428773
charming/j	0.61614215
charmley/n	3.7175474
charter/n	0.057601027
charterhouse/n	1.7070987
charteris/n	2.0561497
chartist/j	1.8104771
chartres/n	1.7668867
chasm/n	0.51480097
chaste/j	0.745425
chastise/v	0.253897
chastity/n	0.87263805
chasuble/n	3.1114116
chateau/n	1.19022
chatsworth/n	1.4557843
chattanooga/n	2.006757
chatter/v	0.3031048
chattering/j	1.8577832
chattering/n	2.0688887
chatting/n	1.2781031
chatwin/n	4.0742226
chaucerian/j	3.2901034
chauffeur-driven/n	5.0393033
cheadle/n	1.5277578
cheam/n	2.9916103
cheapside/n	2.8846383
cheated/j	0.6635462
checkerboard/n	1.8406302
chelmsford/n	1.1373305
chemin/n	1.914738
cheney/n	0.3641407
cherie/n	0.57339513
cherish/v	0.88913864
cherrywood/n	3.2475438
cherwell/n	1.9947808
chesham/n	2.1351383
cheshire/n	0.47651878
chesney/n	1.2382118
chester/n	0.9605559
chesterton/n	1.9119946
chesty/j	2.5135746
chet/n	2.6721797
chez/i	0.745425
chianti/n	1.2438141
chiara/n	1.4283854
chicago/n	0.29143426
chichester/n	1.9515128
chicken/v	0.3877267
chide/v	1.2927446
chiefly/r	0.63563746
chiefs/n	1.6634237
chiesa/n	4.371474
chihuahua/n	0.81979555
child-protection/j	3.5633967
childers/n	1.0503192
chilham/n	5.7324505
chill/n	0.18337435
chill/v	0.15224902
chime/n	2.3651545
chime/v	2.0237684
chiming/n	3.4298654
chimney/n	0.54339004
chippenham/n	2.5337772
chippy/n	0.9041367
chiro/n	4.633838
chisel/v	0.9162093
chislehurst/n	2.3825464
chiswick/n	1.8474561
chitchat/n	1.2781031
chittister/n	4.4796877
chiu/n	2.8702495
chivalry/n	0.39973164
choir/n	3.3227031
choirboy/n	2.1081095
choirmaster/n	3.3345551
chokehold/n	3.167501
choosing/n	0.70659816
choosy/j	1.388645
chora/n	4.228373
choral/j	2.1166306
chorister/n	3.394774
chrism/n	2.1351383
chrismated/v	6.4255977
chrismation/n	4.346156
christ-centered/j	4.4796877
christ/n	3.7381222
christain/j	4.058474
christchurch/n	1.7973622
christe/n	3.7175474
christen/v	3.2211106
christendom/n	3.0002499
christening/n	3.0363765
christi/n	3.1044428
christian/j	3.2072556
christian/n	2.3450382
christianity/n	1.9845014
christianized/j	2.7880116
christianized/v	5.0393033
christiansborg/n	3.8606482
christin/n	4.8161597
christina/n	0.9617658
christmas/n	0.37827003
christological/j	2.1771023
christology/n	2.3396213
christoph/n	0.6698554
christos/n	1.3821725
christy/n	0.22508843
chromolithograph/n	5.0393033
chronicler/n	0.3618124
chronological/j	0.13588203
chronologically/r	0.6479453
chrysostom/n	2.356571
chrysostomos/n	5.0393033
chteau/n	0.0007285861
chubb/n	1.5580631
chuch/n	3.2475438
church-affiliated/j	5.0393033
church-based/j	4.2855315
church-going/j	2.0561497
church-going/n	3.093393
church-internal/j	6.4255977
church-linked/j	6.4255977
church-owned/j	4.4796877
church-related/j	5.509307
church-state/j	2.8992372
church-state/n	4.174306
church-time/n	6.4255977
church-yard/n	3.653009
church/n	3.1928458
churchgoer/n	3.8735516
churchgoers/v	5.865982
churchgoing/v	3.5923843
churchman/n	2.4616148
churchmanship/n	4.174306
churchtown/n	3.7175474
churchwarden/n	3.2901034
churchwill/n	6.4255977
churchy/j	3.0244002
churchyard/n	3.4614396
chute/n	0.76263714
ciara/n	0.3865341
ciarn/n	1.7160674
cicero/n	0.64177245
cidade/n	2.8146796
cilicia/n	2.220905
cill/n	4.068288
cille/n	1.5814105
cincinnati/n	0.253897
cine/n	2.1914911
cineaste/n	3.167501
circa/r	1.1350884
circassians/n	4.228373
circle/n	0.16812652
circle/v	0.51697135
circular/j	0.2166723
circular/n	1.0775381
circumference/n	0.5995975
circumscribe/v	0.8124695
circumspect/j	0.73862225
circumvent/v	0.19906095
cirencester/n	1.388645
cisneros/n	3.3345551
cistercian/j	3.1730108
cistern/n	0.76263714
cite/v	0.3508429
citicorp/n	3.7514489
citizenry/n	1.2742347
citizenship/n	0.052789897
citt/n	2.57545
city/n	0.16860852
civic/j	1.5565258
civil/j	0.88126445
civility/n	0.3208044
civilization/n	0.29027325
civilize/v	2.1771023
civilizing/j	2.400246
civilly/j	5.0393033
civilly/r	1.9829464
ciw/n	4.4796877
clachan/n	3.8606482
clad/v	0.08700353
claddagh/n	0.9660121
claim/v	0.22833472
clair/n	0.47495505
clairvoyant/j	1.7812067
clamor/v	1.2438141
clamour/v	0.3053002
clamp/v	0.6742956
clampdown/n	0.8271757
clandestine/j	1.0229203
clang/v	2.290431
clanged/v	5.3269854
clanging/n	3.2475438
clapboard/n	2.7367182
clapham/n	1.0259278
clapper/n	2.000751
clapton/n	1.4397105
clare/n	0.12796225
clarence/n	0.23221315
clarendon/n	2.3147237
clarify/v	0.31883678
clarinet/n	0.108432926
clasp/v	0.059127163
classically-trained/j	3.7865403
classically/r	0.7997767
classicism/n	2.081792
claudio/n	0.018717624
claustral/j	6.4255977
claustrophobic/j	1.1306192
claver/n	3.7865403
clbre/n	3.5352259
clds/n	5.0393033
cleanse/v	0.6515638
cleary/n	0.39731908
cleave/v	1.03197
cleeve/n	3.3010325
cleft/n	1.654913
clem/n	0.8843341
clemency/n	1.6215765
clement/n	2.8200998
clemente/n	4.00206
clements/n	0.85344356
clent/j	4.8161597
cleo/n	1.3257312
clergy/n	3.5179975
clergyman/n	3.454587
cleric/n	2.471257
clerical/j	2.525792
clericalism/n	3.9832506
clerk/n	1.0731077
clerkenwell/n	1.9712503
clifden/n	2.2359428
cliffe/n	2.298463
clifford/n	0.3703761
clifton/n	1.9257879
climatology/n	3.2685971
climbe/v	5.7324505
cling/v	0.42937168
clock/n	0.44942176
clogher/n	2.3424263
cloister/n	3.3589137
cloistered/j	1.9947808
clomps/n	6.4255977
clonakilty/n	1.8508866
clonmacnoise/n	2.6760936
clonmel/n	0.6025517
clontarf/n	1.9257879
clooney/n	0.9294545
clopton/n	3.2901034
close-knit/j	0.7557167
close-range/n	3.2475438
close/n	0.4560379
close/v	0.5848741
closed/j	0.091225535
closely/r	0.2895202
closeness/n	0.9111613
closet/n	0.53810567
closing/n	0.32939774
closure/n	0.047325782
clothier/n	2.298463
clout/n	0.21399403
clover/n	0.11932232
cloyne/n	2.9208596
cluny/n	3.2337503
cluster/v	0.7970776
clyde/n	0.25912988
cm6/f	6.4255977
cms/n	0.22171347
cnoc/n	3.093393
cns/n	1.6298071
cnt/n	1.7812067
co-author/n	0.20500743
co-cathedral/n	4.633838
co-chair/n	1.5352485
co-chair/v	1.6982098
co-conspirator/n	1.2551136
co-essential/j	5.7324505
co-host/n	0.48017702
co-leader/n	2.3825464
co-minister/n	6.4255977
co-opt/v	1.1825287
co-own/v	2.043571
co-pastor/n	6.3302875
co-promoted/v	5.7324505
co-religionists/n	3.8606482
co-responsibility/n	5.161906
co-responsible/j	4.6909966
co-write/v	0.3829648
co/n	1.3970803
coachman/n	1.6215765
coad/n	3.1297607
coadjutor/n	3.0244002
coalesce/v	0.28356022
coalescence/n	2.7620358
coates/n	1.5769212
coates/v	5.7324505
coats/n	1.7434664
cobble/v	0.2965474
cobbled/j	1.668565
cobblestone/n	1.6012919
cock/n	0.31690574
cockerel/n	1.1733242
cockney/n	0.18337435
cocky/j	0.6890253
codify/v	0.15460917
codrington/n	3.2067218
coe/n	0.6906395
coeducational/j	1.8823029
coeli/n	3.653009
coerce/v	0.44755608
coercively/r	3.0583017
coeur/f	3.167501
coexist/v	0.95669395
coexistence/n	0.11932232
cof/n	1.7716372
cofe/n	4.243052
coffer/n	1.6990951
coffin/n	1.7404946
cogent/j	0.28571305
cohabitation/n	0.4986716
cohalan/n	4.228373
coherence/n	0.042090975
coherently/r	0.8234788
cohesiveness/n	1.3136098
coi/n	2.7880116
coinage/n	0.71351635
coincide/v	0.06818871
coincidence/n	0.004992119
coincidental/j	0.20899151
col/n	0.710216
colby/n	2.1489315
colchester/n	1.1590289
coldly/r	0.63563746
colegio/n	4.0277023
coleraine/n	1.4017171
coleridge/n	0.6144566
coley/n	1.6720074
colgan/n	1.4283854
coliseum/n	0.81979555
coll/n	1.1222928
collaboratively/r	0.2271189
collaborator/n	0.7195954
collapse/v	0.4086647
collapsing/j	1.272306
collation/n	1.2956989
collect/n	2.2512105
collection/n	0.17564592
collectivity/n	1.7070987
college/n	0.47312677
collegial/j	3.4399157
collegiality/n	3.5116954
collegiate/j	4.6261163
collen/n	3.4811587
collie/n	1.2025428
colline/n	4.8161597
collinson/n	1.435165
collon/n	4.346156
colloquial/j	0.5450646
collude/v	1.8117155
collusion/n	0.14146344
colman/n	2.6301084
colonial-era/j	3.1297607
colonial/j	0.4131057
colonialism/n	0.044627976
colonise/v	0.08523831
colonius/n	6.4255977
colorado/n	0.68163335
colorful/j	0.75686675
colossal/j	0.5360274
colosseum/n	1.1891557
colossians/n	3.0446029
colpe/n	5.0393033
colquitt/n	3.940691
coltman/n	3.167501
colton/n	2.2435474
colum/n	1.3725415
columba/n	3.5078268
columban/n	3.822908
columbanus/n	2.57545
columbian/j	1.4627529
columbkille/n	4.633838
columbus/n	1.1123916
com-panies/n	5.0393033
com/n	0.045475073
combe/n	1.1577394
comber/n	2.220905
combined/j	0.07195247
comer/n	0.10482932
comerford/n	3.9249425
comforting/j	0.21449564
comically/r	0.5619664
coming/n	0.19866577
comingle/v	5.7324505
command/v	0.01796783
commandeer/v	1.8894203
commandment/n	0.6541565
commemorate/v	1.3482203
commemoration/n	0.4560379
commence/v	0.6009094
commend/v	1.3284024
commending/n	6.4255977
commensurate/j	0.18727298
commercial/n	0.66249853
commercialization/n	1.3016336
commission/n	0.16770793
commission/v	0.59065396
commissioner/n	1.3781395
commit/v	0.50323415
commitee/n	1.7434664
commitment/n	0.30270943
committal/n	0.7801507
committed/j	0.8332124
committee/n	0.2585683
common/i	1.0429391
commonality/n	0.1602964
commonly/r	0.12548804
commuity/n	5.5782995
communally/r	1.7070987
commune/n	0.23017234
communi/n	5.3269854
communicant/j	4.228373
communicant/n	3.5777855
communio/n	3.913292
communion/n	3.8777564
communism/n	0.506435
communitarian/j	1.498344
community-based/j	0.027002675
community/n	1.3196284
commuting/n	0.19118689
compa/n	3.1297607
compaa/n	4.346156
companionship/n	0.42047673
comparatively/r	0.69735485
compassion/n	0.70984995
compel/v	0.5018433
compellingly/r	1.5657852
compendium/n	1.4911237
compensation/n	0.39232695
competence/n	0.056981698
compilation/n	0.1861018
compile/v	0.06744029
complacent/j	0.19840239
complementary/j	0.56970733
completed/j	0.14146344
complex/n	0.24248017
complicit/n	1.7319587
complicit/v	0.42418274
complicity/n	1.8094875
compline/n	2.8146796
compose/v	0.4338831
compostela/n	1.8682181
compounding/j	2.20609
comprehensibility/n	2.618935
comprise/v	0.6200473
compromise/n	0.38106635
compromise/v	0.09959722
compromised/j	1.6381059
compromiser/n	3.4298654
compromising/j	1.8406302
compton/n	1.708886
computability/n	3.413336
computable/j	1.7070987
computerization/n	4.1230125
comune/n	3.1297607
comunication/n	3.5923843
comyn/n	3.3232555
con-centrated/v	6.4255977
conal/n	1.6893991
conceal/v	0.85521954
concepcion/n	2.9916103
conception/n	1.3338945
concern/n	0.16091697
concern/v	0.106899805
concerned/j	0.14035475
concerning/i	0.7978843
concert/n	1.2350653
conciliar/n	4.9934936
conciliatory/j	0.62347925
concilium/n	4.250846
conclave/n	2.6999042
concluding/j	0.5000058
conclusively/r	0.62046266
concord/n	2.3755534
concordat/n	2.4743538
concordia/n	0.2686186
concretely/r	3.0446029
concurrence/n	1.2665423
concurrently/r	0.07122757
concussion/n	0.028667955
condemn/v	1.4832093
condemnation/n	1.6043085
condemned/j	2.043571
conditional/n	0.87846893
condoleeza/n	3.2901034
condolence/n	0.17562237
condom/n	0.7828044
condominium/n	1.3566934
condone/v	1.192886
conduct/v	0.48724988
condusive/j	3.5352259
coney/n	2.400246
confederacy/n	0.3031048
confer/v	0.24869138
conference/n	0.06263757
confess/v	0.6383935
confessing/j	5.5606003
confession/n	2.0064893
confessional/j	3.5923843
confessional/n	2.7501411
confessionally/r	4.346156
confessor/n	1.1998509
confidant/n	0.69874984
confine/n	0.5450646
confine/v	0.45689005
confirmands/n	5.7324505
confirmation/n	1.235046
confiscate/v	1.911812
confiscated/j	2.220905
confiscation/n	1.2142916
conflate/v	0.78724295
conflict/n	0.31118974
confluence/n	0.451788
conform/v	1.605038
conformist/n	0.8421013
confraternity/n	2.9598618
confront/v	0.3462887
confrontation/n	0.1970866
confucius/n	0.62046266
confuse/v	0.26796696
cong/n	1.701164
congar/v	6.202454
congleton/n	2.97561
congo/n	0.98989266
congolese/j	0.37115827
congre-gation/n	6.4255977
congregant/n	4.360142
congregation/n	3.4079957
congregational/j	4.6743293
congregationalist/j	4.633838
congregationalist/n	4.3153844
congress/n	0.18104243
conjoin/v	0.94080067
conley/n	0.8161258
conman/n	1.4283854
conn/n	0.40215
connecticut/n	0.55912954
connecting/j	0.105429016
connection/i	0.2960029
connection/n	0.08665603
connell/n	1.996483
connexion/n	0.39131308
connie/n	0.52844375
connor/n	1.1341218
conquering/j	0.26650223
conquistador/n	1.272306
conscience/n	0.7668492
conscientious/j	0.54041994
consciously/r	0.5611551
conscription/n	0.5864105
consecrate/v	3.822908
consecrated/j	2.85255
consecration/n	3.436135
consensus/n	0.0022424273
conservation/j	0.51074415
conservatism/n	0.4834546
conservative/j	0.8962201
conservative/liberal/j	3.4811587
conservative/n	0.26650223
conservatoire/n	1.1998509
conserve/v	0.3058498
considered/j	0.108432926
consist/v	0.1776622
consistently/r	0.13458417
consistory/j	3.8353305
consitutional/j	3.5923843
consolation/n	0.43613505
consolidate/v	0.15612261
consonant/j	2.2159421
consort/n	0.21700758
conspicuously/r	0.97886026
conspiratorial/j	0.7836905
conspire/n	2.7120256
conspire/v	0.84523904
constance/n	0.75227433
constans/n	3.653009
constantine/n	2.4366136
constantinian/j	4.8161597
constantinople/n	2.7031956
constanze/n	4.0277023
constitucin/n	5.3269854
constituent/j	1.8006248
constituent/n	0.47046703
constitute/v	0.42834628
constituted/j	0.6858047
constitution/n	1.023301
constitutional/j	0.29997686
constitutionally/r	0.8707019
constitutive/j	1.8457452
construct/v	0.7359455
