_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
goedkoop.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.13133749661491312	-0.12530601280434872	NA	NA	BOW	bound	401	all	3_3	1	weight	FOC	248	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.11640784032906745	-0.12893913429022189	NA	NA	BOW	bound	401	all	3_3	1	weight	FOC	401	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.3020457355224778	-0.1280575896748378	NA	NA	BOW	bound	401	all	3_3	1	selection	5000	5000	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.08205935246463958	-0.37785178689306964	NA	NA	BOW	bound	401	all	3_3	1	selection	5000	5000	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15817478129207174	-0.07471862501157188	NA	NA	BOW	bound	401	all	3_3	1	selection	FOC	248	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.15655224808350185	-0.0854795517401866	NA	NA	BOW	bound	401	all	3_3	1	selection	FOC	401	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.36025365776522755	-0.05629721306969658	NA	NA	BOW	bound	575	all	3_3	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.15685397849070404	-0.405577635627782	NA	NA	BOW	bound	575	all	3_3	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.17838174984904206	-0.027715459199678737	NA	NA	BOW	bound	575	all	3_3	1	no	FOC	340	nav	4_4	303	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.18496797744814186	-0.03899151499740315	NA	NA	BOW	bound	575	all	3_3	1	no	FOC	575	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.007500642561465536	0.18824869937034927	NA	NA	BOW	nobound	697	lex	10_10	1	weight	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.3570049193512853	-0.013914866287098478	NA	NA	BOW	nobound	697	lex	10_10	1	weight	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.04675289290092126	0.22849432925395205	NA	NA	BOW	nobound	697	lex	10_10	1	weight	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.050800567596971546	0.20578036843464848	NA	NA	BOW	nobound	697	lex	10_10	1	weight	FOC	697	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.12555466385799469	0.25995524073769366	NA	NA	BOW	nobound	697	lex	10_10	1	selection	5000	5000	nav	4_4	303	goedkoop
