cw	ppmi
luchtvochtigheid/noun	0.09648702
lucide/adj	0.13358735
lucifer/noun	0.8465064
lucratief/adj	0.27207774
ludiek/adj	0.057301875
luguber/adj	1.0946323
lui/adj	0.5927984
luid/adj	0.09296617
luidruchtig/adj	0.31373417
luidspreker/noun	0.3670779
luier/verb	0.72610986
luifel/noun	0.6478146
luipaard/noun	1.8837043
luister/adj	0.37219572
luister/verb	0.008490214
luitenant/noun	0.84258366
lukraak/adj	0.12760107
lul/noun	0.30742586
lullig/adj	0.010160541
lurven/noun	0.05551139
lus/noun	0.46208322
lust/noun	0.18838859
lust/verb	0.3253286
lusteloos/adj	0.653427
lustig/adj	0.27727327
luur/noun	0.35404
lux/adj	0.4887193
luxueus/adj	0.11808725
lyceum/noun	1.2402788
lynch/verb	2.582141
maag/noun	0.30517972
maagd/noun	0.6451638
maagdelijk/adj	1.8657496
maagdelijkheid/noun	0.57474774
maak/adj	0.019275432
maak/verb	0.1500871
maal/verb	1.159958
maan/noun	1.036173
maat/adj	0.2594496
maatschappijkritiek/noun	0.2466385
macaber/adj	1.6738192
machinaties/noun	0.2218209
machinegeweer/noun	1.281275
machinerie/noun	0.6137114
macho/adj	0.9163129
macho/noun	0.92872363
machteloos/adj	0.20799066
machthebber/noun	0.5963238
machtsovername/noun	0.2352145
madam/noun	2.315351
made/noun	1.037297
maestro/noun	0.38156426
maf/adj	1.0389385
maffia/noun	1.2406712
mafioso/noun	1.6641455
mager/adj	0.7054263
magertjes/noun	0.22813007
magie/noun	3.1560555
magisch/adj	0.62936443
magistraal/adj	0.14894159
magistraat/noun	0.014168432
magneet/noun	0.79640055
magnetron/noun	0.2870083
magnifiek/adj	0.6832499
magnum/noun	1.048968
mainstream/noun	1.1307209
majesteit/noun	0.05196722
majestueus/adj	0.5730851
mak/adj	1.1476809
make/noun	0.21043618
makelij/noun	0.556553
makker/noun	0.45088828
makreel/noun	1.1856126
malafide/adj	1.5472958
malaria/noun	0.47637507
mals/adj	0.9243506
malversatie/noun	0.26308423
mama/noun	0.38746247
man/noun	0.73080534
mand/noun	0.28566086
mandarijn/noun	1.23842
maneschijn/noun	1.2776972
mango/noun	0.00843289
manipulatie/noun	0.09423107
manipuleer/verb	0.20741142
manische/adj	1.6147491
mank/adj	0.13244376
mannelijk/adj	0.35428694
mannequin/noun	2.211659
manoeuvre/noun	0.40141758
mans/det	0.6329868
manshoog/adj	2.1438136
mantel/noun	2.8923392
map/noun	1.8139417
marcheer/verb	1.3378391
margarine/noun	0.4932407
marginaal/adj	0.0124305785
marginaliseer/verb	0.35091585
marinade/noun	1.9975826
marineer/verb	0.85139763
marionet/noun	1.5169038
mark/noun	0.8508069
markant/adj	0.5067533
markeer/verb	1.1009192
markering/noun	0.8351859
markies/noun	0.013133866
markt/noun	1.5375664
marmer/noun	2.5041904
marmeren/adj	2.3165522
mars/noun	0.9320309
martel/verb	0.40644312
martelaarschap/noun	0.19038974
marxist/noun	1.1746804
marxistisch/adj	0.18591988
mascotte/noun	0.5811179
maskeer/verb	0.24207518
masker/noun	2.234922
massa/noun	1.2626604
massaal/adj	0.51105
massagraf/noun	0.4009545
masse/adv	0.5632616
massief/adj	1.7390162
mast/noun	0.31371352
mat/adj	2.0653436
mat/noun	0.76362425
mateloos/adj	0.67831624
materialisme/noun	1.0911162
materialistisch/adj	0.39633557
materie/noun	1.4434621
matiging/noun	0.0834833
matras/noun	0.70286196
mausoleum/noun	1.7320857
mavo/noun	1.5416434
mazzel/noun	0.16676112
mea/noun	0.41935188
mecenas/noun	0.47677037
mechanisch/adj	0.1396592
mechanisme/noun	0.0036890795
medeburger/noun	1.7081131
mededogen/noun	0.16238275
medeleven/noun	0.048598293
medemens/noun	2.0528011
medeplichtig/adj	0.77564794
medeplichtige/noun	0.06534611
medeplichtigheid/noun	0.6049207
medestudent/noun	0.7176014
medeweten/noun	0.766908
mediterraan/adj	0.32963923
meedogenloos/adj	0.27275082
meel/noun	0.49302918
meerderheid/noun	0.5567091
meermalen/adv	0.28534576
meestal/adv	0.30962667
meester/noun	0.0030714802
meeuw/noun	0.26555213
meewarig/adj	0.14931148
meid/noun	0.6360053
meineed/noun	0.85923696
meisje/noun	0.77685624
melancholie/noun	0.9540897
melancholiek/adj	0.2838147
melancholisch/adj	0.46549302
meligheid/noun	0.18090215
melk/noun	0.5061558
melodrama/noun	0.9721265
melodramatische/adj	1.0722234
memoriam/noun	1.1870228
menens/adj	0.08516988
meng/verb	0.9730543
mengeling/noun	0.8594306
mengelmoes/noun	0.8544288
mengsel/noun	0.8108965
mengvorm/noun	0.5278939
menig/det	0.29014975
menigeen/pron	0.33968168
menigte/noun	0.7336029
mensenheugenis/noun	0.4460334
mensenmassa/noun	0.106280155
mensensmokkelaar/noun	0.43048212
mensonterend/adj	0.39317238
mentor/noun	0.15607363
mep/verb	0.2526631
merel/noun	1.0428711
merendeel/noun	0.4696088
merendeels/adv	1.6539367
merg/noun	1.4467064
merk/noun	0.029193679
merkbaar/adj	0.21810408
merkwaardig/adj	0.17185892
merrie/noun	1.346125
messcherp/adj	0.59141093
messteek/noun	0.22295038
mest/noun	0.13845299
met/adv	0.052343663
met/prep	0.34255955
metaal/noun	0.59325624
metafoor/noun	0.14908029
metal/noun	1.2777469
metalen/adj	1.3158362
meteoriet/noun	1.3238255
methadon/noun	0.1969749
methodiek/noun	0.20217955
meting/noun	0.2627783
metro/noun	0.4506763
metsel/verb	0.74171835
mettertijd/adv	0.57765913
meubel/noun	0.18586802
meubilair/noun	0.63191473
meute/noun	0.5901981
mevrouw/noun	0.1461433
microfoon/noun	0.51580644
microscopisch/adj	1.3715483
middel/prep	0.30796924
middelbaar/adj	0.41302198
middeleeuwen/noun	0.7246423
middelgroot/adj	0.016125007
middels/prep	0.46534607
middelst/adj	0.889273
middelvinger/noun	0.30195096
midden/adv	0.16310482
midden/noun	0.8670352
midden/prep	1.2337973
middenin/prep	0.50505126
middenstander/noun	0.038608305
middle/noun	1.2497753
mier/noun	1.401888
miezerig/adj	0.9476692
migrant/noun	0.57105935
mijd/verb	0.69678324
mijlpaal/noun	0.35340914
mijn/noun	0.8701483
mijnbouw/noun	0.70628107
mijnheer/noun	0.3815201
mijnwerker/noun	1.322798
mikpunt/noun	0.5893904
militant/adj	1.740629
militant/noun	0.35774648
militie/noun	0.8343273
miljonair/noun	0.2123353
mime/noun	0.70184064
min/det	0.08968138
minacht/verb	1.5547358
minachtend/adj	0.64399475
minachting/noun	0.60001594
minder/adv	0.5201491
minderheid/noun	1.356046
minderwaardig/adj	1.616749
mineraal/noun	0.012218054
miniatuur/noun	0.22354253
minimalisme/noun	1.2526344
minimalistisch/adj	2.5049229
minimalistische/adj	0.9169859
minst/adv	0.25744224
minuscuul/adj	1.178891
minutenlang/adj	0.58092546
minutieus/adj	0.07422285
minzaam/adj	0.94293165
miraculeus/adj	0.83197486
mis/noun	0.9054739
misbaar/noun	0.7237095
misdaad/noun	0.6212922
misdadig/adj	0.8694161
misdadiger/noun	0.5989069
misdoe/verb	0.8670307
misdraag/verb	1.5144826
miserabel/adj	0.020556634
mishandel/verb	0.8914922
mishandeld/adj	1.2380735
mishandeling/noun	0.9670926
miskend/adj	0.5020233
mismoedig/adj	0.21283063
misnoegde/noun	0.65487653
misprijs/adj	0.09520743
misprijs/verb	0.8935362
miss/noun	0.89603853
misselijk/adj	0.4084089
missionaris/noun	0.6127971
missta/verb	0.7717275
misstand/noun	0.01429073
mistig/adj	0.50655085
mitrailleur/noun	1.5595632
mix/noun	0.51486677
mix/verb	0.5776208
mobilisatie/noun	0.40047237
mobiliseer/verb	0.7857649
modder/noun	0.9690293
modderig/adj	0.905818
mode/noun	0.56944555
model/adj	0.90121454
model/noun	0.8670759
modelleer/verb	1.305547
modern/adj	0.13201486
modernistische/adj	0.06815413
modieus/adj	1.6377745
modo/adv	0.4317081
moeder/det	0.9462539
moeder/noun	0.20419112
moederland/noun	0.3242114
moederlijk/adj	1.5851587
moederschap/noun	0.25410557
moedig/adj	0.15124393
moeilijkheidsgraad/noun	0.64247906
moeilijkst/adj	0.7839125
moeiteloos/adj	0.1620831
moer/noun	0.28867355
moeras/noun	0.6501518
moestuin/noun	0.2750314
mok/noun	1.4981211
molen/noun	1.4340178
molesteer/verb	1.1005266
mollig/adj	1.0178946
mom/prep	0.3944652
monarch/noun	1.4081925
mond/noun	0.73726815
mondain/adj	0.109181665
monde/noun	0.5586964
mondeling/adj	0.048181362
mondharmonica/noun	0.19304994
mondhoek/noun	0.7214921
monitor/noun	0.15292479
monnik/noun	0.49431533
monopoliseer/verb	1.069083
monseigneur/noun	0.18245134
monsieur/noun	1.3288869
monster/noun	1.0779234
monster/verb	0.21587186
monsterlijk/adj	0.6709611
monteer/verb	0.59427774
monteur/noun	0.80819863
montuur/noun	3.5938375
monument/noun	0.05860092
monumentaal/adj	0.13134113
monumentenzorg/noun	0.25360602
mooi/adj	0.14877903
mooist/adj	0.54707587
mooiste/adj	0.04401597
moord/noun	0.7743398
moord/verb	0.5658364
moorddadig/adj	0.90869844
moordenaar/noun	0.54089975
mopper/verb	0.1922494
mor/verb	0.7292219
moraal/noun	0.29757077
moralist/noun	0.117767476
moralistisch/adj	0.051559083
morbide/adj	1.0682054
more/noun	0.05674115
mors/verb	0.18477963
morsig/adj	1.5670934
mortuarium/noun	0.84596443
mos/noun	0.9279532
moslim/noun	0.5845879
mossel/noun	0.54187304
most/noun	0.010780616
mosterd/noun	1.6110222
mot/noun	0.56394255
motards/noun	0.22165965
motel/noun	1.2059131
motief/noun	0.6434685
motion/noun	0.8039631
motiveer/adj	0.024321873
motivering/noun	0.6601746
motor/noun	0.31808126
motorfiets/noun	0.66719306
motoriek/noun	0.13676676
motorkap/noun	0.41582143
mountainbike/noun	0.38530788
mountainbiker/noun	0.70824635
mouw/noun	1.6175358
movie/noun	1.8171219
muf/adj	0.793102
mug/noun	0.52786654
muil/noun	1.1804118
muis/noun	0.39448914
muisstil/adj	0.11754951
multiculturalisme/noun	0.22020955
multicultureel/adj	0.8046178
multifunctioneel/adj	0.2085884
mummie/noun	0.37030756
munt/noun	0.20171317
munt/verb	0.88906646
muntstuk/noun	0.41832086
murw/adj	0.49521714
music/noun	0.08067865
musicoloog/noun	0.1126939
musicus/noun	0.70231605
muts/noun	3.090908
mutualiteit/noun	0.1672191
muur/noun	1.0680127
muurschildering/noun	0.2326844
muze/noun	0.9032645
muziek/noun	0.85258806
muziekzender/noun	0.64934665
muzikant/noun	0.8861745
my/noun	0.33964023
mysterie/noun	0.5995848
mysterieus/adj	1.1942112
mystiek/adj	0.6465455
mystiek/noun	0.2759389
mythe/noun	0.057425003
mythisch/adj	0.18522373
mythologisch/adj	1.0040663
n/noun	0.0007134306
naad/noun	0.6453485
naadloos/adj	0.6756507
naai/verb	0.4881062
naaimachine/noun	0.4016299
naaister/noun	1.5636425
naakt/adj	1.2332559
naakt/noun	0.8594124
naald/noun	0.16575865
naam/noun	0.21484353
naamloos/adj	0.430555
naar/adj	0.2347852
naar/adv	0.50760883
naarstig/adj	0.2918856
naast/adv	0.7899188
naast/prep	0.15283515
nabijgelegen/adj	0.20315138
naburig/adj	0.4644941
nacht/noun	0.18547764
nachtegaal/noun	0.7448423
nachtelijk/adj	0.323062
nachtleven/noun	0.19242337
nachtmerrie/noun	0.6043603
nachts/adv	0.23174186
nadagen/noun	0.66279036
nader/verb	0.023455875
naderhand/adv	0.32015532
nagebouwd/adj	0.0106500415
nagedachtenis/noun	0.42730165
nagedachtenis/prep	1.1032094
nagel/noun	2.0385191
nagemaakt/adj	0.9995634
nageslacht/noun	0.19993666
nakomeling/noun	1.2194924
name/adv	0.10879391
namelijk/adv	0.0887378
naschok/noun	0.6642451
nasleep/noun	0.08951654
nat/adj	0.21566668
nat/noun	0.8815854
natie/noun	0.09202268
nationaliseer/verb	0.8879222
nationalisme/noun	0.4731165
nationalist/noun	0.6703776
nationalistisch/adj	0.17242426
natura/noun	0.2739548
nature/noun	0.3676981
naturel/adj	1.0135843
natuurkundig/adj	0.10778981
natuurkundige/noun	0.46972007
nauw/noun	0.80407864
nauwelijks/adv	0.054163624
nauwelijks/det	0.28363323
nauwkeurig/adj	0.06690105
nauwkeurigheid/noun	0.54323214
navel/noun	1.9425919
navigatie/noun	0.25928214
navraag/noun	0.663273
nazaat/noun	1.6076009
nazi/noun	0.6334938
nazisme/noun	0.43316793
nazomer/noun	0.054692388
neer/adv	0.73545814
neergeschoten/adj	0.15628505
neergestort/adj	1.0213265
neergezet/adj	1.75775
negatief/adj	0.01603897
negatief/noun	1.3610958
negeer/verb	0.30478114
negenjarige/adj	1.3295282
negentienjarige/adj	0.2580273
neger/noun	3.2433257
neig/verb	0.47772807
nek/noun	0.750913
nek/verb	0.1861792
nep/adj	1.0699254
nepotisme/noun	0.7489317
nergens/adv	0.40815744
nerts/noun	0.6760278
nerveus/adj	0.27671942
nest/noun	0.049125068
nestel/verb	0.17048655
net/adj	0.25494716
net/adv	0.06986031
netjes/adj	0.35903835
netvlies/noun	1.0923457
neuk/verb	0.48653594
neurie/verb	0.53129435
neus/noun	1.0803083
neus/verb	0.0967716
neusgat/noun	1.4991329
neutraal/adj	0.49419314
neutraliseer/verb	0.03262895
nevel/noun	0.9090482
never/noun	1.3046894
new/noun	0.19688052
ngo/noun	0.37562224
nicotine/noun	0.52018535
nie/noun	0.9246911
niemandsland/noun	0.7538338
nier/noun	0.14316437
niet/prep	0.5722262
nietig/adj	0.03176179
nietsdoen/noun	0.2549387
nietsnut/noun	0.25161034
nietsvermoedend/adj	0.40986758
nieuwsbericht/noun	0.8208461
nieuwsgierig/adj	0.30481032
nieuwslezer/noun	0.59065276
night/noun	0.8494826
nijlpaard/noun	0.7867456
niks/verb	0.16925712
nip/verb	0.28850114
nis/noun	0.076695554
no/adv	0.7667093
nobel/adj	0.3038261
node/adv	0.58838165
nodig/verb	0.5328558
noem/verb	0.43078953
nogal/adv	0.115561865
noir/noun	1.9449908
nok/noun	0.19341561
nomade/noun	0.69269574
nomadisch/adj	0.1936769
nominatie/noun	0.14659047
nomineer/verb	1.0244789
non/noun	0.8571344
nonchalant/adj	0.8640815
nonkel/noun	0.0003882124
noodkreet/noun	0.26819503
noodweer/noun	0.15074988
noorden/noun	0.3428606
noorderzon/noun	0.5693686
noordkant/noun	0.9283344
noordoosten/prep	0.55971324
noot/noun	0.2587934
nootmuskaat/noun	3.3951688
nopjes/noun	0.18976484
normaal/noun	0.66248965
nors/adj	1.3306448
nostalgisch/adj	0.08455466
not/adj	0.2417461
not/adv	0.085310556
nota/adv	0.048489805
notabele/noun	0.6892155
notie/noun	0.65446216
notoir/adj	0.6229681
nou/adv	0.16143122
noviteit/noun	0.9314992
nuance/noun	1.0054698
nuancering/noun	1.1255318
nucleair/adj	0.75006825
nulpunt/noun	0.364029
nummer/verb	1.265526
nummerplaat/noun	1.7195538
oase/noun	0.3592687
ober/noun	1.8033777
object/noun	0.5465577
obligaat/adj	0.7689365
obsceen/adj	0.8072301
obscuur/adj	0.816079
obsedeer/verb	0.253717
observatie/noun	0.023693347
observator/noun	0.24862427
observeer/verb	0.52694535
obstructie/noun	0.5133269
occasioneel/noun	0.8423587
occult/adj	1.7391938
oceaan/noun	0.29024088
ochtendgloren/noun	0.104772784
ode/noun	0.34152886
oerwoud/noun	1.137225
oester/noun	0.78026015
off/adj	0.24218488
offer/noun	0.9462301
offer/verb	1.6194199
officieel/adj	0.10593034
officieus/adj	0.33587876
ofte/noun	0.81207794
ogenblik/noun	0.23756926
ogenblikkelijk/adj	0.6523929
ogenschijnlijk/adj	0.30596504
oksel/noun	0.96625286
oldtimer/noun	0.9042213
olie/noun	0.85780203
oliebol/noun	0.4986853
olietanker/noun	0.7474303
olifant/noun	0.18216516
olijf/noun	4.101904
olijfboom/noun	0.07092383
olijfolie/noun	2.5082645
olijk/adj	1.1514351
olympiade/noun	0.26971644
om/adj	0.48799792
om/part	0.19431154
oma/noun	0.07301433
omarm/verb	0.46304747
ombouw/noun	0.39633557
ome/noun	0.9069372
omelet/noun	0.47023678
omgebouwd/adj	0.17513964
omgedoopt/adj	0.36691472
omgeef/verb	0.8758522
omgekeerd/adj	0.40594378
omgekeerd/adv	0.544818
omgekomen/adj	0.09698508
omgerekend/adj	0.8076863
omgeven/adj	1.5973259
omgeving/noun	0.11905281
omgevingen/noun	1.2326427
omheen/prep	0.42089218
omhels/verb	0.9094877
omhoog/adv	0.20885167
omhulsel/noun	1.6149346
omkoping/noun	0.87642574
omlijst/verb	1.6153986
omlijsting/noun	1.3099144
ommegang/noun	0.524505
ommetje/noun	0.0992651
omring/adj	0.014237691
omring/verb	0.91670763
omringd/adj	1.6670254
omroeper/noun	0.93697923
omschreven/adj	0.2280895
omschrijf/verb	0.3170786
omsingel/verb	0.078720056
omslag/noun	0.93366706
omsluit/verb	1.6021662
omstander/noun	0.08420912
omstreden/adj	0.19006634
omtrek/noun	1.045427
omvangrijk/adj	0.7975164
omvat/adj	0.42220494
omver/adv	0.23721863
omzeggens/noun	0.6040931
omzeil/verb	0.58702767
omzichtig/adj	0.22867116
omzichtigheid/noun	0.1969749
on/noun	0.019348599
onaangenaam/adj	0.23770633
onaangepast/adj	0.33387533
onaangetast/adj	0.31213632
onaantrekkelijk/adj	0.018778035
onafscheidelijk/adj	1.8523201
onafwendbaar/adj	0.52603406
onafzienbaar/adj	0.64239717
onbedaarlijk/adj	1.3378391
onbedoeld/adj	0.17626894
onbegrensd/adj	0.9383815
onbegrepen/adj	0.5845114
onbehagen/noun	0.5750538
onbehouwen/adj	0.8663392
onbekend/adj	0.092285834
onbekommerd/adj	0.3694349
onbekwaam/adj	0.3920246
onbelast/adj	0.32028878
onbeleefd/adj	0.63262194
onbemand/adj	1.2335504
onbemind/adj	0.121844955
onbenul/noun	0.9340163
onbenullig/adj	0.75310653
onbenut/adj	0.41130885
onberekenbaar/adj	0.08643668
onberispelijk/adj	1.8849152
onberoerd/adj	0.20086269
onbeschaamd/adj	1.000617
onbeschadigd/adj	0.84100986
onbestaande/noun	0.64436376
onbestemd/adj	1.1544749
onbetaalbaar/adj	0.062696576
onbetaald/adj	0.125756
onbetekenend/adj	0.16447437
onbetrouwbaar/adj	1.0139961
onbevangen/adj	0.6559546
onbevangenheid/noun	0.0106500415
onbeweeglijk/adj	1.5960929
onbewogen/adj	0.6939878
onbezet/adj	0.25744224
onbezorgd/adj	0.7522839
oncontroleerbaar/adj	0.16607454
ondenkbaar/adj	0.16047633
onder/adj	0.98506737
onder/prep	0.33806518
onderaan/adv	1.1735089
onderaan/prep	0.8388119
onderaards/adj	0.9105164
onderbelicht/adj	1.3189828
onderbroek/noun	0.9576665
onderbroken/adj	0.0067624087
onderbuik/noun	0.83854175
onderdaan/noun	0.1479126
onderdanig/adj	1.3583969
onderdruk/verb	0.9576048
onderdrukker/noun	2.0028336
onderdrukking/noun	1.8422626
onderdrukt/adj	1.4722147
onderen/adv	1.8546722
ondergang/noun	0.06031211
ondergeschikt/adj	0.10879751
ondergesneeuwd/adj	0.2687019
ondergetekende/noun	0.21107414
ondergewaardeerd/adj	0.28531712
ondergoed/noun	1.7460036
ondergraaf/verb	0.23093341
ondergrond/noun	1.4697152
ondergrondse/noun	1.4775313
onderhand/adv	0.20951983
onderhands/adj	0.18633483
onderhoud/adj	0.44633615
onderhouden/adj	0.32955542
onderhuids/adj	0.18949157
onderin/adv	0.22335409
onderin/prep	0.3016889
onderkant/noun	1.4811546
onderlaag/noun	1.2108725
onderling/adv	0.48788172
ondermaats/adj	0.5693375
ondernemer/noun	0.28264186
onderschat/adj	0.7120569
onderscheid/adj	0.049928207
onderscheid/noun	0.50695443
onderscheid/verb	0.33139464
onderschrift/noun	0.835952
onderspit/noun	0.49925268
onderst/adj	0.32848755
ondersteboven/adj	0.49472266
ondersteund/adj	0.80112886
ondertekend/adj	0.021634113
ondertitel/noun	0.5498144
ondertoon/noun	1.3526512
ondertunneling/noun	0.5536274
onderuit/prep	0.7912004
ondervraag/verb	0.22650082
onderwijs/noun	0.18381065
onderwijs/verb	0.48460454
onderwijsinstelling/noun	0.62902915
onderwijskundig/adj	1.4586059
onderwijzer/noun	0.8184516
onderwijzeres/noun	0.7372261
onderzocht/adj	0.17091241
onderzoeker/noun	0.12957637
ondeugend/adj	1.4534055
ondoenlijk/adj	0.16851786
ondoordringbaar/adj	1.8186879
ondoorgrondelijk/adj	0.66380596
ondoorzichtig/adj	0.56288356
oneerbiedig/adj	0.33417603
oneerlijk/adj	0.7110864
oneindig/adj	0.56155384
oneliner/noun	0.1972109
onervaren/adj	0.14730656
onevenredig/adj	1.0236695
onfatsoenlijk/adj	0.22983551
ongeacht/prep	0.09280777
ongedierte/noun	0.97645587
ongeduldig/adj	0.024851464
ongegeneerd/adj	0.8387232
ongegrond/adj	0.3060653
ongehinderd/adj	0.26025367
ongehoord/adj	0.6035024
ongehuwd/adj	0.39818057
ongeldig/adj	0.704091
ongelijk/adj	0.32007524
ongelijkheid/noun	1.0505981
ongelimiteerd/adj	1.246887
ongelofelijk/adj	0.29286334
ongelovig/adj	0.16264871
ongeluk/noun	0.2029705
ongemakkelijk/adj	0.89458907
ongemerkt/adj	0.24396944
ongemoeid/adj	0.23245619
ongenadig/adj	0.98410785
ongenoegen/noun	0.74896383
ongenuanceerd/adj	0.19018139
ongepast/adj	0.03113968
ongeregeldheden/noun	0.05082486
ongeremd/adj	0.31010854
ongerept/adj	0.15744366
ongeschonden/adj	0.31084278
ongeschoold/adj	1.4199916
ongeschreven/adj	0.12072685
ongestraft/adj	0.31842202
ongetrouwd/adj	0.5416766
ongevaarlijk/adj	0.11620642
ongeval/noun	0.362323
ongevoelig/adj	0.03354139
ongewapend/adj	2.6323407
ongewenst/adj	0.63351405
ongewild/adj	0.22289658
ongewoon/adj	0.16867478
ongezien/adj	0.3244794
onguur/adj	0.8802605
onhandelbaar/adj	0.2851453
onhandig/adj	0.09196052
onhandigheid/noun	0.08067865
onheil/noun	0.67714715
onheilspellend/adj	1.1971134
onherbergzaam/adj	0.03952622
onherkenbaar/adj	1.4342328
onherroepelijk/adj	0.13491704
onkruid/noun	0.37177408
onleesbaar/adj	1.3314054
onlosmakelijk/adj	0.6580609
onlust/noun	0.4134096
only/noun	0.08587346
onmenselijk/adj	0.1886202
onmetelijk/adj	0.8365269
onmiskenbaar/adj	0.7750504
onmogelijkheid/noun	0.3362231
onnatuurlijk/adj	0.813738
onnavolgbaar/adj	0.17516015
onnoemelijk/adj	0.59906363
onomstotelijk/adj	0.5628269
onomstreden/adj	0.18841222
onomwonden/adj	0.03737828
onontkoombaar/adj	0.0707297
onooglijk/adj	1.0284064
onopgelost/adj	0.22634652
onophoudelijk/adj	0.5730737
onopvallend/adj	0.6620721
onoverwinnelijk/adj	0.30037972
onpartijdig/adj	0.37368068
onpartijdigheid/noun	0.5217804
onpersoonlijk/adj	0.044240985
onpractisch/adj	0.24317287
onrecht/noun	0.18458186
onrechte/adj	0.8157066
onrechtvaardigheid/noun	0.07648636
onregelmatig/adj	0.4488481
onroerend/adj	0.40754864
ons/noun	0.058689255
onsamenhangend/adj	0.5891575
onschadelijk/adj	0.365401
onschatbaar/adj	0.39040083
onschuldig/adj	0.37426484
onsmakelijk/adj	1.0531871
onsportief/adj	1.2436334
onsterfelijk/adj	0.32486668
onsterfelijkheid/noun	0.9555034
onstuitbaar/adj	0.90558976
onsympathiek/adj	1.3560127
ontaard/verb	0.40570256
ontbeer/verb	0.18960868
ontbering/noun	0.34652185
ontbloot/adj	1.9617615
ontbloot/verb	1.4936814
ontboezeming/noun	0.53189886
ontbrand/verb	0.15968911
ontbreek/adj	1.027263
ontdaan/adj	1.3341129
ontdek/verb	0.39231816
ontdekker/noun	0.5318439
ontdekking/noun	0.4695105
ontdekkingsreis/noun	0.20044166
ontdekt/adj	0.42833206
ontdoe/verb	0.43957162
ontdooi/verb	0.13292317
ontduik/verb	1.8159931
ontegenzeggelijk/adj	1.2839515
onteigen/verb	1.1158221
onteigening/noun	0.25260767
ontelbaar/adj	0.21031661
ontembaar/adj	0.1685943
ontevreden/adj	0.07324023
ontferm/verb	0.58000505
ontgeld/verb	0.8802322
ontginning/noun	0.8557959
ontglip/verb	0.18152153
ontgroei/verb	0.0638762
ontgroening/noun	0.8059857
onthef/verb	0.4297208
onthoofd/adj	0.7918655
onthoofding/noun	0.5923448
onthul/verb	0.2327146
onthulling/noun	0.047803
ontkenning/noun	0.18748726
ontketen/verb	0.17917873
ontlading/noun	0.76417005
ontlast/verb	0.0734579
ontlasting/noun	0.9509237
ontleed/verb	0.11298313
ontloop/verb	0.04826301
ontmantel/verb	0.032047585
ontmasker/verb	0.13821723
ontmaskering/noun	0.39307666
ontmoedig/adj	0.611566
ontmoedig/verb	0.16167206
ontmoedigd/adj	0.024719039
ontmoet/verb	0.07283727
ontnuchter/adj	0.13951066
ontnuchtering/noun	0.23382623
ontoegankelijk/adj	0.35925326
ontoereikend/adj	0.016904052
ontploffing/noun	0.43451792
ontploft/adj	1.3992188
ontpop/verb	0.65099
ontrafel/verb	0.05237552
ontregeld/adj	1.7106546
ontroerd/adj	0.23567769
ontroerend/adj	0.19083783
ontrol/verb	1.4360415
ontrouw/adj	0.859298
ontruimd/adj	0.16477896
ontruiming/noun	0.13002071
ontsier/verb	0.4280149
ontsnap/verb	0.43867815
ontsnapt/adj	0.34036618
ontspin/verb	0.53890485
ontspoor/verb	0.8398532
ontspring/verb	0.3402391
ontspruit/verb	0.863578
ontsta/verb	0.5846324
ontstaan/adj	0.36549407
onttrek/verb	0.6172505
onttroon/verb	0.28257152
ontvangen/adj	0.2292261
ontvlucht/verb	0.53469414
ontvouw/verb	0.43084645
ontvreemd/verb	0.7131106
ontwaar/verb	1.0822128
ontwar/verb	0.44997618
ontwerp/noun	0.00010731193
ontwerp/verb	0.26768515
ontwerper/noun	0.18908235
ontworpen/adj	0.54364526
ontworstel/verb	1.2296928
ontzagwekkend/adj	0.11254932
ontzenuw/verb	0.6259162
ontzetting/noun	0.08925756
ontzie/adj	0.1756528
onuitputtelijk/adj	0.03189515
onuitroeibaar/adj	0.73684824
onuitstaanbaar/adj	0.3947048
onveilig/adj	0.60590404
onveiligheid/noun	0.1855742
onveranderlijk/adj	1.2220428
onverbeterlijk/adj	0.7354457
onverbiddelijk/adj	0.6843668
onverbloemd/adj	0.95608574
onverdraagzaam/adj	0.0989085
onverdraagzaamheid/noun	0.36464888
onvergetelijk/adj	0.18995227
onverholen/adj	0.014181535
onverkwikkelijke/adj	0.8774607
onverlaten/noun	0.23007938
onvermijdelijk/adj	0.33933973
onvermoed/adj	0.28669277
onverschillig/adj	0.4396683
onverschilligheid/noun	0.39902735
onverstaanbaar/adj	0.59861296
onverstoorbaar/adj	0.75431234
onverteerbaar/adj	0.12016827
onvertogen/adj	0.08039861
onvervalst/adj	0.3173062
onverzettelijk/adj	0.22206283
onvindbaar/adj	0.96858966
onvolprezen/noun	0.61168504
onvolwassen/adj	0.18820429
onvoorbereid/adj	0.37074417
onvoorspelbaar/adj	0.16337097
onvoorzichtig/adj	0.23930883
onvriendelijk/adj	0.14883664
onvruchtbaar/adj	1.4964851
onvruchtbaarheid/noun	0.11718634
onwaar/adj	0.68095016
onwaarschijnlijk/adj	0.38073096
onweerlegbaar/adj	1.2169613
onweerstaanbaar/adj	0.8609467
onwel/adj	0.13281989
onwelgevallig/adj	0.4972683
onwennig/adj	0.6885998
onwenselijk/adj	0.92282015
onwerkelijk/adj	0.17242426
onwetendheid/noun	0.7945942
onwezenlijk/adj	0.07099317
onwillekeurig/adj	0.6126858
onwrikbaar/adj	0.009019305
onzalig/adj	1.1384746
onzichtbaar/adj	0.76320153
onzin/noun	0.011075678
