_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.17773400015748653	-0.1773831383579208	NA	NA	nobound	221	lex	3_3	1	weight	all_5000	5000	4_4	273	harden	0.26116895280180263	BOW	c5	0
harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.14687474757922697	-0.11980550982689261	NA	NA	nobound	221	lex	3_3	1	weight	nav_FOC	145	4_4	273	harden	0.2281119443462155	BOW	c5	0
harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.14888725326288874	-0.10073500461849957	NA	NA	nobound	221	lex	3_3	1	weight	all_FOC	221	4_4	273	harden	0.21610340576489245	BOW	c5	0
harden.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.21188706355208872	-0.10587913575436185	NA	NA	nobound	221	lex	3_3	1	selection	nav_5000	5000	4_4	273	harden	0.21753819937900634	BOW	c5	0
harden.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.18723474460463368	-0.22926646324902678	NA	NA	nobound	221	lex	3_3	1	selection	all_5000	5000	4_4	273	harden	0.2591758722343934	BOW	c5	0
harden.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.1711209035658752	-0.09175720374011057	NA	NA	nobound	221	lex	3_3	1	selection	nav_FOC	145	4_4	273	harden	0.22541440371181373	BOW	c5	0
harden.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.1702946454461682	-0.081974589334817	NA	NA	nobound	221	lex	3_3	1	selection	all_FOC	221	4_4	273	harden	0.2059100816778221	BOW	c5	0
harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	0.20949599599489407	-0.10589405556983689	NA	NA	nobound	259	lex	3_3	1	no	nav_5000	5000	4_4	276	harden	0.22430317027890997	BOW	c5	0
harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.18912795540915012	-0.26223355188326775	NA	NA	nobound	259	lex	3_3	1	no	all_5000	5000	4_4	276	harden	0.2679910498197462	BOW	c5	0
harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.16536781506501488	-0.08841115059582089	NA	NA	nobound	259	lex	3_3	1	no	nav_FOC	176	4_4	276	harden	0.2252409437590482	BOW	c5	0
harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.1666070346523281	-0.08192303110810019	NA	NA	nobound	259	lex	3_3	1	no	all_FOC	259	4_4	276	harden	0.20741720802577857	BOW	c5	0
harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.17429273753600757	-0.05787043453656578	NA	NA	nobound	300	all	3_3	1	weight	nav_5000	5000	4_4	279	harden	0.20091843405150062	BOW	c5	0
harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.15953457699736182	-0.1953402818500426	NA	NA	nobound	300	all	3_3	1	weight	all_5000	5000	4_4	279	harden	0.26462683670977233	BOW	c5	0
harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1499121017326508	-0.07111002921421888	NA	NA	nobound	300	all	3_3	1	weight	nav_FOC	145	4_4	279	harden	0.21629873376820077	BOW	c5	0
harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.14680946719583737	-0.0686168772869109	NA	NA	nobound	300	all	3_3	1	weight	all_FOC	300	4_4	279	harden	0.20381833272706373	BOW	c5	0
harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.1869408491924974	-0.024226161248614177	NA	NA	nobound	300	all	3_3	1	selection	nav_5000	5000	4_4	279	harden	0.18418287791987512	BOW	c5	0
harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.15144904686501767	-0.26125972162500316	NA	NA	nobound	300	all	3_3	1	selection	all_5000	5000	4_4	279	harden	0.2578858361689852	BOW	c3	0
harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.15273115862502623	-0.022858666050546546	NA	NA	nobound	300	all	3_3	1	selection	nav_FOC	145	4_4	279	harden	0.20148662143534093	BOW	c5	0
harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.15152205134996358	-0.040899494443400936	NA	NA	nobound	300	all	3_3	1	selection	all_FOC	300	4_4	279	harden	0.18848322669044787	BOW	c5	0
harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.19500721457732093	-0.008778444020069035	NA	NA	nobound	384	all	3_3	1	no	nav_5000	5000	4_4	279	harden	0.21376482628472532	BOW	c5	0
harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.1182120222606273	-0.37808214138258556	NA	NA	nobound	384	all	3_3	1	no	all_5000	5000	4_4	279	harden	0.27402270882922514	BOW	c3	0
harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.15202614099646378	-0.012589552358106269	NA	NA	nobound	384	all	3_3	1	no	nav_FOC	176	4_4	279	harden	0.20676200389377866	BOW	c5	0
harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.14739392517050368	-0.036440093796743254	NA	NA	nobound	384	all	3_3	1	no	all_FOC	384	4_4	279	harden	0.19319853357389918	BOW	c5	0
harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.29950473123254645	0.1253449391268131	NA	group1	bound	116	NA	NA	1	weight	nav_5000	5000	4_4	244	harden	0.16539692243160856	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.328262244518062	0.11752522592855245	NA	group1	bound	116	NA	NA	1	weight	all_5000	5000	4_4	244	harden	0.1877091168767973	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.30983891180502354	0.14949195538869128	NA	group1	bound	116	NA	NA	1	weight	nav_FOC	41	4_4	244	harden	0.1630633023508973	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.3039665300606687	0.14176936795901102	NA	group1	bound	116	NA	NA	1	weight	all_FOC	116	4_4	244	harden	0.17013256542735944	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.2931182901637707	0.10787306249409667	NA	group1	bound	116	NA	NA	1	selection	nav_5000	5000	4_4	244	harden	0.1657737044313714	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.34052056169194933	0.13269437961147018	NA	group1	bound	116	NA	NA	1	selection	all_5000	5000	4_4	244	harden	0.196211824302173	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.30789760349825374	0.15198373152855468	NA	group1	bound	116	NA	NA	1	selection	nav_FOC	41	4_4	244	harden	0.16847800795953363	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.29345141769531874	0.1320918043455136	NA	group1	bound	116	NA	NA	1	selection	all_FOC	116	4_4	244	harden	0.16868966087198112	LEMMAREL	c6	1
harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.28213187876697415	0.14871162697579773	NA	group1	bound	162	NA	NA	1	no	nav_5000	5000	4_4	251	harden	0.21125507910185642	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.376068621473085	0.23781302623693776	NA	group1	bound	162	NA	NA	1	no	all_5000	5000	4_4	251	harden	0.22751833424242834	LEMMAREL	c7	0
harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.28836033577893727	0.1858124872824662	NA	group1	bound	162	NA	NA	1	no	nav_FOC	58	4_4	251	harden	0.2145008991314407	LEMMAREL	c6	0
harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.22787058454547562	0.11378709064059732	NA	group1	bound	162	NA	NA	1	no	all_FOC	162	4_4	251	harden	0.1923821936798911	LEMMAREL	c6	0
harden.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.021184747683011346	0.1839112292627478	NA	group2	bound	173	NA	NA	1	weight	nav_5000	5000	4_4	266	harden	0.17898646931339338	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.005709815516313189	0.17196981731835487	NA	group2	bound	173	NA	NA	1	weight	all_5000	5000	4_4	266	harden	0.2302471106375328	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1405700981512472	0.24711195626025853	NA	group2	bound	173	NA	NA	1	weight	nav_FOC	83	4_4	266	harden	0.17994482855894126	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.10713141939569398	0.215235652993593	NA	group2	bound	173	NA	NA	1	weight	all_FOC	173	4_4	266	harden	0.1806787074395064	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.03910806501890128	0.11603447651022554	NA	group2	bound	173	NA	NA	1	selection	nav_5000	5000	4_4	266	harden	0.1565928135264957	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.05907344854764749	0.18031535785336672	NA	group2	bound	173	NA	NA	1	selection	all_5000	5000	4_4	266	harden	0.22658742067956728	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1273403321375075	0.20249222599424235	NA	group2	bound	173	NA	NA	1	selection	nav_FOC	83	4_4	266	harden	0.1824408514892515	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.041545224677600794	0.1912401435369798	NA	group2	bound	173	NA	NA	1	selection	all_FOC	173	4_4	266	harden	0.1792709466670256	LEMMAREL	c8	1
harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.03369340124929588	0.1431368481618926	NA	group2	bound	267	NA	NA	1	no	nav_5000	5000	4_4	268	harden	0.1822884605630338	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.052720370497633076	0.3257222833839256	NA	group2	bound	267	NA	NA	1	no	all_5000	5000	4_4	268	harden	0.25449962519981273	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.13693329468092957	0.24040792035719807	NA	group2	bound	267	NA	NA	1	no	nav_FOC	137	4_4	268	harden	0.21515167973168825	LEMMAREL	c8	0
harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.07106321130729337	0.20302579149424083	NA	group2	bound	267	NA	NA	1	no	all_FOC	267	4_4	268	harden	0.20927921765707697	LEMMAREL	c8	0
harden.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.21560773464825067	0.023755027889886725	selection2	NA	bound	205	NA	NA	1	weight	nav_5000	5000	4_4	274	harden	0.1867568063047627	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.28150350393740425	-0.030698120097585584	selection2	NA	bound	205	NA	NA	1	weight	all_5000	5000	4_4	274	harden	0.23581847523170235	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.20733023645616674	0.053108779759371026	selection2	NA	bound	205	NA	NA	1	weight	nav_FOC	92	4_4	274	harden	0.1900126470921764	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.2105691736003456	0.024556963303768928	selection2	NA	bound	205	NA	NA	1	weight	all_FOC	205	4_4	274	harden	0.1838186053928295	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.23814848910331007	0.05070909967908024	selection2	NA	bound	205	NA	NA	1	selection	nav_5000	5000	4_4	274	harden	0.17584141726797298	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.3014465922294025	0.004708366949402913	selection2	NA	bound	205	NA	NA	1	selection	all_5000	5000	4_4	274	harden	0.24373403140718017	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.22392773562339452	0.06927547308229151	selection2	NA	bound	205	NA	NA	1	selection	nav_FOC	92	4_4	274	harden	0.18288899979598505	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.19757130486207122	0.04435742469899036	selection2	NA	bound	205	NA	NA	1	selection	all_FOC	205	4_4	274	harden	0.162515747910892	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.25975921652884304	0.08933582273405918	selection2	NA	bound	350	NA	NA	1	no	nav_5000	5000	4_4	276	harden	0.2000076855835762	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.40753360795951443	0.09451890116458236	selection2	NA	bound	350	NA	NA	1	no	all_5000	5000	4_4	276	harden	0.24230049315932167	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.22047607197207397	0.11355605966043304	selection2	NA	bound	350	NA	NA	1	no	nav_FOC	162	4_4	276	harden	0.20550052565358123	LEMMAPATH	c7	0
harden.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.2096135388731911	0.07727100474930154	selection2	NA	bound	350	NA	NA	1	no	all_FOC	350	4_4	276	harden	0.19235155818194877	LEMMAPATH	c7	1
harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.07946152690809442	0.10100686040577576	selection3	NA	bound	283	NA	NA	1	weight	nav_5000	5000	4_4	276	harden	0.20484322611156874	LEMMAPATH	c1	0
harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	-0.07329953049297451	0.06864574151519484	selection3	NA	bound	283	NA	NA	1	weight	all_5000	5000	4_4	276	harden	0.2574002684496445	LEMMAPATH	c1	0
harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19553701111551328	0.1538942018428703	selection3	NA	bound	283	NA	NA	1	weight	nav_FOC	143	4_4	276	harden	0.19859049235094112	LEMMAPATH	c1	0
harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.13427141576571305	0.12593412684357308	selection3	NA	bound	283	NA	NA	1	weight	all_FOC	283	4_4	276	harden	0.2014547392258814	LEMMAPATH	c1	0
harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	-5.10209994594229e-4	0.07898340870840215	selection3	NA	bound	283	NA	NA	1	selection	nav_5000	5000	4_4	276	harden	0.1983803041625621	LEMMAPATH	c2	0
harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	-0.019992144826055686	-0.06487828971632938	selection3	NA	bound	283	NA	NA	1	selection	all_5000	5000	4_4	276	harden	0.26405315148802994	LEMMAPATH	c3	0
harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1513523316093957	0.14952638965676524	selection3	NA	bound	283	NA	NA	1	selection	nav_FOC	143	4_4	276	harden	0.20159082668474945	LEMMAPATH	c8	0
harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.06488609977952273	0.10241937345272263	selection3	NA	bound	283	NA	NA	1	selection	all_FOC	283	4_4	276	harden	0.19954546165865036	LEMMAPATH	c8	0
harden.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.03564598207081673	0.1669262663705153	selection3	NA	bound	527	NA	NA	1	no	nav_5000	5000	4_4	276	harden	0.2219874305875147	LEMMAPATH	c7	0
harden.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	-0.0339925526729314	-0.32059516791176884	selection3	NA	bound	527	NA	NA	1	no	all_5000	5000	4_4	276	harden	0.27250375442491603	LEMMAPATH	c7	0
harden.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.11386644311096454	0.16907162603111034	selection3	NA	bound	527	NA	NA	1	no	nav_FOC	271	4_4	276	harden	0.22427809378206223	LEMMAPATH	c8	0
harden.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.05271070115051565	0.12900020047404448	selection3	NA	bound	527	NA	NA	1	no	all_FOC	527	4_4	276	harden	0.22300533427971433	LEMMAPATH	c2	0
harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.07946152690809442	0.10100686040577576	weight	NA	bound	283	NA	NA	1	weight	nav_5000	5000	4_4	276	harden	0.20484322611156874	LEMMAPATH	c1	0
harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.09195971717724029	-0.02268726801885134	weight	NA	bound	283	NA	NA	1	weight	all_5000	5000	4_4	276	harden	0.2574002684496445	LEMMAPATH	c1	0
harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19553701111551328	0.1538942018428703	weight	NA	bound	283	NA	NA	1	weight	nav_FOC	143	4_4	276	harden	0.19859049235094112	LEMMAPATH	c1	0
harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.13427141576571305	0.12593412684357308	weight	NA	bound	283	NA	NA	1	weight	all_FOC	283	4_4	276	harden	0.2014547392258814	LEMMAPATH	c1	0
harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.1138337612381891	0.061367032256305465	weight	NA	bound	283	NA	NA	1	selection	nav_5000	5000	4_4	276	harden	0.17969700769358052	LEMMAPATH	c7	0
harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.12953614403866362	0.07040001630303443	weight	NA	bound	283	NA	NA	1	selection	all_5000	5000	4_4	276	harden	0.24778863027158848	LEMMAPATH	c3	0
harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.017848233217452974	0.09605577856386403	weight	NA	bound	283	NA	NA	1	selection	nav_FOC	143	4_4	276	harden	0.1912709581707725	LEMMAPATH	c8	0
harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.07140309157415327	0.06201748058519337	weight	NA	bound	283	NA	NA	1	selection	all_FOC	283	4_4	276	harden	0.17759886239602812	LEMMAPATH	c7	0
harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.1679386796522075	0.12327175895867261	weight	NA	bound	527	NA	NA	1	no	nav_5000	5000	4_4	276	harden	0.20000768430534063	LEMMAPATH	c7	0
harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.2260999601726333	0.27750692990100734	weight	NA	bound	527	NA	NA	1	no	all_5000	5000	4_4	276	harden	0.25417634253589994	LEMMAPATH	c7	0
harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.08456123971588507	0.12939054231780667	weight	NA	bound	527	NA	NA	1	no	nav_FOC	271	4_4	276	harden	0.20911871766305498	LEMMAPATH	c7	0
harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.10756820092439973	0.09660148743595447	weight	NA	bound	527	NA	NA	1	no	all_FOC	527	4_4	276	harden	0.20225955136228999	LEMMAPATH	c7	0
