_id	destroy.BOWnobound10nav-nap.PPMIselection.LENGTH5000.SOCPOSnav.x	destroy.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav.x	destroy.LEMMARELboth.PPMIno.LENGTH5000.SOCPOSnav.x	destroy.BOWnobound10nav.PPMIno.LENGTHFOC.SOCPOSnav.x	destroy.BOWnobound15all.PPMIno.LENGTHFOC.SOCPOSnav.x	destroy.BOWnobound15nav-nap.PPMIweight.LENGTH5000.SOCPOSnav.x	destroy.BOWnobound5nav-nap.PPMIselection.LENGTHFOC.SOCPOSnav.x	destroy.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav.x	destroy.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav.x	destroy.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav.x	destroy.LEMMARELagent.PPMIweight.LENGTHFOC.SOCPOSnav.x	destroy.LEMMARELpatient.PPMIweight.LENGTH5000.SOCPOSnav.x	destroy.LEMMARELagent.PPMIselection.LENGTHFOC.SOCPOSnav.x	destroy.LEMMARELpatient.PPMIweight.LENGTHFOC.SOCPOSnav.x	destroy.BOWnobound10nav-nap.PPMIselection.LENGTH5000.SOCPOSnav.y	destroy.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav.y	destroy.LEMMARELboth.PPMIno.LENGTH5000.SOCPOSnav.y	destroy.BOWnobound10nav.PPMIno.LENGTHFOC.SOCPOSnav.y	destroy.BOWnobound15all.PPMIno.LENGTHFOC.SOCPOSnav.y	destroy.BOWnobound15nav-nap.PPMIweight.LENGTH5000.SOCPOSnav.y	destroy.BOWnobound5nav-nap.PPMIselection.LENGTHFOC.SOCPOSnav.y	destroy.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav.y	destroy.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav.y	destroy.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav.y	destroy.LEMMARELagent.PPMIweight.LENGTHFOC.SOCPOSnav.y	destroy.LEMMARELpatient.PPMIweight.LENGTH5000.SOCPOSnav.y	destroy.LEMMARELagent.PPMIselection.LENGTHFOC.SOCPOSnav.y	destroy.LEMMARELpatient.PPMIweight.LENGTHFOC.SOCPOSnav.y
verniel/verb/het_laatste_nieuws_20030722_01_134/34	-28.4591761542532	33.1406219082804	-0.454234087604607	32.0416931641111	0.510255470494	-24.7145343234898	-9.80755443699994	-37.6543186115151	6.16952245651167	23.2310887346375	0	-8.57601399877353	0	10.8558343651198	1.64143457327487	-5.77091833870003	12.8712439540768	-1.76195763217497	39.0208552986215	24.1327938507395	-19.0950248622243	2.66316074624807	28.1069557080928	-6.77180752945984	0	6.00251713544945	0	13.5977345462254
verniel/verb/het_laatste_nieuws_20000121_01_74/82	-20.6929729506708	12.7781815927744	8.6553781245923	25.6467022483619	7.89133625223756	-1.81424138155713	-25.2194638713039	-26.5566482637151	-4.29274564450433	12.463565829449	0	2.10564812377608	0	-3.43660923829845	3.33382874373289	5.58220238315449	11.8346213001705	5.48533191619581	17.8672671003863	26.7503908554978	4.84664118480384	0.498697241137368	-10.0628099552459	2.17317877076199	0	12.2006184364583	0	-6.87185821775462
verniel/verb/het_laatste_nieuws_20010605_01_145/192	22.1407543169956	19.0859549378182	-19.1615123772996	24.9577636326903	-9.68714223258695	3.39276581701676	8.60091155209307	10.4914975065033	-15.8538014815288	-3.31207923616786	8.56183004199014	-5.12241410699307	8.41671033697575	-0.150861250688518	31.7606013743578	-17.2464357989808	-8.73185384362943	15.3633474316445	32.5095507152346	16.2796560863387	-20.1356876062443	19.1576166491053	8.98660592978237	-13.8226185106783	3.95238623154789	-3.6994493646815	-3.17439872720998	-4.71433749378142
verniel/verb/nrc_handelsblad_20000212_27/23	7.9597735198307	-3.96264150447087	-19.6371873003283	16.864341247522	13.8075612588413	7.27861882325964	-7.47597747211012	17.0317426770931	-23.1729696061166	-18.8123401047089	7.9923977897657	0	8.80111909925363	0	6.66079647283206	6.7736881407059	-12.1138198133989	-17.8199304862388	15.6043066386477	10.6607045274687	4.8683376779476	-3.25196121251505	1.80211751767025	-12.5981012827668	4.08102986102637	0	-2.68056718755128	0
verniel/verb/het_nieuwsblad_20030602_01_348/50	15.9314783419715	-26.8633426331628	-29.2908520804328	-34.0124267709716	-14.6151218242459	12.00390301534	15.4323432409486	10.9134486899549	5.48146085905113	-6.0338196710658	0	-12.4993414047258	0	1.18291933436196	-6.66005059486411	8.35654286982362	-10.3790218553894	10.0677656277403	-7.15665946069809	1.98821095142988	19.9848635733228	15.2144748002503	-6.47171766225392	-7.25031065926742	0	-28.5182386666465	0	25.622126977626
verniel/verb/het_nieuwsblad_20030602_01_348/50	15.9314783419715	-26.8633426331628	-29.2908520804328	-34.0124267709716	-14.6151218242459	12.00390301534	15.4323432409486	10.9134486899549	5.48146085905113	-6.0338196710658	0	-12.4993414047258	0	1.18291933436196	-6.66005059486411	8.35654286982362	-10.3790218553894	10.0677656277403	-7.15665946069809	1.98821095142988	19.9848635733228	15.2144748002503	-6.47171766225392	-7.25031065926742	0	-28.5182386666465	0	25.622126977626
vernietig/verb/volkskrant_19990212_5346/12	-5.69094679794319	21.7513600170895	1.88642736549645	-16.6003840691586	-11.5370964217818	-2.01885266266861	-27.1596610404908	-4.63415164294177	12.7043027792056	18.6446068565142	0.467098540468359	-0.203520141517369	1.36064105709562	-9.75092770551645	-19.612204213803	1.61727712678871	-6.76481883818911	0.939767363740361	-16.7783596232534	4.14974452631517	-3.79863900837602	7.10305577294734	15.0222386160661	-5.11094900827225	-2.01762738177583	-1.77301261146261	-0.991295078545837	-4.90996328789726
verniel/verb/het_laatste_nieuws_20010305_01_82/90	-20.6413322283232	14.9683156424926	-30.7932524048139	3.92225543040855	9.88620586931527	-10.1017155911681	-29.6931891527873	-23.3775742514481	7.48156445808676	35.084590070764	0	-14.301377556991	0	2.60980232326248	-25.1843705460843	14.0595426826665	-10.456134314869	-9.17495155375008	14.8407990088825	9.38844893060649	3.47687927023575	0.0759916314091771	10.476575722851	12.180434129446	0	-27.9100394931054	0	24.9291830330801
vernietig/verb/volkskrant_20010504_59/320	17.2973950652356	-9.37424261234555	0	-10.5656523195356	-19.3216294365939	15.7804925828749	7.61461388643522	28.4960734180249	-15.0378018948422	-10.3417387626808	0	0	0	0	20.6272841225202	-11.8296784658129	0	-2.23221964144221	-16.710849908894	6.53679423735511	1.02404297718555	12.9443792835213	-4.40197336602621	-3.64595586836979	0	0	0	0
vernietig/verb/het_laatste_nieuws_19990623_01_295/103	13.1984871893593	-19.1949396293357	0	-24.7498668249016	4.06562418504964	7.86205194106427	-10.7374000677731	2.55232520355302	0	-19.0852831840732	0	0	0	0	3.03485357095426	8.35147258495793	0	-9.30219969976769	-39.1866605106159	-18.9153646672024	7.10872703831219	8.7787329587954	0	-4.04954902150826	0	0	0	0
vernietig/verb/de_morgen_19990724_01_64/64	-14.8301046878097	16.3512988625172	10.2366111902539	-0.31013040918537	5.33273792946503	-12.7378524548975	-10.0680756247822	-27.6229858910836	20.6938510521252	22.0532960971526	-2.06359330893346	0	-1.25965600816176	0	-21.843487734171	8.96512762938275	7.96120301787648	-16.8506399731946	1.10490811327734	-3.67995926173482	6.98763292781437	6.78110568861021	8.70223918777817	5.27393452452719	-1.82773041123511	0	-0.576939218184914	0
vernietig/verb/algemeen_dagblad_19991012_114/135	-9.30876995910899	5.46363499605922	0	-10.0043755949785	-5.97931808055748	-6.80547979816015	-19.5030622070868	-34.8475140756374	-19.1487482950405	15.6830484321977	0	0	0	0	-13.6779323185948	1.32918232181635	0	-3.31909925716516	-3.17560310140885	-5.3776725680231	10.451002409055	-0.273204332300909	-14.3191023474364	4.97110373536405	0	0	0	0
verniel/verb/het_laatste_nieuws_20040529_01_323/32	-27.5824720410878	33.2078122775555	-20.136066876138	4.13023891139032	-8.88501258625278	-24.9418881373737	-27.5924656032013	-29.6481615759281	20.125409491058	26.163887065256	12.0652438942629	0	5.58316600718285	0	-7.92042047766058	0.324503805432226	18.8367514203352	10.1574158725566	19.384585999934	26.3443966832298	-19.2960063214794	8.32636879203518	7.8512174942567	-3.31517759385103	-4.91785735052669	0	-11.6623628986061	0
vernietig/verb/de_morgen_20010316_01_155/130	-4.16998626698273	-1.6463114071248	9.21815811129439	-26.2566579919985	0.482743276501007	-3.17868183856657	1.38671943710447	-32.891943961534	0	1.30784252499367	0	3.59800324282989	0	0.824794570958852	-25.8778680588716	9.32296786507088	10.3878963144918	-11.6611448784956	-22.8515917412709	-18.5743005061662	18.2528897320511	-8.917713098458	0	-4.17829568690104	0	11.0980554219746	0	-3.56384903483851
vernietig/verb/parool_20001118_133/44	13.6894590360026	-15.5172071422451	0	-13.5781825219399	-2.42113798646526	19.8951867589777	26.8744856127809	34.7017431017054	0	0	0	0	0	0	-5.39442348266832	-9.74117299240293	0	11.4638249360099	-14.0904994403328	0.685334782167772	-4.16809048852998	10.1691960589563	0	0	0	0	0	0
vernietig/verb/nrc_handelsblad_20010925_61/282	16.8635961694694	-10.0968053262403	0	-21.824144838654	-0.949907149989712	-3.8045255610099	24.5585731374619	0.122072759696045	0	-0.855730531656967	0	0	0	0	-14.4196821704238	12.1827654910548	0	3.21545989838606	-27.8384264697149	-20.2518179665639	5.03039629911489	-14.6163446739353	0	25.7158629124948	0	0	0	0
vernietig/verb/het_laatste_nieuws_20041210_01_267/436	1.85557061843339	-13.982553218956	-18.7035381369328	4.12430749818816	-3.87914696722099	-8.70671457066942	3.92746017138064	6.30689860025731	4.49707370839933	2.10933778180062	0	2.03925320922121	0	16.1248947308414	16.4781789906892	1.62679230040183	-11.404319404626	0.669215578935379	-8.23203571042772	-24.9522660980737	-4.80630322519442	-18.4616715045363	-7.09771550480661	21.7370879912378	0	-14.0132920125131	0	4.35112751927985
verniel/verb/algemeen_dagblad_20000104_80/16	-9.47159263586662	16.8518374828092	-7.57290637039075	23.1371292724582	-4.16696106594946	4.40287260398131	-6.01521791025157	24.527894923012	-8.8275845342707	-7.24474838747395	0	-12.008642612842	0	8.92372690351066	15.3196726061181	-10.8904825308903	-13.9422975988669	1.26238816793159	19.5184740444814	15.4588740202065	-12.3449546179071	12.2808957033248	18.8874723321158	-16.3506389611273	0	8.87711975287676	0	8.46994299758309
verniel/verb/algemeen_dagblad_20000104_80/16	-9.47159263586662	16.8518374828092	-7.57290637039075	23.1371292724582	-4.16696106594946	4.40287260398131	-6.01521791025157	24.527894923012	-8.8275845342707	-7.24474838747395	0	-12.008642612842	0	8.92372690351066	15.3196726061181	-10.8904825308903	-13.9422975988669	1.26238816793159	19.5184740444814	15.4588740202065	-12.3449546179071	12.2808957033248	18.8874723321158	-16.3506389611273	0	8.87711975287676	0	8.46994299758309
vernietig/verb/algemeen_dagblad_20011217_84/458	-4.21038851816905	-1.47987664335094	0	-13.1150527714723	2.56470465046555	2.44249523290688	7.8946629980846	-2.54344542712298	9.41658478112541	-20.7946836737285	0	0	0	0	-2.14770015014575	3.40700525550683	0	-19.3306061805669	-7.91119710030985	-3.22403044640686	-0.908917818340955	-1.09623774308481	-18.4392334504448	-9.50966502256864	0	0	0	0
vernietig/verb/het_nieuwsblad_20030516_01_534/88	-3.99200628266672	-10.6511159573112	0	-1.92140496334087	12.9634854462574	-17.1498049981648	10.0784398677331	4.86714524911098	-9.43605925983175	1.89184520677757	0	0	0	0	-11.2323010712717	5.66066455474053	0	-18.2507214570507	-21.8992402136718	-6.98369492643326	-2.84286549520446	-15.7416126469294	0.150687894279708	13.8775724422418	0	0	0	0
vernietig/verb/algemeen_dagblad_20010323_70/173	-3.05911433685635	10.3207371420616	0	-7.62181452290099	-7.92042454115082	-3.95579870728381	-17.3028890899678	-25.7614866270597	0.079095818045812	34.0559273422136	0	0	0	0	-7.95609039959865	15.9690731906259	0	-22.406815571625	-19.0197645300844	-1.39721211567745	8.43459985752277	-4.24137700491233	-12.2361287418311	14.6602596854424	0	0	0	0
verniel/verb/de_standaard_20040730_01_17/50	-32.6948827271212	29.5590192754271	-16.5285953902369	36.7323092666765	1.34203102528449	-26.6177405304792	-25.8471512635723	-39.6449946512734	5.87476325664189	17.463529369459	0	-22.0325399736276	0	12.0978764457867	-5.80253900413627	-6.0696555747605	12.6162749710461	4.09884042375575	40.5140998330459	20.5412962359484	-16.1650418564581	-2.28366895302774	26.5823495822469	-1.03756815319398	0	0.869853534638584	0	17.0691728856087
verniel/verb/de_standaard_20040730_01_17/50	-32.6948827271212	29.5590192754271	-16.5285953902369	36.7323092666765	1.34203102528449	-26.6177405304792	-25.8471512635723	-39.6449946512734	5.87476325664189	17.463529369459	0	-22.0325399736276	0	12.0978764457867	-5.80253900413627	-6.0696555747605	12.6162749710461	4.09884042375575	40.5140998330459	20.5412962359484	-16.1650418564581	-2.28366895302774	26.5823495822469	-1.03756815319398	0	0.869853534638584	0	17.0691728856087
vernietig/verb/nrc_handelsblad_20010521_46/23	25.9106485036156	-33.6919235794969	26.7365539253281	-32.111099768436	-1.1046897038077	22.7421083504392	20.683161733361	22.2854325628315	5.4214951612039	-23.1076126984953	-12.9358791056524	13.2238062843135	-5.29362753856098	-10.8067819473096	0.164885370352852	-5.07391548279195	-11.0186782119864	-2.587523873193	-36.2414300186854	-16.4817676344793	24.3486239341736	-4.94003019474286	-27.0847871135174	6.75777272168511	5.26343286734791	11.2320954997772	12.4391089014657	-11.877770736803
verniel/verb/het_nieuwsblad_20040505_01_282/96	-14.7540106511737	25.5870117205719	-23.4042911218867	27.4968558278248	-9.8463499436881	-5.27592878488403	-7.07812321817394	4.36230694802948	-2.30205725498346	5.10763832641755	3.37367076456426	-18.025807456154	-3.38167470343608	17.0061866343669	28.743278652402	-15.1445659494003	4.28798662899921	18.3998287835517	43.144934919952	21.3089793009641	-27.4282117123029	16.4944718605569	22.9335491021175	-18.0746593495775	-7.69178027071207	5.06061659522876	-7.61775752905934	16.1580210148377
verniel/verb/het_laatste_nieuws_20000720_01_270/220	-15.7117425569408	21.5681851020161	-21.8924719452733	28.8035559278889	-9.72703684279678	-6.4770409104569	-6.12717448235589	6.6637835846078	-1.76089290497382	1.88220630695861	3.99876684277902	-17.584603256678	-2.6016130199924	18.6582028014065	29.755702764173	-14.5250603448128	5.2578584723229	20.2461329820274	45.4885720379048	22.8542453373202	-28.3697955150572	5.43660328914369	21.4442406219364	-19.5746148136085	-7.26963882392893	7.96503460909497	-7.62185317799298	15.292727978212
vernietig/verb/het_laatste_nieuws_20010302_01_14/135	14.2371470157424	11.2770204879558	0	-34.8942946648925	6.59033619684547	9.70713202881804	9.05345969346672	-7.34259413936371	3.21028588764199	2.787460847267	0	0	0	0	3.66152840796706	17.4599891757265	0	8.7234680988041209	-43.1489435784948	-18.9987452467263	24.4936847300752	-9.7874161091162	3.06372824971602	23.2702018797115	0	0	0	0
verniel/verb/het_laatste_nieuws_20041230_01_23/18	-19.3859799685165	20.7844010578655	-10.8657985428801	28.0112927209779	-10.3883117590837	-0.688479519843242	-15.9332952622576	9.99908323890027	-3.23758458574318	4.7599847178135	4.3794995588154	-10.3140380503834	-2.29296405661184	3.95063836815874	9.21125562496569	-12.4753045925241	21.8830677041589	13.0412510500971	40.1050484795246	26.0712390071216	-24.0519530127086	10.2057249682497	18.5153104143698	-22.5714877617368	-8.4378270001454	-12.3463030889933	-8.44716325730317	-8.77179899087367
verniel/verb/het_laatste_nieuws_20041230_01_23/18	-19.3859799685165	20.7844010578655	-10.8657985428801	28.0112927209779	-10.3883117590837	-0.688479519843242	-15.9332952622576	9.99908323890027	-3.23758458574318	4.7599847178135	4.3794995588154	-10.3140380503834	-2.29296405661184	3.95063836815874	9.21125562496569	-12.4753045925241	21.8830677041589	13.0412510500971	40.1050484795246	26.0712390071216	-24.0519530127086	10.2057249682497	18.5153104143698	-22.5714877617368	-8.4378270001454	-12.3463030889933	-8.44716325730317	-8.77179899087367
verniel/verb/het_laatste_nieuws_20030531_01_227/81	-29.0469647999181	34.0957745683529	-21.6305484658474	37.7170731446899	3.50388279960605	-22.2056700838629	3.55580022794262	-31.6079014080596	12.4772455191659	25.5620749869976	12.7976251201405	-23.3454824820961	5.707935191163	14.5156094813033	8.01191223688127	-2.42087262132473	16.6195381183214	5.10133822466767	39.3287691512391	26.3056630743508	-21.8088214959444	4.42872300209058	20.7334273901755	-3.98114026363443	-4.77349638088853	1.56341130507666	-12.4537800771532	16.0428456239284
verniel/verb/parool_20040109_47/213	1.05933000798632	0	0	3.66957615231758	10.7966721319452	6.21340418272496	25.5847109073132	0	0	0	0	0	0	0	21.3458874048884	0	0	4.49572320388306	12.786190228107	11.5411999041479	-4.49259893859384	0	0	0	0	0	0	0
verniel/verb/het_laatste_nieuws_20001026_01_325/349	-10.3249592484574	-5.21622252183412	7.43693694741673	15.432790822925	5.5935604102774	11.651983661171	-14.0240698094084	15.6655183737066	-16.3354428238984	-21.0011629911745	0	0.503838753568827	0	-1.84542689573519	-1.59555728240956	-9.79472213149283	10.9796448878977	8.62689003597339	21.9562261533576	10.4118225004501	3.45292687995683	16.8908766553193	-13.0987502625648	-18.0218114383566	0	8.69750810262516	0	-3.71187314740091
verniel/verb/parool_19990803_75/32	-24.7112363460823	22.0719771704469	-7.09663648697379	18.722222072175	-6.21187269281891	-19.998695032634	-23.7151353432316	-4.6383166548071	16.5814231656173	20.4124892613571	2.31215720109868	-0.637489694209574	0.631930495839846	1.51530934295971	-5.49442787872916	0.900936162535551	4.98679059554241	1.11043396906406	27.3763729104181	7.12415548012192	-2.77759115063356	6.32874090321835	11.9109203818282	-1.11731699158258	-1.38697968680798	-8.08340406897572	-3.38377065385535	7.31488397574246
verniel/verb/parool_19990803_75/32	-24.7112363460823	22.0719771704469	-7.09663648697379	18.722222072175	-6.21187269281891	-19.998695032634	-23.7151353432316	-4.6383166548071	16.5814231656173	20.4124892613571	2.31215720109868	-0.637489694209574	0.631930495839846	1.51530934295971	-5.49442787872916	0.900936162535551	4.98679059554241	1.11043396906406	27.3763729104181	7.12415548012192	-2.77759115063356	6.32874090321835	11.9109203818282	-1.11731699158258	-1.38697968680798	-8.08340406897572	-3.38377065385535	7.31488397574246
vernietig/verb/volkskrant_19990407_41/320	39.9841628691398	-30.4477939057353	0	-40.6973632877537	5.58133936874751	23.2915665229158	30.7884615912306	1.41833090905818	5.9837956025238	-4.70520965869059	0	0	0	0	5.16937482295597	11.7179582557591	0	1.71022060626005	-41.9733250269983	-26.8116761687834	29.171044758037	-16.9030194464536	-29.2419527008018	16.6424374224006	0	0	0	0
verniel/verb/het_laatste_nieuws_20030121_01_223/365	-21.8303764971306	19.5725174333719	-29.4479086905806	28.2032941029773	-6.60054341030126	-8.3097411282656	-3.39947306600599	4.64568596987942	0.0748951059039996	3.61048537886929	3.99876684277902	-14.7863604280003	-2.60161301999237	2.76535276116356	14.256127361148	-14.0018388008263	-6.26165528230505	7.01860828654019	36.1990937468206	20.2137859155391	-13.2490103148403	12.7463503468668	20.7745361997087	-14.7546457411955	-7.26963882392893	-27.1878119499404	-7.62185317799303	25.8384413666998
vernietig/verb/parool_19990802_50/42	-4.42472237492721	-32.882670045901	28.5063598220508	-37.8333317328099	10.7904095445798	15.2801234318823	16.0892419538328	-33.7498671990348	7.03034265279766	-19.4418664208005	0	23.2429197959508	0	-13.417848415033	-32.2726670122632	-5.79440504596788	-16.2690716840113	-4.22810871867129	-46.9397949770006	-25.3143983279046	27.0433263373415	-9.88571673705857	-29.2487465425536	16.7442324071767	0	12.5287482299113	0	-15.5908254863179
verniel/verb/algemeen_dagblad_20000327_103/176	-30.5505754664136	27.0399248310516	0	27.1056652710136	8.76477126188096	-12.3512312105021	-22.2730052629676	-23.4638869433062	-3.27936680601874	6.69932764331794	0	0	0	0	-3.13456987924746	-2.71069752971824	0	2.6776009679675	20.8540855001812	19.7090220000345	-22.0620820475341	5.02338436555445	24.0847022078884	-17.0919160065306	0	0	0	0
verniel/verb/het_laatste_nieuws_20040712_01_206/60	-7.77038499564814	6.58946337815301	-10.6889724902761	18.5722498705919	-3.67368375556507	-15.9282345702495	-2.22995088562483	28.1658553169468	-1.03428064977958	-7.52800418259245	0	-10.3304813205775	0	14.5023071810659	25.2669840493729	-29.1581157813153	9.39257794545049	20.3777833906935	47.9279245201483	27.273240106052	-19.7051062696155	14.5301424042049	28.6468665725058	-19.412183334354	0	3.04216789691	0	13.7816065534037
verniel/verb/het_laatste_nieuws_20040712_01_206/60	-7.77038499564814	6.58946337815301	-10.6889724902761	18.5722498705919	-3.67368375556507	-15.9282345702495	-2.22995088562483	28.1658553169468	-1.03428064977958	-7.52800418259245	0	-10.3304813205775	0	14.5023071810659	25.2669840493729	-29.1581157813153	9.39257794545049	20.3777833906935	47.9279245201483	27.273240106052	-19.7051062696155	14.5301424042049	28.6468665725058	-19.412183334354	0	3.04216789691	0	13.7816065534037
