_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
heffen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.12377789075588022	0.004873828180148533	NA	NA	nobound	698	all	5_5	1	no	all_FOC	698	4_4	218	heffen	0.19075579944983495	BOW	c5	0
heffen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.05823564587041243	-0.13759470463019746	NA	NA	nobound	220	lex	3_3	1	weight	nav_5000	5000	4_4	207	heffen	0.17777461626144928	BOW	c7	0
heffen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.17680224772453426	-0.28380265680145333	NA	NA	nobound	220	lex	3_3	1	weight	all_5000	5000	4_4	207	heffen	0.22894490338347614	BOW	c8	0
heffen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05085407567346856	-0.09710468411288872	NA	NA	nobound	220	lex	3_3	1	weight	nav_FOC	151	4_4	207	heffen	0.18219281186154562	BOW	c7	0
heffen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.04314634454876603	-0.0903536353501033	NA	NA	nobound	220	lex	3_3	1	weight	all_FOC	220	4_4	207	heffen	0.18822876090351628	BOW	c7	0
heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.029193205307795678	-0.15869597175652445	NA	NA	nobound	220	lex	3_3	1	selection	nav_5000	5000	4_4	207	heffen	0.20002324120770884	BOW	c7	0
heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.21980658872866135	-0.28059143031124356	NA	NA	nobound	220	lex	3_3	1	selection	all_5000	5000	4_4	207	heffen	0.23242352078790207	BOW	c8	0
heffen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0428488790257318	-0.09036199107230813	NA	NA	nobound	220	lex	3_3	1	selection	nav_FOC	151	4_4	207	heffen	0.19090825281738874	BOW	c7	0
heffen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.03370133494308091	-0.08665460869335698	NA	NA	nobound	220	lex	3_3	1	selection	all_FOC	220	4_4	207	heffen	0.19435499072629595	BOW	c7	0
heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.040355302788373966	-0.1901464140388771	NA	NA	nobound	312	lex	3_3	1	no	nav_5000	5000	4_4	214	heffen	0.2011840453606669	BOW	c7	0
heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.25777527869761724	-0.2979767991662029	NA	NA	nobound	312	lex	3_3	1	no	all_5000	5000	4_4	214	heffen	0.24337379398637668	BOW	c8	0
heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.05331027499498206	-0.11852306416550867	NA	NA	nobound	312	lex	3_3	1	no	nav_FOC	222	4_4	214	heffen	0.2050441792792028	BOW	c7	0
heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.04023651873470346	-0.11350383447809057	NA	NA	nobound	312	lex	3_3	1	no	all_FOC	312	4_4	214	heffen	0.2049102771235621	BOW	c7	0
heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06480500252388645	-0.17495439231900203	NA	NA	nobound	290	all	3_3	1	weight	nav_5000	5000	4_4	216	heffen	0.18195008541501959	BOW	c7	0
heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.18210705190066925	-0.24301652009940788	NA	NA	nobound	290	all	3_3	1	weight	all_5000	5000	4_4	216	heffen	0.22699646029320783	BOW	c8	0
heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.07677365108320901	-0.10313946167529056	NA	NA	nobound	290	all	3_3	1	weight	nav_FOC	151	4_4	216	heffen	0.18447838025087843	BOW	c7	0
heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06490931209948364	-0.10402962785028717	NA	NA	nobound	290	all	3_3	1	weight	all_FOC	290	4_4	216	heffen	0.19194871851137066	BOW	c7	0
heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.08139557223190005	-0.20841273074406177	NA	NA	nobound	290	all	3_3	1	selection	nav_5000	5000	4_4	216	heffen	0.21813429309159194	BOW	c7	0
heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.25155663843296927	-0.23811978048153426	NA	NA	nobound	290	all	3_3	1	selection	all_5000	5000	4_4	216	heffen	0.23498852100578418	BOW	c8	0
heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07799906740796131	-0.09165625012659334	NA	NA	nobound	290	all	3_3	1	selection	nav_FOC	151	4_4	216	heffen	0.19154203878161286	BOW	c7	0
heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.06231560036658038	-0.08709628592960399	NA	NA	nobound	290	all	3_3	1	selection	all_FOC	290	4_4	216	heffen	0.19607171027819847	BOW	c7	0
heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.1303643832271705	-0.22672356249908784	NA	NA	nobound	421	all	3_3	1	no	nav_5000	5000	4_4	218	heffen	0.2445063055948583	BOW	c7	0
heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.3734786539153916	-0.255890372546746	NA	NA	nobound	421	all	3_3	1	no	all_5000	5000	4_4	218	heffen	0.248661715802763	BOW	c8	0
heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0979840831749139	-0.11251805066509064	NA	NA	nobound	421	all	3_3	1	no	nav_FOC	222	4_4	218	heffen	0.20829336111953536	BOW	c7	0
heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.09076294653586248	-0.11385378932420939	NA	NA	nobound	421	all	3_3	1	no	all_FOC	421	4_4	218	heffen	0.21361181774008914	BOW	c7	0
heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.01359968716399706	0.09188756048121775	NA	group1	bound	133	NA	NA	1	weight	nav_5000	5000	4_4	189	heffen	0.16234470486289715	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.11819558606503813	0.21848664950806226	NA	group1	bound	133	NA	NA	1	weight	all_5000	5000	4_4	189	heffen	0.19898069149979705	LEMMAREL	c4	0
heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.04505195374428291	0.10851327645466347	NA	group1	bound	133	NA	NA	1	weight	nav_FOC	63	4_4	189	heffen	0.13139235525608348	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.0376505092866277	0.09457068268421946	NA	group1	bound	133	NA	NA	1	weight	all_FOC	133	4_4	189	heffen	0.1364280944381174	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.0045622252172446715	0.16677643347093826	NA	group1	bound	133	NA	NA	1	selection	nav_5000	5000	4_4	189	heffen	0.18234356007699104	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.1410540076045529	0.3098765906018401	NA	group1	bound	133	NA	NA	1	selection	all_5000	5000	4_4	189	heffen	0.21106496024882307	LEMMAREL	c4	0
heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.037130609078980775	0.11406217188677636	NA	group1	bound	133	NA	NA	1	selection	nav_FOC	63	4_4	189	heffen	0.14104315101617526	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.025172923203892975	0.10328867008414712	NA	group1	bound	133	NA	NA	1	selection	all_FOC	133	4_4	189	heffen	0.15051110094090472	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.017572151153274828	0.23362918524361012	NA	group1	bound	199	NA	NA	1	no	nav_5000	5000	4_4	205	heffen	0.21551008974264638	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.15328800268131837	0.4015559190480784	NA	group1	bound	199	NA	NA	1	no	all_5000	5000	4_4	205	heffen	0.2278669418884427	LEMMAREL	c4	0
heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.07334076533310749	0.19794885755966404	NA	group1	bound	199	NA	NA	1	no	nav_FOC	87	4_4	205	heffen	0.16498336059972463	LEMMAREL	c3	0
heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.057920448962435644	0.19010583434707787	NA	group1	bound	199	NA	NA	1	no	all_FOC	199	4_4	205	heffen	0.17457711456345054	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.023164667410358646	0.08648715999711995	NA	group2	bound	208	NA	NA	1	weight	nav_5000	5000	4_4	210	heffen	0.15336230381986385	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.134121446292149	0.23822940615573285	NA	group2	bound	208	NA	NA	1	weight	all_5000	5000	4_4	210	heffen	0.2106272635618524	LEMMAREL	c4	0
heffen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.03977897364536059	0.0732397294468143	NA	group2	bound	208	NA	NA	1	weight	nav_FOC	113	4_4	210	heffen	0.13093167209524043	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.043287773386679135	0.07010193381744509	NA	group2	bound	208	NA	NA	1	weight	all_FOC	208	4_4	210	heffen	0.13845937294205754	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.03043969135114532	0.1456367707288809	NA	group2	bound	208	NA	NA	1	selection	nav_5000	5000	4_4	210	heffen	0.19959833182579131	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.17009193890622107	0.3007624946598738	NA	group2	bound	208	NA	NA	1	selection	all_5000	5000	4_4	210	heffen	0.23093536090909514	LEMMAREL	c4	0
heffen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.045227705788516884	0.07816424332793385	NA	group2	bound	208	NA	NA	1	selection	nav_FOC	113	4_4	210	heffen	0.14716333473893609	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.04610870055285118	0.08512777457897658	NA	group2	bound	208	NA	NA	1	selection	all_FOC	208	4_4	210	heffen	0.15592607873636644	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-0.04411351269866358	0.15046792206060616	NA	group2	bound	323	NA	NA	1	no	nav_5000	5000	4_4	211	heffen	0.2102107368374355	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.17806606764390312	0.32565713717983097	NA	group2	bound	323	NA	NA	1	no	all_5000	5000	4_4	211	heffen	0.23154091735948884	LEMMAREL	c4	0
heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.05491656691175697	0.08776859706587546	NA	group2	bound	323	NA	NA	1	no	nav_FOC	175	4_4	211	heffen	0.16078309607676794	LEMMAREL	c3	0
heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.05442705154248552	0.09954686292344957	NA	group2	bound	323	NA	NA	1	no	all_FOC	323	4_4	211	heffen	0.1686153115753643	LEMMAREL	c3	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.015017701011699159	0.0896329857974595	selection2	NA	bound	290	NA	NA	1	weight	nav_5000	5000	4_4	213	heffen	0.1577051600346293	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.2097042116565389	0.21960593275285226	selection2	NA	bound	290	NA	NA	1	weight	all_5000	5000	4_4	213	heffen	0.20959032897524654	LEMMAPATH	c4	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.043285036860331846	0.06572792785822482	selection2	NA	bound	290	NA	NA	1	weight	nav_FOC	152	4_4	213	heffen	0.1274143944824718	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.032071127334747235	0.060778684103801384	selection2	NA	bound	290	NA	NA	1	weight	all_FOC	290	4_4	213	heffen	0.1470840893592169	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	-0.10412178859248705	0.2013111308319613	selection2	NA	bound	290	NA	NA	1	selection	nav_5000	5000	4_4	213	heffen	0.22393935352096286	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.2136743773474001	0.2478511011352372	selection2	NA	bound	290	NA	NA	1	selection	all_5000	5000	4_4	213	heffen	0.23947459793140732	LEMMAPATH	c4	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06692014392008325	0.0776024931437647	selection2	NA	bound	290	NA	NA	1	selection	nav_FOC	152	4_4	213	heffen	0.15497258578203718	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	-0.056462503249840784	0.07625167787310562	selection2	NA	bound	290	NA	NA	1	selection	all_FOC	290	4_4	213	heffen	0.16954281775789196	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	-0.12102124095405152	0.20358527637417945	selection2	NA	bound	515	NA	NA	1	no	nav_5000	5000	4_4	213	heffen	0.23015600626205981	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.28434601289633327	0.29351571885801653	selection2	NA	bound	515	NA	NA	1	no	all_5000	5000	4_4	213	heffen	0.2429286911797746	LEMMAPATH	c4	0
heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	-0.07841466800627513	0.09162400249833882	selection2	NA	bound	515	NA	NA	1	no	nav_FOC	269	4_4	213	heffen	0.1790960526586499	LEMMAPATH	c3	0
heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	-0.07454637395470194	0.10405003544239806	selection2	NA	bound	515	NA	NA	1	no	all_FOC	515	4_4	213	heffen	0.19465117321774825	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.03223323697101705	0.03573483407943489	selection3	NA	bound	382	NA	NA	1	weight	nav_5000	5000	4_4	213	heffen	0.14977557608078768	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.14113633581376628	0.07805485514615108	selection3	NA	bound	382	NA	NA	1	weight	all_5000	5000	4_4	213	heffen	0.19686357978015318	LEMMAPATH	c2	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05150473608272976	0.02873332967094821	selection3	NA	bound	382	NA	NA	1	weight	nav_FOC	206	4_4	213	heffen	0.11997927158408325	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.04097291103837016	0.029212643784007248	selection3	NA	bound	382	NA	NA	1	weight	all_FOC	382	4_4	213	heffen	0.13490261756751734	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	-0.11653997931661711	0.13965668643204102	selection3	NA	bound	382	NA	NA	1	selection	nav_5000	5000	4_4	213	heffen	0.22127714134223	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.17831116338236017	0.11639090544615627	selection3	NA	bound	382	NA	NA	1	selection	all_5000	5000	4_4	213	heffen	0.23528288696005636	LEMMAPATH	c4	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07053614703027121	0.04397728929130368	selection3	NA	bound	382	NA	NA	1	selection	nav_FOC	206	4_4	213	heffen	0.14538276040093878	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.05795379876517917	0.04499733637452036	selection3	NA	bound	382	NA	NA	1	selection	all_FOC	382	4_4	213	heffen	0.163648682747077	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	-0.14832402612927534	0.14126051012655552	selection3	NA	bound	743	NA	NA	1	no	nav_5000	5000	4_4	213	heffen	0.2128665558025448	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.3391039181194722	0.20550089045143016	selection3	NA	bound	743	NA	NA	1	no	all_5000	5000	4_4	213	heffen	0.22996304245680083	LEMMAPATH	c4	0
heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.09833970960531073	0.06484582347039396	selection3	NA	bound	743	NA	NA	1	no	nav_FOC	395	4_4	213	heffen	0.16986469937738263	LEMMAPATH	c3	0
heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.10018883098382195	0.077061291696072	selection3	NA	bound	743	NA	NA	1	no	all_FOC	743	4_4	213	heffen	0.18096633869147163	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.03223323697101705	0.03573483407943489	weight	NA	bound	382	NA	NA	1	weight	nav_5000	5000	4_4	213	heffen	0.14977557608078768	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	0.1411363358138007	0.07805485514616362	weight	NA	bound	382	NA	NA	1	weight	all_5000	5000	4_4	213	heffen	0.19686357978015318	LEMMAPATH	c2	0
heffen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05150473608272976	0.02873332967094821	weight	NA	bound	382	NA	NA	1	weight	nav_FOC	206	4_4	213	heffen	0.11997927158408325	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.04097291103837016	0.029212643784007248	weight	NA	bound	382	NA	NA	1	weight	all_FOC	382	4_4	213	heffen	0.13490261756751734	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.10558149683680211	0.1842395958739094	weight	NA	bound	382	NA	NA	1	selection	nav_5000	5000	4_4	213	heffen	0.22193669745343333	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.17651104740207013	0.16544097329748134	weight	NA	bound	382	NA	NA	1	selection	all_5000	5000	4_4	213	heffen	0.23587978026462705	LEMMAPATH	c4	1
heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0618772180304334	0.04838596396087481	weight	NA	bound	382	NA	NA	1	selection	nav_FOC	206	4_4	213	heffen	0.14395630502535794	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.054187380918672014	0.05283961976601394	weight	NA	bound	382	NA	NA	1	selection	all_FOC	382	4_4	213	heffen	0.1612914304881928	LEMMAPATH	c3	1
heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.11693472039652196	0.17332758069866155	weight	NA	bound	743	NA	NA	1	no	nav_5000	5000	4_4	213	heffen	0.21697256955346367	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.26701863761283534	0.24156773279940416	weight	NA	bound	743	NA	NA	1	no	all_5000	5000	4_4	213	heffen	0.237668038026651	LEMMAPATH	c4	0
heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.07270903117041645	0.06441836553144233	weight	NA	bound	743	NA	NA	1	no	nav_FOC	395	4_4	213	heffen	0.16582710395783073	LEMMAPATH	c3	0
heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.07170884384870244	0.07279754658522962	weight	NA	bound	743	NA	NA	1	no	all_FOC	743	4_4	213	heffen	0.18147002537171755	LEMMAPATH	c3	0
