_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
grijs.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.2030764508110865	-0.8372906835960426	NA	NA	BOW	nobound	767	lex	5_5	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	0.113822635637424	-2.414079549911294	NA	NA	BOW	nobound	767	lex	5_5	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.4010050850082958	-0.16961872542678336	NA	NA	BOW	nobound	767	lex	5_5	1	no	FOC	578	nav	4_4	304	grijs
grijs.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.3445955698392955	-0.20445965870451252	NA	NA	BOW	nobound	767	lex	5_5	1	no	FOC	767	all	4_4	304	grijs
grijs.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.2812354025546476	0.43052690055356063	NA	NA	BOW	nobound	588	all	5_5	1	weight	5000	5000	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	1.233007083265372	-0.6698456722094237	NA	NA	BOW	nobound	588	all	5_5	1	weight	5000	5000	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8415127261608951	0.7267535510295866	NA	NA	BOW	nobound	588	all	5_5	1	weight	FOC	361	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.7894049446517887	0.7050863585707023	NA	NA	BOW	nobound	588	all	5_5	1	weight	FOC	588	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.6854677255559336	0.3182496639271331	NA	NA	BOW	nobound	588	all	5_5	1	selection	5000	5000	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	1.7809007632361862	-0.4362188805336234	NA	NA	BOW	nobound	588	all	5_5	1	selection	5000	5000	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.3031294671429008	0.40355677540589313	NA	NA	BOW	nobound	588	all	5_5	1	selection	FOC	361	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.22966567606427235	0.373994147800308	NA	NA	BOW	nobound	588	all	5_5	1	selection	FOC	588	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	1.0178588892874505	-0.08121400960582242	NA	NA	BOW	nobound	980	all	5_5	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	2.2353959613079444	-0.9092037183621992	NA	NA	BOW	nobound	980	all	5_5	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.43837888024668104	-0.16389131977144555	NA	NA	BOW	nobound	980	all	5_5	1	no	FOC	578	nav	4_4	304	grijs
grijs.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.3971685757388693	-0.29556066132733855	NA	NA	BOW	nobound	980	all	5_5	1	no	FOC	980	all	4_4	304	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4810995313120225	0.2956690611735504	NA	NA	BOW	nobound	345	lex	3_3	1	weight	5000	5000	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.8648441773853077	-0.9272852571417325	NA	NA	BOW	nobound	345	lex	3_3	1	weight	5000	5000	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6831602445744139	0.6344506363989877	NA	NA	BOW	nobound	345	lex	3_3	1	weight	FOC	264	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.6572332265971766	0.6081944833264741	NA	NA	BOW	nobound	345	lex	3_3	1	weight	FOC	345	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.24088352710346356	-0.155051970049459	NA	NA	BOW	nobound	345	lex	3_3	1	selection	5000	5000	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.7962973707874443	-1.1450426058831318	NA	NA	BOW	nobound	345	lex	3_3	1	selection	5000	5000	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6641486423269	0.51500528414583	NA	NA	BOW	nobound	345	lex	3_3	1	selection	FOC	264	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6447828250689867	0.4949546295851079	NA	NA	BOW	nobound	345	lex	3_3	1	selection	FOC	345	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.5297961585030236	-0.5835626278091876	NA	NA	BOW	nobound	461	lex	3_3	1	no	5000	5000	nav	4_4	295	grijs
grijs.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.9282736845270398	-1.7619367385263458	NA	NA	BOW	nobound	461	lex	3_3	1	no	5000	5000	all	4_4	295	grijs
grijs.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.0762494370865807	0.6759333105164836	NA	NA	BOW	nobound	461	lex	3_3	1	no	FOC	354	nav	4_4	295	grijs
grijs.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.0570697815528283	0.6662814787309058	NA	NA	BOW	nobound	461	lex	3_3	1	no	FOC	461	all	4_4	295	grijs
grijs.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.04579042779286236	1.1660659022611353	NA	NA	BOW	nobound	408	all	3_3	1	weight	5000	5000	nav	4_4	302	grijs
grijs.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.5248276944313803	0.39298967912196653	NA	NA	BOW	nobound	408	all	3_3	1	weight	5000	5000	all	4_4	302	grijs
