pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
-1.9012665	1			13107	29/noun
-1.2686262	3	-1.4617349	1.0	20852	29/num
0.7464311	1			926	290/num
4.348299	1			25	2_pk/noun
-1.0439316	1			5648	2de/num
2.36084	1			184	3,15/num
-0.74997693	2			8242	3,5/num
-2.21324	1	-1.3044909	1.0	17785	3-0/num
7.5571246	1			1	3-Zuun/name
4.030764	1	4.9476113	1.0	34	3.10/noun
6.4753194	2	7.3753595	2.0	6	3.178/num
2.998522	1			97	3.250/num
4.784536	1			16	3.495/num
4.992175	1			13	3.999/num
-2.7167447	1			29860	3/name
-1.5804918	2	-1.3705748	1.0	18982	3/noun
-1.0725828	17	-1.3879552	5.0	96814	3/num
-1.2338519	1			6706	30.000/num
-1.0423887	3			16647	30/noun
-0.6821581	15	-0.8744922	5.0	57761	30/num
7.5571246	1	8.473971	1.0	1	300-Mhz/noun
-0.9412017	1			4999	300.000/num
2.1007357	1	2.9990785	1.0	239	300/name
0.06386308	10	0.45825225	6.0	18263	300/num
-0.70965654	1	0.1918366	1.0	3986	3000/num
5.576123	1	6.4425397	1.0	8	300D/name
6.4585123	2	7.3753595	2.0	6	300E/name
1.5059772	1			431	305/num
2.2338707	1	3.145489	1.0	207	306/name
1.0218108	1	1.9327614	1.0	697	307/num
-0.61075217	1			3638	31-jarige/adj
7.087121	1			2	31.995/num
0.18957393	1			1607	31/name
-1.3114188	2			14497	31/noun
-0.8616202	4			18484	31/num
2.6633978	1			135	310.000/num
0.85559434	1			827	310/num
7.046299	3	7.557681	2.0	5	3178/num
-0.08596047	10	-1.4821497	1.0	21246	32/num
0.7335937	2	1.6365719	2.0	1874	320/num
2.7704666	1	3.6802495	1.0	121	323/name
6.4585123	1			3	33.750/num
-1.1665162	3			18802	33/num
4.992175	1			13	3310/name
0.97961104	1	1.8821266	1.0	739	33ste/num
-0.59120244	5	-0.6018939	2.0	17620	34/num
1.4643452	1			452	345/num
1.0090488	1			725	34ste/num
-0.5006804	1			3259	35-jarige/adj
-0.43496573	11	-1.9261765	1.0	33039	35/num
-0.68704516	2			7766	350/num
2.4361413	1			171	36-urige/adj
-1.1166534	3	-1.3096548	1.0	17865	36/num
1.8801997	1			295	366/num
4.657078	4			74	368/name
2.579357	2	3.4792964	2.0	297	368/num
-0.4535337	5	-1.1584368	1.0	15370	37/num
0.466423	2	0.6729897	1.0	2494	38-jarige/adj
-0.6883681	4	-1.1696596	1.0	15538	38/num
0.5568358	1			1115	380/num
3.6521263	1			50	384/name
2.551837	1	3.4591784	1.0	152	39,5/num
3.3072019	2	3.4989636	1.0	148	39,95/num
-0.11693533	1			2241	39-jarige/adj
0.061880372	7	-0.2853143	2.0	12844	39/num
1.2089477	1			584	390/num
2.6965373	1	3.599729	1.0	132	3D/name
3.2356446	1	4.1350484	1.0	77	3_reeks/noun
1.9392632	1			286	4%/num
4.9180675	1	5.8349147	1.0	14	4'tje/name
-1.0965992	1			5819	4,5/num
-1.3387309	1			7403	4-0/num
1.868625	1	2.7739463	1.0	300	4.30/noun
-0.8679916	4	-1.3502426	1.0	18612	4/name
-1.2531534	3			20560	4/noun
-0.7134151	21	-1.4629656	4.0	83383	4/num
3.509697	1			58	40,3399/num
4.38534	1			24	40,50/num
0.09014	23	-1.0402008	3.0	40859	40/num
7.5571246	1			1	400,0017/num
-0.48459074	5	-0.49502128	2.0	15791	400/num
3.0234504	1			94	402/name
2.9489589	1	3.862571	1.0	101	406/name
-0.73083144	3			12155	41/num
1.8870714	1	2.7916684	1.0	295	416/num
2.9253125	1	3.8392427	1.0	104	42,50/num
0.39666703	1	1.3026991	1.0	1307	42/name
0.08181376	1			1830	43-jarige/adj
0.03063406	7	-0.31674433	2.0	13237	43/num
5.186881	1			11	431.000/num
4.747722	1			17	434.000/num
1.3572242	1			507	43ste/num
-0.8381118	3			13507	44/num
0.7805607	1	1.6852816	1.0	894	440/num
0.19797534	1			1629	45-jarige/adj
3.8147044	1	4.7244678	1.0	43	45-jarigen/adj
2.0374653	1	2.9405823	1.0	255	45-plussers/noun
-0.4272678	8	-1.6005868	1.0	23856	45/num
0.5840031	1			1089	450.000/num
1.9356375	1			282	46.000/num
-0.40296915	6	-0.18798532	3.0	17422	46/num
1.0337826	1	1.9407282	1.0	691	460/num
7.5571246	1	8.473971	1.0	1	4687/name
0.31314716	1			1455	47-jarige/adj
-0.6095839	3			10767	47/num
3.384277	1			66	470_klasse/noun
1.4533737	3	1.9510521	2.0	1383	48-jarige/adj
-0.837332	3			13503	48/num
1.6951995	1			360	48ste/num
1.0476851	2	1.2540553	1.0	1390	49-jarige/adj
