_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
heffen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.20803068284007803	-0.018244548178633024	NA	NA	nobound	427	all	5_5	1	selection	5000	5000	all	4_4	218	heffen	0.15292430321554534	BOW	all_5000	c2	0
heffen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.09126900885842572	-0.016453938027714266	NA	NA	nobound	427	all	5_5	1	selection	FOC	221	nav	4_4	218	heffen	0.08972439005383612	BOW	nav_FOC	c6	0
heffen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.07276270009544278	-0.009302240780913117	NA	NA	nobound	427	all	5_5	1	selection	FOC	427	all	4_4	218	heffen	0.09966686309963924	BOW	all_FOC	c6	0
heffen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.22116211393980562	-0.02358995548984859	NA	NA	nobound	698	all	5_5	1	no	5000	5000	nav	4_4	218	heffen	0.14985200945126384	BOW	nav_5000	c5	0
heffen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.4243023645686807	-0.014154370087295495	NA	NA	nobound	698	all	5_5	1	no	5000	5000	all	4_4	218	heffen	0.15721370029754972	BOW	all_5000	c2	0
heffen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.11708762071148565	-0.001392115183721854	NA	NA	nobound	698	all	5_5	1	no	FOC	375	nav	4_4	218	heffen	0.10946508007173016	BOW	nav_FOC	c6	0
heffen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.12385922152195886	0.005566976894635283	NA	NA	nobound	698	all	5_5	1	no	FOC	698	all	4_4	218	heffen	0.11980540551577257	BOW	all_FOC	c5	0
heffen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.05890584858295333	-0.13763975837726988	NA	NA	nobound	220	lex	3_3	1	weight	5000	5000	nav	4_4	207	heffen	0.10186976594876847	BOW	nav_5000	c7	0
heffen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.1765507594078793	-0.28430557857239996	NA	NA	nobound	220	lex	3_3	1	weight	5000	5000	all	4_4	207	heffen	0.15517731681398886	BOW	all_5000	c8	0
heffen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05129425911200747	-0.09712777077628833	NA	NA	nobound	220	lex	3_3	1	weight	FOC	151	nav	4_4	207	heffen	0.11622631703769526	BOW	nav_FOC	c7	0
heffen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.04352958289728414	-0.09039846785611313	NA	NA	nobound	220	lex	3_3	1	weight	FOC	220	all	4_4	207	heffen	0.11549784664380335	BOW	all_FOC	c7	0
heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.02962820806211649	-0.1587908701303853	NA	NA	nobound	220	lex	3_3	1	selection	5000	5000	nav	4_4	207	heffen	0.11637026761513308	BOW	nav_5000	c7	0
heffen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.2196454359509195	-0.2811132508518168	NA	NA	nobound	220	lex	3_3	1	selection	5000	5000	all	4_4	207	heffen	0.16897791218261182	BOW	all_5000	c8	0
heffen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.04317782830734763	-0.09036297335848523	NA	NA	nobound	220	lex	3_3	1	selection	FOC	151	nav	4_4	207	heffen	0.11886945609078921	BOW	nav_FOC	c7	0
heffen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.03399849900548077	-0.0866794127202133	NA	NA	nobound	220	lex	3_3	1	selection	FOC	220	all	4_4	207	heffen	0.12088589153798346	BOW	all_FOC	c7	0
heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.041012035261589516	-0.19020850357917718	NA	NA	nobound	312	lex	3_3	1	no	5000	5000	nav	4_4	214	heffen	0.11602225089085508	BOW	nav_5000	c7	0
heffen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.25764618399320266	-0.29842150299458603	NA	NA	nobound	312	lex	3_3	1	no	5000	5000	all	4_4	214	heffen	0.17178871121731984	BOW	all_5000	c8	0
heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.05377723905729987	-0.11855279068527072	NA	NA	nobound	312	lex	3_3	1	no	FOC	222	nav	4_4	214	heffen	0.11646040193009553	BOW	nav_FOC	c7	0
heffen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.04063311802975361	-0.11356000078280772	NA	NA	nobound	312	lex	3_3	1	no	FOC	312	all	4_4	214	heffen	0.11921226927891347	BOW	all_FOC	c7	0
heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06566640430879378	-0.17496214875724078	NA	NA	nobound	290	all	3_3	1	weight	5000	5000	nav	4_4	216	heffen	0.08778848436039097	BOW	nav_5000	c7	0
heffen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.18195481920325499	-0.2434722595549017	NA	NA	nobound	290	all	3_3	1	weight	5000	5000	all	4_4	216	heffen	0.1390750259927266	BOW	all_5000	c8	0
heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.07726128062021223	-0.1030865550775918	NA	NA	nobound	290	all	3_3	1	weight	FOC	151	nav	4_4	216	heffen	0.09876796095509666	BOW	nav_FOC	c7	0
heffen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06534494344357467	-0.10404803911566954	NA	NA	nobound	290	all	3_3	1	weight	FOC	290	all	4_4	216	heffen	0.10923795611473444	BOW	all_FOC	c7	0
heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.0801416623122605	-0.20888769416724645	NA	NA	nobound	290	all	3_3	1	selection	5000	5000	nav	4_4	216	heffen	0.14914815744941573	BOW	nav_5000	c7	0
heffen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.2515497908099518	-0.23856727031479474	NA	NA	nobound	290	all	3_3	1	selection	5000	5000	all	4_4	216	heffen	0.16352684137203527	BOW	all_5000	c8	0
heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07819073488773064	-0.0916461730952155	NA	NA	nobound	290	all	3_3	1	selection	FOC	151	nav	4_4	216	heffen	0.10331366323039447	BOW	nav_FOC	c7	0
heffen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.062318145034107736	-0.08707526186452738	NA	NA	nobound	290	all	3_3	1	selection	FOC	290	all	4_4	216	heffen	0.11116422087756837	BOW	all_FOC	c7	0
heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.12987315819230408	-0.22717746210167133	NA	NA	nobound	421	all	3_3	1	no	5000	5000	nav	4_4	218	heffen	0.175268264011287	BOW	nav_5000	c7	0
heffen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.3737471071609827	-0.25612594877715306	NA	NA	nobound	421	all	3_3	1	no	5000	5000	all	4_4	218	heffen	0.1752301375982668	BOW	all_5000	c8	0
heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0982181505173521	-0.11252256322488823	NA	NA	nobound	421	all	3_3	1	no	FOC	222	nav	4_4	218	heffen	0.1246970280189746	BOW	nav_FOC	c7	0
heffen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.09086287684930844	-0.11391525631168727	NA	NA	nobound	421	all	3_3	1	no	FOC	421	all	4_4	218	heffen	0.12856679800477896	BOW	all_FOC	c7	0
heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.013324683893185954	0.09179514869284217	NA	group1	bound	133	NA	NA	1	weight	5000	5000	nav	4_4	189	heffen	0.0809609108627177	LEMMAREL	nav_5000	c3	0
heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.11904245604148678	0.21810437690456488	NA	group1	bound	133	NA	NA	1	weight	5000	5000	all	4_4	189	heffen	0.14290706963213728	LEMMAREL	all_5000	c4	0
heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.044844947917192804	0.10860518620010523	NA	group1	bound	133	NA	NA	1	weight	FOC	63	nav	4_4	189	heffen	0.06802005447571415	LEMMAREL	nav_FOC	c3	0
heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.03741895442085677	0.09460521978785663	NA	group1	bound	133	NA	NA	1	weight	FOC	133	all	4_4	189	heffen	0.08305006992004389	LEMMAREL	all_FOC	c3	0
heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.005164358517222332	0.16676676819995662	NA	group1	bound	133	NA	NA	1	selection	5000	5000	nav	4_4	189	heffen	0.10426818018147348	LEMMAREL	nav_5000	c3	0
heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.1421799625866204	0.3096469713263299	NA	group1	bound	133	NA	NA	1	selection	5000	5000	all	4_4	189	heffen	0.1665638101165366	LEMMAREL	all_5000	c4	0
heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.036836061413278075	0.11411656860514695	NA	group1	bound	133	NA	NA	1	selection	FOC	63	nav	4_4	189	heffen	0.07969889079274052	LEMMAREL	nav_FOC	c3	0
heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.024871748451523318	0.10328221304225654	NA	group1	bound	133	NA	NA	1	selection	FOC	133	all	4_4	189	heffen	0.09442453487483327	LEMMAREL	all_FOC	c3	0
heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.016755065846267358	0.23380734732448982	NA	group1	bound	199	NA	NA	1	no	5000	5000	nav	4_4	205	heffen	0.12069619548271215	LEMMAREL	nav_5000	c3	0
heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.1548070178642207	0.4017100661467437	NA	group1	bound	199	NA	NA	1	no	5000	5000	all	4_4	205	heffen	0.16828542372691174	LEMMAREL	all_5000	c4	0
heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.07276345629592014	0.19829610800629066	NA	group1	bound	199	NA	NA	1	no	FOC	87	nav	4_4	205	heffen	0.07928550723462979	LEMMAREL	nav_FOC	c3	0
heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.05733383897554344	0.1903686117706916	NA	group1	bound	199	NA	NA	1	no	FOC	199	all	4_4	205	heffen	0.09089328364939968	LEMMAREL	all_FOC	c3	0
heffen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.022943320162979543	0.08642843947104716	NA	group2	bound	208	NA	NA	1	weight	5000	5000	nav	4_4	210	heffen	0.07228953369627097	LEMMAREL	nav_5000	c3	0
heffen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.13500856161088734	0.2378490058841982	NA	group2	bound	208	NA	NA	1	weight	5000	5000	all	4_4	210	heffen	0.1314200055146324	LEMMAREL	all_5000	c4	0
heffen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.039667668495341625	0.07325067015298252	NA	group2	bound	208	NA	NA	1	weight	FOC	113	nav	4_4	210	heffen	0.07718539075923792	LEMMAREL	nav_FOC	c3	0
heffen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.04317922655139958	0.07012439809076826	NA	group2	bound	208	NA	NA	1	weight	FOC	208	all	4_4	210	heffen	0.08078104809875518	LEMMAREL	all_FOC	c3	0
heffen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.02984524696023291	0.14572327723081294	NA	group2	bound	208	NA	NA	1	selection	5000	5000	nav	4_4	210	heffen	0.12614101498677857	LEMMAREL	nav_5000	c3	0
heffen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.1712017331706823	0.3004695617896416	NA	group2	bound	208	NA	NA	1	selection	5000	5000	all	4_4	210	heffen	0.17255568171189195	LEMMAREL	all_5000	c4	0
heffen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.04504208025129652	0.07821710055383146	NA	group2	bound	208	NA	NA	1	selection	FOC	113	nav	4_4	210	heffen	0.08034392562582741	LEMMAREL	nav_FOC	c3	0
heffen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.04587570948226688	0.08520009184880298	NA	group2	bound	208	NA	NA	1	selection	FOC	208	all	4_4	210	heffen	0.090957917307817035	LEMMAREL	all_FOC	c3	0
heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-0.04347709216419285	0.1506303169186685	NA	group2	bound	323	NA	NA	1	no	5000	5000	nav	4_4	211	heffen	0.13939945280043461	LEMMAREL	nav_5000	c3	0
heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.17924275236407566	0.3254111422521247	NA	group2	bound	323	NA	NA	1	no	5000	5000	all	4_4	211	heffen	0.16858281775541925	LEMMAREL	all_5000	c4	0
heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.05469247733149828	0.08788253374523762	NA	group2	bound	323	NA	NA	1	no	FOC	175	nav	4_4	211	heffen	0.08933495095524434	LEMMAREL	nav_FOC	c3	0
heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.054143941586738624	0.09968694884038765	NA	group2	bound	323	NA	NA	1	no	FOC	323	all	4_4	211	heffen	0.09819186365951381	LEMMAREL	all_FOC	c3	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.014795680379531719	0.08957171799341955	selection2	NA	bound	290	NA	NA	1	weight	5000	5000	nav	4_4	213	heffen	0.07169358073948978	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.2106158630954891	0.21895371123217258	selection2	NA	bound	290	NA	NA	1	weight	5000	5000	all	4_4	213	heffen	0.1218040429996604	LEMMAPATH	all_5000	c4	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.04320910255434517	0.06575600807738888	selection2	NA	bound	290	NA	NA	1	weight	FOC	152	nav	4_4	213	heffen	0.07185394872803791	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.031986251816746906	0.060755583422673176	selection2	NA	bound	290	NA	NA	1	weight	FOC	290	all	4_4	213	heffen	0.08224332759749631	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	-0.10317839622777944	0.20191154753891605	selection2	NA	bound	290	NA	NA	1	selection	5000	5000	nav	4_4	213	heffen	0.16271286125582107	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.21462957306129096	0.24732763340427624	selection2	NA	bound	290	NA	NA	1	selection	5000	5000	all	4_4	213	heffen	0.18513718868817503	LEMMAPATH	all_5000	c4	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06671766856562247	0.07776869965802397	selection2	NA	bound	290	NA	NA	1	selection	FOC	152	nav	4_4	213	heffen	0.07958690215285806	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	-0.05624178243448364	0.07637167298813669	selection2	NA	bound	290	NA	NA	1	selection	FOC	290	all	4_4	213	heffen	0.09905201930965052	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	-0.12004671460987604	0.20430676640688958	selection2	NA	bound	515	NA	NA	1	no	5000	5000	nav	4_4	213	heffen	0.17455278987084688	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.28540143949138025	0.2931186682571462	selection2	NA	bound	515	NA	NA	1	no	5000	5000	all	4_4	213	heffen	0.17614473088361618	LEMMAPATH	all_5000	c4	0
heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	-0.07814299448311468	0.09187464550300901	selection2	NA	bound	515	NA	NA	1	no	FOC	269	nav	4_4	213	heffen	0.09972267555518773	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	-0.07420642943903698	0.10431565961815054	selection2	NA	bound	515	NA	NA	1	no	FOC	515	all	4_4	213	heffen	0.11609068531917366	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.032278060022464077	0.03570223161542372	selection3	NA	bound	382	NA	NA	1	weight	5000	5000	nav	4_4	213	heffen	0.06877106658721631	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.14146452114188937	0.07749525096272304	selection3	NA	bound	382	NA	NA	1	weight	5000	5000	all	4_4	213	heffen	0.1107838535494249	LEMMAPATH	all_5000	c2	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05161595684742352	0.02876487001523048	selection3	NA	bound	382	NA	NA	1	weight	FOC	206	nav	4_4	213	heffen	0.07895832133425103	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.041073894054372714	0.029208875235717666	selection3	NA	bound	382	NA	NA	1	weight	FOC	382	all	4_4	213	heffen	0.08140794861489867	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	-0.11589725159094623	0.14026353318062368	selection3	NA	bound	382	NA	NA	1	selection	5000	5000	nav	4_4	213	heffen	0.14655617920211222	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.1787755724235439	0.11583534465534423	selection3	NA	bound	382	NA	NA	1	selection	5000	5000	all	4_4	213	heffen	0.1579024360582394	LEMMAPATH	all_5000	c4	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07047156358858038	0.044129443336123224	selection3	NA	bound	382	NA	NA	1	selection	FOC	206	nav	4_4	213	heffen	0.08133383470300383	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.05787603448279805	0.04509871203512868	selection3	NA	bound	382	NA	NA	1	selection	FOC	382	all	4_4	213	heffen	0.09350869679786214	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	-0.14771146715175507	0.14207788153783144	selection3	NA	bound	743	NA	NA	1	no	5000	5000	nav	4_4	213	heffen	0.14744230007544032	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.3398549292164348	0.20501471028697746	selection3	NA	bound	743	NA	NA	1	no	5000	5000	all	4_4	213	heffen	0.1540424760116219	LEMMAPATH	all_5000	c4	0
heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.09823931872996794	0.06518180643646085	selection3	NA	bound	743	NA	NA	1	no	FOC	395	nav	4_4	213	heffen	0.0843863702966744	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.10002364569736602	0.07743234900555132	selection3	NA	bound	743	NA	NA	1	no	FOC	743	all	4_4	213	heffen	0.09611149007116154	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.032278060022464077	0.03570223161542372	weight	NA	bound	382	NA	NA	1	weight	5000	5000	nav	4_4	213	heffen	0.06877106658721631	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	0.14146452114183292	0.07749525096270274	weight	NA	bound	382	NA	NA	1	weight	5000	5000	all	4_4	213	heffen	0.1107838535494249	LEMMAPATH	all_5000	c2	0
heffen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05161595684742352	0.02876487001523048	weight	NA	bound	382	NA	NA	1	weight	FOC	206	nav	4_4	213	heffen	0.07895832133425103	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.041073894054372714	0.029208875235717666	weight	NA	bound	382	NA	NA	1	weight	FOC	382	all	4_4	213	heffen	0.08140794861489867	LEMMAPATH	all_FOC	c3	0
heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.10469694253328321	0.18483915582592966	weight	NA	bound	382	NA	NA	1	selection	5000	5000	nav	4_4	213	heffen	0.15572928868656413	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.17716082598150082	0.16487541789070495	weight	NA	bound	382	NA	NA	1	selection	5000	5000	all	4_4	213	heffen	0.1760264725357855	LEMMAPATH	all_5000	c4	1
heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06177473061449983	0.04849512594396999	weight	NA	bound	382	NA	NA	1	selection	FOC	206	nav	4_4	213	heffen	0.0819902459650304	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.05405184414161574	0.052921022709031915	weight	NA	bound	382	NA	NA	1	selection	FOC	382	all	4_4	213	heffen	0.09720009476914146	LEMMAPATH	all_FOC	c3	1
heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.11610715399433652	0.17397726095947172	weight	NA	bound	743	NA	NA	1	no	5000	5000	nav	4_4	213	heffen	0.16055407719443965	LEMMAPATH	nav_5000	c3	0
heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.26787280741154174	0.24107609526039395	weight	NA	bound	743	NA	NA	1	no	5000	5000	all	4_4	213	heffen	0.1794556750660061	LEMMAPATH	all_5000	c4	0
heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.07253127177157442	0.06461332525064428	weight	NA	bound	743	NA	NA	1	no	FOC	395	nav	4_4	213	heffen	0.09101364862915318	LEMMAPATH	nav_FOC	c3	0
heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.0715205013009402	0.07301132326065375	weight	NA	bound	743	NA	NA	1	no	FOC	743	all	4_4	213	heffen	0.10546797950103903	LEMMAPATH	all_FOC	c3	0
